com.samsung.shealth.tracker.pedometer_step_count,6261011,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
52605,4,0,91,2024-01-14 02:16:00.000,,,2024-01-14 02:22:25.466,2024-01-14 02:22:25.466,91,1.3055556,68.68,2.73,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-14 02:17:00.000,8399eaa0-55e7-4f21-919a-d6a294d1769b,
56703,4,0,98,2024-01-14 02:17:00.000,,,2024-01-14 02:22:25.529,2024-01-14 02:22:25.529,98,1.3055556,74.03,2.94,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-14 02:18:00.000,4fb9f8af-ae1d-4cfc-9073-bb28a3e405d0,
52582,4,0,91,2024-01-14 02:18:00.000,,,2024-01-14 02:22:25.587,2024-01-14 02:22:25.587,91,1.3055556,68.65,2.73,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-14 02:19:00.000,6f133bc2-b66c-488b-a2a9-9ab8e6f7f6cd,
51518,4,0,89,2024-01-14 02:19:00.000,,,2024-01-14 02:22:25.634,2024-01-14 02:22:25.634,89,1.3055556,67.26,2.67,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-14 02:20:00.000,8277cea6-9527-4c85-a0bc-3ea264d0116f,
51026,4,0,87,2024-01-14 02:20:00.000,,,2024-01-14 02:22:25.676,2024-01-14 02:22:25.676,87,1.2777778,65.2,2.63,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-14 02:21:00.000,8b996ecc-fad6-42d5-b3ef-52fd46717cc0,
5869,4,0,10,2024-01-14 02:21:00.000,,,2024-01-14 02:22:25.723,2024-01-14 02:22:25.723,10,1.2777778,7.5,0.3,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-14 02:22:00.000,da29e9fc-d74a-4bdf-b8c1-90cb09292847,
7584,4,0,12,2024-01-14 02:23:00.000,,,2024-01-14 02:23:59.921,2024-01-14 02:23:56.140,12,1.1734736,8.899999,0.38,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-14 02:24:00.000,8b55cc42-f703-4589-a482-b7fb48baf0cd,
30374,4,0,44,2024-01-14 02:24:00.000,,,2024-01-14 02:24:50.333,2024-01-14 02:24:00.698,44,1.0429966,31.67999,1.3599995,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-14 02:25:00.000,4ba95ef6-25e3-405c-955b-14c07982bf9f,
7616,4,0,11,2024-01-14 02:26:00.000,,,2024-01-14 02:28:25.332,2024-01-14 02:28:25.332,11,1.0555556,8.04,0.35,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-14 02:27:00.000,f3c65d24-4e59-422f-b6b6-310ddb707982,
10523,4,0,17,2024-01-14 02:28:00.000,,,2024-01-14 02:29:58.600,2024-01-14 02:29:58.600,17,1.1944444,12.57,0.55,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-14 02:29:00.000,b8185105-7cd9-4ea4-872f-513c447c76a0,
11055,4,0,19,2024-01-14 02:30:00.000,,,2024-01-14 02:35:00.623,2024-01-14 02:30:47.867,19,1.2989494,14.36,0.6,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-14 02:31:00.000,d2498198-e3ea-4616-89e8-3a7e31eeab72,
14501,4,0,25,2024-01-14 02:31:00.000,,,2024-01-14 02:35:00.672,2024-01-14 02:35:00.672,25,1.2777778,18.53,0.78,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-14 02:32:00.000,09e9efb0-7d84-48ca-b12d-0d91300995ca,
20032,4,0,34,2024-01-14 03:48:00.000,,,2024-01-14 03:48:17.506,2024-01-14 03:48:09.478,34,1.282407,25.69,1.0599997,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-14 03:49:00.000,c9e9e877-9fe7-4175-99d2-d2353c08df19,
17689,4,0,29,2024-01-14 03:53:00.000,,,2024-01-14 03:55:00.778,2024-01-14 03:55:00.778,29,1.2222222,21.62,0.91,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-14 03:54:00.000,5fe00e32-d544-41df-b24e-ed18a751d64a,
7635,4,0,13,2024-01-14 03:55:00.000,,,2024-01-14 03:55:38.636,2024-01-14 03:55:36.834,13,1.2690074,9.69,0.41,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-14 03:56:00.000,210293c8-9bfc-497d-9dcd-116f9b2396d2,
9370,4,0,13,2024-01-14 02:23:00.000,,,2024-01-14 02:28:17.502,2024-01-14 02:23:00.388,13,0.97222227,9.109863,0.8299866,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-14 02:24:00.000,0adf1ca6-2115-4149-936b-0d457a17c5bd,
41965,4,0,57,2024-01-14 02:24:00.000,,,2024-01-14 02:28:17.555,2024-01-14 02:28:17.555,57,0.97222227,40.799805,4.1900024,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-14 02:25:00.000,f9c61d59-b6ae-4a4b-a929-bf7a2468d8c5,
19747,4,0,31,2024-01-14 02:28:00.000,,,2024-01-14 02:34:38.531,2024-01-14 02:34:38.531,31,1.1388888,22.490234,1.6799927,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-14 02:29:00.000,a932863c-4b7c-4160-b135-a2d85c3e6353,
15464,4,0,26,2024-01-14 02:31:00.000,,,2024-01-14 02:34:38.597,2024-01-14 02:34:38.597,26,1.25,19.330078,1.4899902,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-14 02:32:00.000,318957e9-fb37-484e-a423-d47e22e1e9f4,
5216,4,0,10,2024-01-14 02:33:00.000,,,2024-01-14 02:34:38.689,2024-01-14 02:34:38.689,10,1.5277778,7.970215,0.47000122,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-14 02:34:00.000,87a99726-67cf-4236-b7b1-183015756223,
9061,4,0,14,2024-01-14 02:58:00.000,,,2024-01-14 03:00:14.584,2024-01-14 03:00:14.584,14,1.1388888,10.319824,0.7999878,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-14 02:59:00.000,04e820a2-3ac6-43aa-b8e8-8a9da60e55e6,
5760,4,0,11,2024-01-14 02:59:00.000,,,2024-01-14 03:00:14.727,2024-01-14 03:00:14.727,11,1.5,8.640137,0.6000061,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-14 03:00:00.000,2b8046e9-5315-4be7-95f8-ec545d887056,
3219,4,0,6,2024-01-14 03:00:00.000,,,2024-01-14 03:00:14.799,2024-01-14 03:00:14.799,6,1.4444444,4.6499023,0.33999634,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-14 03:01:00.000,ee55bec1-2b86-49e2-ba70-7f58919b6909,
22787,4,0,38,2024-01-14 05:30:00.000,,,2024-01-14 05:30:49.405,2024-01-14 05:30:48.433,38,1.2498248,28.48,1.2,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-14 05:31:00.000,91716149-c205-48ee-9576-bd32b8ba5c99,
10248,4,0,13,2024-01-14 05:32:00.000,,,2024-01-14 05:33:53.769,2024-01-14 05:33:53.769,13,0.88888896,9.11,0.42,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-14 05:33:00.000,1e111c92-804c-41eb-8829-c01d53ab0a7e,
9270,4,0,13,2024-01-14 16:03:00.000,,,2024-01-14 16:03:30.161,2024-01-14 16:03:22.901,13,1.002099,9.29,0.43,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-14 16:04:00.000,1743ff7d-8437-43ea-b7a2-53b13812b513,
8095,4,0,12,2024-01-14 16:05:00.000,,,2024-01-14 16:15:01.982,2024-01-14 16:15:01.982,12,1.0833334,8.77,0.39,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-14 16:06:00.000,0b45fee4-7cf8-4cca-a621-47877b31da6c,
31848,4,0,40,2024-01-14 16:06:00.000,,,2024-01-14 16:15:02.010,2024-01-14 16:15:02.010,40,0.8888889,28.31,1.28,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-14 16:07:00.000,c2ba23cd-02c2-4f44-82df-a20968645c06,
14360,4,0,26,2024-01-14 17:44:00.000,,,2024-01-14 17:44:59.123,2024-01-14 17:44:47.166,26,1.3780886,19.790005,0.7899997,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-14 17:45:00.000,0f27e940-a330-45a4-978f-6404eb881d3f,
21771,4,0,36,2024-01-14 17:51:00.000,,,2024-01-14 17:52:28.152,2024-01-14 17:51:27.808,36,1.2396771,26.990004,1.1199996,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-14 17:52:00.000,ef281524-2801-4c77-8736-b2f0406346d8,
5703,4,0,11,2024-01-14 17:52:00.000,,,2024-01-14 17:53:04.212,2024-01-14 17:52:28.332,11,1.5026124,8.57,0.34,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-14 17:53:00.000,a5909075-f8b4-439c-8f4d-20d7b8ef16cf,
8615,4,0,15,2024-01-14 17:53:00.000,,,2024-01-14 17:53:15.565,2024-01-14 17:53:08.903,15,1.3035,11.23,0.47,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-14 17:54:00.000,1c5779be-42b8-40b4-8173-dc41f8e736bb,
21160,4,0,34,2024-01-14 19:28:00.000,,,2024-01-14 19:35:00.206,2024-01-14 19:28:40.241,34,1.2140597,25.69,1.07,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-14 19:29:00.000,755a58b8-f2c1-4199-bb01-f899a28ec2fe,
3575,4,0,6,2024-01-14 19:29:00.000,,,2024-01-14 19:35:00.244,2024-01-14 19:35:00.244,6,1.25,4.47,0.19,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-14 19:30:00.000,5d8b0275-8d0a-4486-b37f-27aa3677d7d5,
11152,4,0,19,2024-01-14 19:30:00.000,,,2024-01-14 19:35:00.262,2024-01-14 19:35:00.262,19,1.2777778,14.25,0.59,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-14 19:31:00.000,7e61e984-fe80-4d52-9b42-df6857c56eec,
20865,4,0,39,2024-01-15 00:01:00.000,,,2024-01-15 00:03:22.235,2024-01-15 00:03:22.235,39,1.3888888,28.98,1.23,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-15 00:02:00.000,0cbf896a-024f-4449-97ef-2215aea80e8b,
14728,4,0,25,2024-01-15 00:02:00.000,,,2024-01-15 00:03:22.273,2024-01-15 00:03:22.273,25,1.2777778,18.82,0.75,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-15 00:03:00.000,757be450-3a73-4fd7-9cca-a881c229838e,
4489,4,0,6,2024-01-15 00:03:00.000,,,2024-01-15 00:03:58.504,2024-01-15 00:03:58.504,6,0.94444436,4.24,0.21,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-15 00:04:00.000,c6578263-ddb5-4948-ab2b-5614bc202737,
54857,4,0,91,2024-01-15 00:04:00.000,,,2024-01-15 00:14:48.902,2024-01-15 00:04:00.106,91,1.2364876,67.83,2.7499995,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-15 00:05:00.000,5cdc427a-65f8-4e0b-8f04-e829cf516391,
5598,4,0,10,2024-01-14 19:28:00.000,,,2024-01-14 19:30:53.559,2024-01-14 19:30:53.559,10,1.3611112,7.62,0.49,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-14 19:29:00.000,9b649945-5223-4454-a127-3bf14ad15341,
5931,4,0,10,2024-01-14 19:29:00.000,,,2024-01-14 19:30:53.657,2024-01-14 19:30:53.657,10,1.2222222,7.25,0.6,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-14 19:30:00.000,3b84aea2-db2a-4373-a7c9-93e1b042dd79,
25770,4,0,45,2024-01-14 19:30:00.000,,,2024-01-14 19:30:53.748,2024-01-14 19:30:53.748,45,1.3333334,34.36,2.3599997,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-14 19:31:00.000,61274797-238e-4847-9989-efef3aa15cbf,
7689,4,0,11,2024-01-14 19:31:00.000,,,2024-01-14 19:32:30.332,2024-01-14 19:32:30.332,11,1.0,7.6899986,0.78999996,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-14 19:32:00.000,dba809fb-983c-48d9-9508-5ecccdb517ba,
5240,4,0,10,2024-01-14 19:32:00.000,,,2024-01-14 19:32:30.594,2024-01-14 19:32:30.594,10,1.5,7.8600006,0.55999994,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-14 19:33:00.000,3183c967-2a53-4f7b-99af-f4ab9e93099d,
13636,4,0,21,2024-01-14 19:46:00.000,,,2024-01-14 19:49:09.523,2024-01-14 19:49:09.523,21,1.1388888,15.529999,1.2400002,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-14 19:47:00.000,4f614f76-1096-4874-88e3-bc914b15a216,
8660,4,0,12,2024-01-14 19:48:00.000,,,2024-01-14 19:49:09.696,2024-01-14 19:49:09.696,12,0.9722222,8.419998,0.69000006,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-14 19:49:00.000,4330f05f-3c19-4be8-a0c8-f7b9da905048,
6616,4,0,13,2024-01-14 23:56:00.000,,,2024-01-14 23:59:48.431,2024-01-14 23:59:48.431,13,1.6111112,10.660004,0.6999998,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-14 23:57:00.000,a9b97806-d808-4f6d-b3ca-768f6d6a8a16,
11199,4,5,19,2024-01-14 23:57:00.000,,,2024-01-14 23:59:48.559,2024-01-14 23:59:48.559,24,1.7777778,19.910004,1.4199996,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-14 23:58:00.000,32f0e68f-d182-419a-8d36-91755751f385,
25846,4,0,55,2024-01-14 23:59:00.000,,,2024-01-15 00:02:14.770,2024-01-14 23:59:48.666,55,1.7101206,44.199997,2.83,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-15 00:00:00.000,a3d13115-b665-4a4e-840c-efda069287aa,
21143,4,0,33,2024-01-15 00:00:00.000,,,2024-01-15 00:02:14.941,2024-01-15 00:02:14.941,33,1.1388888,24.080002,1.8500004,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-15 00:01:00.000,41b24cd1-2db7-4b02-8d63-0e3dcc9bf982,
16898,4,0,31,2024-01-15 00:01:00.000,,,2024-01-15 00:02:15.069,2024-01-15 00:02:15.069,31,1.3888888,23.470001,1.7399998,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-15 00:02:00.000,2d1845da-bade-4c0b-bf5d-78c8b36e1804,
20968,4,0,32,2024-01-15 00:02:00.000,,,2024-01-15 00:03:30.313,2024-01-15 00:02:15.146,32,1.1159332,23.399994,1.829999,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-15 00:03:00.000,f27d2fda-1d62-4b0d-a745-8560072315d9,
13871,4,0,24,2024-01-15 00:03:00.000,,,2024-01-15 00:04:02.296,2024-01-15 00:04:02.296,24,1.3055556,18.11,1.2199993,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-15 00:04:00.000,090c39d2-ef99-4cf1-8dca-8de36ded6d89,
56255,4,0,97,2024-01-15 00:04:00.000,,,2024-01-15 00:05:34.285,2024-01-15 00:04:02.430,97,1.3003179,73.150024,4.8699856,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-15 00:05:00.000,e13b0175-1c04-4f98-8a16-d10318c444bf,
60000,4,0,107,2024-01-15 00:05:00.000,,,2024-01-15 00:09:43.639,2024-01-15 00:05:34.679,107,1.3506663,81.03998,5.419998,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-15 00:06:00.000,961938e2-e9c9-465c-b9a6-2726ef67f5cc,
60000,4,0,104,2024-01-15 00:06:00.000,,,2024-01-15 00:09:44.056,2024-01-15 00:09:44.056,104,1.3095002,78.57001,5.200001,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-15 00:07:00.000,2e775571-5574-4592-9ec7-1242861db1d1,
59890,4,0,104,2024-01-15 00:07:00.000,,,2024-01-15 00:09:44.473,2024-01-15 00:09:44.473,104,1.3055556,78.19,5.209999,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-15 00:08:00.000,2f4b7303-25bd-4526-9120-b82c04b2284d,
60000,4,0,103,2024-01-15 00:08:00.000,,,2024-01-15 00:09:45.069,2024-01-15 00:09:45.069,103,1.291333,77.47998,5.1500015,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-15 00:09:00.000,50591edc-97d3-41a1-9694-3b1921de63f5,
57988,4,0,100,2024-01-15 00:09:00.000,,,2024-01-15 00:15:00.544,2024-01-15 00:09:45.613,100,1.2976692,75.25,5.0099983,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-15 00:10:00.000,d4de7d8d-a429-48d0-b99b-9eb3906e39dd,
51151,4,0,87,2024-01-15 00:05:00.000,,,2024-01-15 00:14:48.941,2024-01-15 00:14:48.941,87,1.2777778,65.36,2.63,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-15 00:06:00.000,b5c2e720-9e56-41e4-8c5a-eb3514f16d6d,
34108,4,0,59,2024-01-15 00:06:00.000,,,2024-01-15 00:14:48.993,2024-01-15 00:14:48.993,59,1.3055556,44.53,1.83,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-15 00:07:00.000,34dfdc25-0f38-47fc-af84-28037cc1dd94,
37922,4,0,63,2024-01-15 00:07:00.000,,,2024-01-15 00:14:49.057,2024-01-15 00:14:49.057,63,1.2222222,46.35,2.0,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-15 00:08:00.000,2c984bea-8a1f-4d65-8547-d6ca0a5b8ce8,
43422,4,0,69,2024-01-15 00:08:00.000,,,2024-01-15 00:14:49.092,2024-01-15 00:14:49.092,69,1.1666666,50.66,2.14,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-15 00:09:00.000,e3465a3f-4158-4bb1-9139-47629752fa32,
40935,4,3,67,2024-01-15 00:09:00.000,,,2024-01-15 00:14:49.114,2024-01-15 00:14:49.114,70,1.3333334,54.58,2.47,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-15 00:10:00.000,d39b33b7-732f-471d-9338-c78c9e1307bc,
52568,4,0,88,2024-01-15 00:10:00.000,,,2024-01-15 00:14:49.146,2024-01-15 00:14:49.146,88,1.25,65.71,2.64,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-15 00:11:00.000,be24247f-ede1-4941-9874-adf45d85667d,
51691,4,0,88,2024-01-15 00:11:00.000,,,2024-01-15 00:14:49.192,2024-01-15 00:14:49.192,88,1.2777778,66.05,2.64,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-15 00:12:00.000,e51dfe99-37da-4f75-8330-3a39ce2b229a,
54469,4,0,93,2024-01-15 00:12:00.000,,,2024-01-15 00:14:49.228,2024-01-15 00:14:49.228,93,1.2777778,69.6,2.79,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-15 00:13:00.000,56fcb369-2e45-4ad6-8320-cc6e260d4a86,
43027,4,0,76,2024-01-15 00:13:00.000,,,2024-01-15 00:14:49.268,2024-01-15 00:14:49.268,76,1.3333334,57.37,2.34,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-15 00:14:00.000,14de232f-91ba-4b3d-96fe-ee57a890dd92,
50085,4,0,79,2024-01-15 00:14:00.000,,,2024-01-15 00:14:59.697,2024-01-15 00:14:49.302,79,1.1550224,57.849987,2.4499996,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-15 00:15:00.000,0efc50ef-8ec5-44a4-8125-71f265550f9d,
29402,4,0,46,2024-01-15 00:15:00.000,,,2024-01-15 00:15:50.113,2024-01-15 00:15:00.293,46,1.1550214,33.96001,1.4099994,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-15 00:16:00.000,a04d0d38-d116-4a6b-b6aa-12453621b72e,
59813,4,0,104,2024-01-15 00:10:00.000,,,2024-01-15 00:15:00.741,2024-01-15 00:15:00.741,104,1.3055556,78.089966,5.200001,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-15 00:11:00.000,b71c0ac2-11ea-4141-8ef2-b2b866a264f1,
60000,4,0,104,2024-01-15 00:11:00.000,,,2024-01-15 00:15:00.851,2024-01-15 00:15:00.851,104,1.3079997,78.47998,5.25,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-15 00:12:00.000,371a7abb-00f8-407f-a8c5-ab2a443abeaa,
60000,4,0,102,2024-01-15 00:12:00.000,,,2024-01-15 00:15:00.937,2024-01-15 00:15:00.937,102,1.277833,76.66998,5.1100006,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-15 00:13:00.000,a5c3e38c-db0e-4c09-b434-fc8fcdc9f074,
60000,4,0,104,2024-01-15 00:13:00.000,,,2024-01-15 00:15:01.137,2024-01-15 00:15:01.137,104,1.3008331,78.04999,5.199997,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-15 00:14:00.000,50467f4b-9f04-4c29-aca6-af0e31da685f,
60000,4,0,106,2024-01-15 00:14:00.000,,,2024-01-15 00:15:01.334,2024-01-15 00:15:01.334,106,1.3271668,79.630005,5.300003,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-15 00:15:00.000,b60cb322-a6ee-4957-82e3-f553722b35cf,
56780,4,0,98,2024-01-15 00:15:00.000,,,2024-01-15 00:16:01.804,2024-01-15 00:16:01.804,98,1.3055556,74.130005,5.0999985,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-15 00:16:00.000,b1480c05-0b3c-4b34-912d-5a1daddd6aed,
54525,4,0,98,2024-01-15 00:16:00.000,,,2024-01-15 00:22:50.586,2024-01-15 00:22:50.586,98,1.3888888,75.72998,5.3499985,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-15 00:17:00.000,f5a8bab8-0944-4676-9434-9977204797e3,
54263,4,0,101,2024-01-15 00:17:00.000,,,2024-01-15 00:22:50.687,2024-01-15 00:22:50.687,101,1.4444444,78.380005,5.419998,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-15 00:18:00.000,7aa850f4-50a3-4cd5-aab7-fc254031cd00,
56091,4,0,97,2024-01-15 00:18:00.000,,,2024-01-15 00:22:50.765,2024-01-15 00:22:50.765,97,1.3055556,73.22998,5.1500015,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-15 00:19:00.000,3c944fd3-0b3a-4741-95b8-185029969718,
58105,4,0,100,2024-01-15 00:19:00.000,,,2024-01-15 00:22:50.902,2024-01-15 00:22:50.902,100,1.3055556,75.859985,5.169998,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-15 00:20:00.000,3610cdb5-3ea7-4b07-bde3-bfdbfcb95b3f,
56596,4,0,97,2024-01-15 00:20:00.000,,,2024-01-15 00:22:51.114,2024-01-15 00:22:51.114,97,1.3055556,73.890015,4.970001,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-15 00:21:00.000,1e67f92a-8843-4c1d-9af0-f2fafedad2ef,
60000,4,0,103,2024-01-15 00:21:00.000,,,2024-01-15 00:22:51.308,2024-01-15 00:22:51.308,103,1.2958333,77.75,5.220001,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-15 00:22:00.000,5af6be9d-6792-4d66-b406-16fb97e94ae8,
59506,4,0,101,2024-01-15 00:22:00.000,,,2024-01-15 00:24:58.385,2024-01-15 00:22:51.483,101,1.2704499,75.599976,5.0899963,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-15 00:23:00.000,04a01ce2-d86b-4ec7-b9b9-7f233d564651,
60000,4,0,101,2024-01-15 00:23:00.000,,,2024-01-15 00:24:58.531,2024-01-15 00:24:58.531,101,1.2639995,75.839966,5.0599976,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-15 00:24:00.000,ddb5c84a-44a6-4892-9404-48579940379a,
60000,4,0,104,2024-01-15 00:24:00.000,,,2024-01-15 00:27:56.496,2024-01-15 00:24:58.709,104,1.3054993,78.329956,5.25,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-15 00:25:00.000,23341ae3-00bd-4b43-8e4e-1c674d11ddef,
60000,4,0,101,2024-01-15 00:25:00.000,,,2024-01-15 00:27:57.590,2024-01-15 00:27:57.590,101,1.2630005,75.78003,5.050003,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-15 00:26:00.000,7a19720c-3353-4532-be88-bcb7ade12d95,
56818,4,0,98,2024-01-15 00:26:00.000,,,2024-01-15 00:27:57.881,2024-01-15 00:27:57.881,98,1.3055556,74.18005,5.1100006,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-15 00:27:00.000,3f638e81-b695-4350-92ed-a3f764bcde33,
57536,4,0,98,2024-01-15 00:27:00.000,,,2024-01-15 00:29:29.458,2024-01-15 00:27:58.042,98,1.2777888,73.52002,4.930008,UTC-0500,2Rs3UPxJn5,com.sec.android.app.shealth,2024-01-15 00:28:00.000,657319d8-3c5d-42a3-8938-ffaf6a78182a,
19764,4,0,30,2024-01-15 00:16:00.000,,,2024-01-15 00:28:01.469,2024-01-15 00:28:01.469,30,1.111111,21.96,0.95,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-15 00:17:00.000,134e8a45-b488-4a95-9394-ed3e32d2f42f,
16874,4,0,29,2024-01-15 00:17:00.000,,,2024-01-15 00:28:01.534,2024-01-15 00:28:01.534,29,1.3055556,22.03,0.92,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-15 00:18:00.000,c516466d-e441-4561-9591-4309395a7337,
30168,4,0,55,2024-01-15 00:18:00.000,,,2024-01-15 00:28:01.608,2024-01-15 00:28:01.608,55,1.3888888,41.9,1.72,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-15 00:19:00.000,60f97360-c24e-478f-b80f-a0776039e736,
34494,4,0,57,2024-01-15 00:19:00.000,,,2024-01-15 00:28:01.678,2024-01-15 00:28:01.678,57,1.2222222,42.16,1.76,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-15 00:20:00.000,acadf0d0-b117-4444-b438-c337307e2d12,
21573,4,0,33,2024-01-15 00:20:00.000,,,2024-01-15 00:28:01.725,2024-01-15 00:28:01.725,33,1.1388888,24.57,1.03,UTC-0500,qLIGTXAOb+,com.sec.android.app.shealth,2024-01-15 00:21:00.000,ee0797d4-5a81-4498-bd73-b6647eeebbf6,
