com.samsung.shealth.exercise,6261011,14
live_data_internal,mission_value,race_target,subset_data,start_longitude,routine_datauuid,total_calorie,completion_status,pace_info_id,activity_type,pace_live_data,sensing_status,source_type,mission_type,tracking_status,program_id,title,reward_status,heart_rate_sample_count,start_latitude,mission_extra_value,program_schedule_id,heart_rate_deviceuuid,location_data_internal,custom_id,additional_internal,com.samsung.health.exercise.duration,com.samsung.health.exercise.additional,com.samsung.health.exercise.create_sh_ver,com.samsung.health.exercise.mean_caloricburn_rate,com.samsung.health.exercise.location_data,com.samsung.health.exercise.start_time,com.samsung.health.exercise.exercise_type,com.samsung.health.exercise.custom,com.samsung.health.exercise.max_altitude,com.samsung.health.exercise.incline_distance,com.samsung.health.exercise.mean_heart_rate,com.samsung.health.exercise.count_type,com.samsung.health.exercise.mean_rpm,com.samsung.health.exercise.min_altitude,com.samsung.health.exercise.modify_sh_ver,com.samsung.health.exercise.max_heart_rate,com.samsung.health.exercise.update_time,com.samsung.health.exercise.create_time,com.samsung.health.exercise.max_power,com.samsung.health.exercise.max_speed,com.samsung.health.exercise.mean_cadence,com.samsung.health.exercise.min_heart_rate,com.samsung.health.exercise.count,com.samsung.health.exercise.distance,com.samsung.health.exercise.max_caloricburn_rate,com.samsung.health.exercise.calorie,com.samsung.health.exercise.max_cadence,com.samsung.health.exercise.decline_distance,com.samsung.health.exercise.vo2_max,com.samsung.health.exercise.time_offset,com.samsung.health.exercise.deviceuuid,com.samsung.health.exercise.max_rpm,com.samsung.health.exercise.comment,com.samsung.health.exercise.live_data,com.samsung.health.exercise.mean_power,com.samsung.health.exercise.mean_speed,com.samsung.health.exercise.pkg_name,com.samsung.health.exercise.altitude_gain,com.samsung.health.exercise.altitude_loss,com.samsung.health.exercise.exercise_custom_type,com.samsung.health.exercise.end_time,com.samsung.health.exercise.datauuid,com.samsung.health.exercise.sweat_loss
11794fc6-4a83-ded6-e323-7f9184ef00bf.live_data_internal.json,1800000,,,,,130.26306,0,,,,,1,2,,,,1,1186,,0.0,,,11794fc6-4a83-ded6-e323-7f9184ef00bf.location_data_internal.json,,,1230919,,,,11794fc6-4a83-ded6-e323-7f9184ef00bf.com.samsung.health.exercise.location_data.json,2017-10-30 20:13:39.030,1001,,262.729,103.28,100.0,,,255.053,,145.0,2017-10-30 20:34:20.960,2017-10-30 20:34:18.083,,1.567,0.0,67.0,,1524.115,,130.088,0.0,100.018,,UTC-0400,PEzvKidhug,,,11794fc6-4a83-ded6-e323-7f9184ef00bf.com.samsung.health.exercise.live_data.json,,1.2626776,com.sec.android.app.shealth,,,,2017-10-30 20:34:17.819,11794fc6-4a83-ded6-e323-7f9184ef00bf,,
5b96dcfc-db7a-64f6-f3cd-841140e9ff17.live_data_internal.json,1800000,,,,,189.47267,1,,,,,1,2,,,,1,1930,,0.0,,,5b96dcfc-db7a-64f6-f3cd-841140e9ff17.location_data_internal.json,,,1940100,,,,5b96dcfc-db7a-64f6-f3cd-841140e9ff17.com.samsung.health.exercise.location_data.json,2017-06-04 23:36:02.702,1001,,297.739,458.67,137.0,,,260.547,,170.0,2017-06-05 00:19:04.204,2017-06-05 00:19:00.555,,2.5,0.0,74.0,,2324.282,,175.278,0.0,363.511,,UTC-0400,PEzvKidhug,,,5b96dcfc-db7a-64f6-f3cd-841140e9ff17.com.samsung.health.exercise.live_data.json,,1.1980218,com.sec.android.app.shealth,,,,2017-06-05 00:19:00.244,5b96dcfc-db7a-64f6-f3cd-841140e9ff17,,
,0,,,,,,0,,,,,4,0,,,,1,0,,0.0,,,,,,1087017,,,,5cc2a0ec-017a-3ee1-9fd0-5e01c54f6ce5.com.samsung.health.exercise.location_data.json,2016-05-23 20:13:28.932,1001,,,0.0,0.0,,,,,0.0,2016-05-23 21:44:05.748,2016-05-23 20:31:36.066,,1.4593073,,0.0,,1323.66,,78.0,,0.0,,UTC-0400,ROm+XQMkto,,,5cc2a0ec-017a-3ee1-9fd0-5e01c54f6ce5.com.samsung.health.exercise.live_data.json,,1.3958418,com.sec.android.app.shealth,,,,2016-05-23 20:31:35.949,5cc2a0ec-017a-3ee1-9fd0-5e01c54f6ce5,,
9f82e084-e5db-7e93-b3f0-cea881393771.live_data_internal.json,0,,,,,102.10911,0,,,,,1,0,,,,1,1711,,0.0,,,,,,1728179,,,,9f82e084-e5db-7e93-b3f0-cea881393771.com.samsung.health.exercise.location_data.json,2016-12-12 20:30:36.008,9002,,,,117.0,,,,,152.0,2016-12-12 21:00:59.319,2016-12-12 20:59:25.975,,,0.0,86.0,,,,102.07,0.0,,,UTC-0500,PEzvKidhug,,,9f82e084-e5db-7e93-b3f0-cea881393771.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2016-12-12 20:59:25.945,9f82e084-e5db-7e93-b3f0-cea881393771,,
,0,,,,,,0,,,,,4,0,,,,1,0,,0.0,,,,,,1253225,,,,a885d528-8657-3bc9-b294-005dcc1ab6c8.com.samsung.health.exercise.location_data.json,2016-04-21 22:13:01.952,1001,,,0.0,0.0,,,,,0.0,2016-04-21 22:45:09.621,2016-04-21 22:33:56.101,,1.8055556,,0.0,,1369.82,,79.0,,0.0,,UTC-0400,ROm+XQMkto,,,a885d528-8657-3bc9-b294-005dcc1ab6c8.com.samsung.health.exercise.live_data.json,,1.402202,com.sec.android.app.shealth,,,,2016-04-21 22:33:55.177,a885d528-8657-3bc9-b294-005dcc1ab6c8,,
,0,,,,,70.29,0,,,,,4,0,,,,0,0,,0.0,,,,,,1053052,,,,f2696023-4038-4d36-a8f7-c38beb6f6920.com.samsung.health.exercise.location_data.json,2018-04-21 20:32:12.457,1001,,,,0.0,,,,,0.0,2018-04-21 20:50:47.521,2018-04-21 20:50:47.521,,1.3333334,0.0,0.0,,1076.1,,70.29,0.0,,,UTC-0600,PEzvKidhug,,,f2696023-4038-4d36-a8f7-c38beb6f6920.com.samsung.health.exercise.live_data.json,,1.1569171,com.sec.android.app.shealth,,,,2018-04-21 20:49:45.509,f2696023-4038-4d36-a8f7-c38beb6f6920,,
,0,,,,,,0,,,,,4,0,,,,1,0,,0.0,,,,,,1058401,,,,97cc44e1-819c-abcc-8792-d6ba75478a9e.com.samsung.health.exercise.location_data.json,2016-10-23 21:13:26.755,1001,,,0.0,0.0,,,,,0.0,2016-11-04 16:37:41.162,2016-10-23 21:31:05.988,,2.2222223,,0.0,,1126.59,,63.0,,0.0,,UTC-0500,ROm+XQMkto,,,97cc44e1-819c-abcc-8792-d6ba75478a9e.com.samsung.health.exercise.live_data.json,,1.4830445,com.sec.android.app.shealth,,,,2016-10-23 21:31:05.156,97cc44e1-819c-abcc-8792-d6ba75478a9e,,
,0,,,,,,0,,,,,1,0,,,,1,6535,,0.0,,,,,,6843000,,,,142f55c5-a747-8a0d-7a87-ba2e1cf99aa5.com.samsung.health.exercise.location_data.json,2016-04-27 15:50:06.355,11007,,1102.985,369.368,175.0,,,619.904,,217.0,2016-04-27 18:01:37.046,2016-04-27 17:51:12.407,,6.928,,61.0,,24875.375,,646.0,,2705.454,,UTC-0400,ROm+XQMkto,,,142f55c5-a747-8a0d-7a87-ba2e1cf99aa5.com.samsung.health.exercise.live_data.json,,3.154,com.sec.android.app.shealth,,,,2016-04-27 17:51:12.300,142f55c5-a747-8a0d-7a87-ba2e1cf99aa5,,
f6c30a99-c25c-391d-90d5-04991981961a.live_data_internal.json,1609,,,,,172.90674,1,,,,,1,1,,,,1,1768,,0.0,,,f6c30a99-c25c-391d-90d5-04991981961a.location_data_internal.json,,,1803150,,,,f6c30a99-c25c-391d-90d5-04991981961a.com.samsung.health.exercise.location_data.json,2017-09-30 19:50:29.550,1001,,287.094,530.072,147.0,,,252.844,,195.0,2017-09-30 20:21:07.571,2017-09-30 20:21:02.604,,1.683,0.0,124.0,,2239.054,,172.275,0.0,495.757,,UTC-0400,PEzvKidhug,,,f6c30a99-c25c-391d-90d5-04991981961a.com.samsung.health.exercise.live_data.json,,1.2417458,com.sec.android.app.shealth,,,,2017-09-30 20:21:02.511,f6c30a99-c25c-391d-90d5-04991981961a,,
,0,,,,,137.17,0,,,,,4,0,,,,0,0,,0.0,,,9e4e0f1c-5d94-f700-bd28-681063749a4d.location_data_internal.json,,,2214518,,,,9e4e0f1c-5d94-f700-bd28-681063749a4d.com.samsung.health.exercise.location_data.json,2017-09-17 22:12:24.928,1001,,,,0.0,,,,,0.0,2017-09-17 22:51:29.873,2017-09-17 22:50:19.574,,1.3333334,0.0,0.0,,2080.97,,137.17,0.0,,,UTC-0400,PEzvKidhug,,,9e4e0f1c-5d94-f700-bd28-681063749a4d.com.samsung.health.exercise.live_data.json,,1.0178409,com.sec.android.app.shealth,,,,2017-09-17 22:49:19.446,9e4e0f1c-5d94-f700-bd28-681063749a4d,,
,0,,,,,,0,,,,,4,0,,,,1,0,,0.0,,,,,,853991,,,,62de6856-d377-110d-1c20-9407c9b2e8fd.com.samsung.health.exercise.location_data.json,2016-10-03 00:21:33.491,1001,,,0.0,0.0,,,,,0.0,2016-11-04 16:37:35.205,2016-10-03 00:35:47.654,,2.1111112,,0.0,,966.97,,58.0,,0.0,,UTC-0400,ROm+XQMkto,,,62de6856-d377-110d-1c20-9407c9b2e8fd.com.samsung.health.exercise.live_data.json,,1.3376042,com.sec.android.app.shealth,,,,2016-10-03 00:35:47.482,62de6856-d377-110d-1c20-9407c9b2e8fd,,
,0,,,,,53.18,0,,,,,4,0,,,,0,0,,0.0,,,,,,777308,,,,8c134c36-b04b-68da-0ac8-263d24e1f2cd.com.samsung.health.exercise.location_data.json,2018-04-22 17:28:28.432,1001,,,,0.0,,,,,0.0,2018-04-22 17:42:26.297,2018-04-22 17:42:26.297,,1.1944444,0.0,0.0,,822.569,,53.18,0.0,,,UTC-0600,PEzvKidhug,,,8c134c36-b04b-68da-0ac8-263d24e1f2cd.com.samsung.health.exercise.live_data.json,,1.0835173,com.sec.android.app.shealth,,,,2018-04-22 17:41:25.740,8c134c36-b04b-68da-0ac8-263d24e1f2cd,,
,,,,,,,,,,,,,,,,,1,,,,,,,,,1894275,,,,,2014-05-29 21:54:37.723,1002,,0.0,,133.0,,,0.0,,195.0,2015-05-04 23:39:39.164,2014-05-29 21:54:37.723,,2.8139997,,,,3.35632,,236.82,,,,UTC+0000,7FBCXSeqw+,,,,,1.77182,com.sec.android.app.shealth,,,,2014-05-29 22:26:11.998,56fdc347-08ee-4e60-ead7-43f18716d12e,,
,0,,,,,,0,,,,,4,0,,,,1,0,,0.0,,,,,,2975208,,,,262f1d2e-02d6-2d94-2b58-050a40a11e94.com.samsung.health.exercise.location_data.json,2016-04-16 22:44:28.101,1001,,,0.0,0.0,,,,,0.0,2016-04-16 23:34:38.548,2016-04-16 23:34:05.994,,2.1388888,,0.0,,3556.9,,213.0,,0.0,,UTC-0400,ROm+XQMkto,,,262f1d2e-02d6-2d94-2b58-050a40a11e94.com.samsung.health.exercise.live_data.json,,1.3447639,com.sec.android.app.shealth,,,,2016-04-16 23:34:03.309,262f1d2e-02d6-2d94-2b58-050a40a11e94,,
,2123,,,,,,2,,,,,,1,,,,1,26,,,,,,,,1526000,,,,978909bb-d929-113f-379a-08cd43c09ff0.com.samsung.health.exercise.location_data.json,2015-04-20 21:11:12.828,1002,,299.236,657.994,146.0,,,261.829,,165.0,2015-11-19 02:54:33.060,2015-04-20 21:37:52.769,,3.033,,86.0,,3109.42,,254.0,,717.082,,UTC-0400,VkNqn5W6aG,,,978909bb-d929-113f-379a-08cd43c09ff0.com.samsung.health.exercise.live_data.json,,2.038,com.sec.android.app.shealth,,,,2015-04-20 21:36:38.828,978909bb-d929-113f-379a-08cd43c09ff0,,
,0,,,,,,0,,,,,1,0,,,,1,3229,,0.0,,,,,,3280000,,,,b6e7e6ce-fa18-b21c-b7bd-b09babaec601.com.samsung.health.exercise.location_data.json,2016-06-06 01:12:59.588,1001,,311.844,503.488,159.0,,,271.071,,206.0,2016-06-06 02:08:07.300,2016-06-06 02:08:03.593,,1.427,,80.0,,4744.316,,257.0,,561.526,,UTC-0400,ROm+XQMkto,,,b6e7e6ce-fa18-b21c-b7bd-b09babaec601.com.samsung.health.exercise.live_data.json,,1.005,com.sec.android.app.shealth,,,,2016-06-06 02:08:03.542,b6e7e6ce-fa18-b21c-b7bd-b09babaec601,,
,0,,,,,,0,,,,,1,0,,,,1,5444,,0.0,,,,,,5527000,,,,f1fec9b0-1d58-7ad5-17ac-de26634d6192.com.samsung.health.exercise.location_data.json,2016-07-16 14:19:05.165,11007,,-42.985,47.999,95.0,,,-49.252,,121.0,2016-07-16 20:29:13.036,2016-07-16 15:51:06.830,,3.51,,77.0,,13908.203,,374.0,,105.976,,UTC-0400,ROm+XQMkto,,,f1fec9b0-1d58-7ad5-17ac-de26634d6192.com.samsung.health.exercise.live_data.json,,2.521,com.sec.android.app.shealth,,,,2016-07-16 15:51:06.745,f1fec9b0-1d58-7ad5-17ac-de26634d6192,,
2bd630d3-948a-a3c9-4b21-cbc818b28c94.live_data_internal.json,0,,,,,282.10214,0,,,,,1,0,,,,1,12111,,0.0,,,,,,12885649,,,,2bd630d3-948a-a3c9-4b21-cbc818b28c94.com.samsung.health.exercise.location_data.json,2017-03-16 03:15:02.002,1001,,,0.0,74.0,,,,,109.0,2017-03-16 06:49:51.800,2017-03-16 06:49:47.719,,1.059,0.0,56.0,,49.098,,282.0991,0.0,0.0,,UTC-0400,PEzvKidhug,,,2bd630d3-948a-a3c9-4b21-cbc818b28c94.com.samsung.health.exercise.live_data.json,,0.0038102851,com.sec.android.app.shealth,,,,2017-03-16 06:49:47.670,2bd630d3-948a-a3c9-4b21-cbc818b28c94,,
f92c1a27-6459-4836-c885-8d6a36eb4f96.live_data_internal.json,3000000,,,,,91.75278,1,,,,,1,2,,,,1,4189,,0.0,,,,,,4188339,,,,f92c1a27-6459-4836-c885-8d6a36eb4f96.com.samsung.health.exercise.location_data.json,2017-03-12 18:26:44.409,1001,,,0.0,107.0,,,,,125.0,2017-03-12 19:36:42.751,2017-03-12 19:36:39.747,,1.417,0.0,74.0,,157.7,,91.69323,0.0,0.0,,UTC-0400,PEzvKidhug,,,f92c1a27-6459-4836-c885-8d6a36eb4f96.com.samsung.health.exercise.live_data.json,,0.03765215,com.sec.android.app.shealth,,,,2017-03-12 19:36:39.595,f92c1a27-6459-4836-c885-8d6a36eb4f96,,
,0,,,,,43.04,0,,,,,4,0,,,,0,0,,0.0,,,93cd7bb8-0161-a0a2-9258-7582fd297415.location_data_internal.json,,,667830,,,,93cd7bb8-0161-a0a2-9258-7582fd297415.com.samsung.health.exercise.location_data.json,2017-06-25 03:09:19.176,1001,,,,0.0,,,,,0.0,2017-06-25 03:21:26.499,2017-06-25 03:21:26.499,,1.1388888,0.0,0.0,,639.9,,43.04,0.0,,,UTC-0400,PEzvKidhug,,,93cd7bb8-0161-a0a2-9258-7582fd297415.com.samsung.health.exercise.live_data.json,,0.9657955,com.sec.android.app.shealth,,,,2017-06-25 03:20:27.006,93cd7bb8-0161-a0a2-9258-7582fd297415,,
,0,,,,,256.123,0,,,,,4,0,,,,0,0,,0.0,,,,,,1273658,,,,9c814425-276f-99e9-c5eb-6d14e4029434.com.samsung.health.exercise.location_data.json,2018-07-02 00:05:57.463,11007,,,,0.0,,,,,0.0,2018-07-02 00:56:56.618,2018-07-02 00:29:17.447,,,0.0,0.0,,,,256.123,0.0,,,UTC-0400,PEzvKidhug,,,9c814425-276f-99e9-c5eb-6d14e4029434.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2018-07-02 00:27:11.121,9c814425-276f-99e9-c5eb-6d14e4029434,,
,0,,,,,,0,,,,,4,0,,,,1,0,,0.0,,,,,,940066,,,,0db9d595-9ec5-3b11-44d0-27f820267853.com.samsung.health.exercise.location_data.json,2016-05-16 20:39:09.026,1001,,,0.0,0.0,,,,,0.0,2016-05-16 21:54:25.263,2016-05-16 20:54:49.221,,1.5638974,,0.0,,1301.75,,72.0,,0.0,,UTC-0400,ROm+XQMkto,,,0db9d595-9ec5-3b11-44d0-27f820267853.com.samsung.health.exercise.live_data.json,,1.4525912,com.sec.android.app.shealth,,,,2016-05-16 20:54:49.092,0db9d595-9ec5-3b11-44d0-27f820267853,,
,0,,,,,98.13,0,,,,,4,0,,,,0,0,,0.0,,,,,,1450649,,,,475c442f-2755-cf0f-80bb-ecd171c3729e.com.samsung.health.exercise.location_data.json,2017-11-01 23:29:32.140,1001,,,,0.0,,,,,0.0,2017-11-01 23:54:42.908,2017-11-01 23:54:42.908,,1.8069906,0.0,0.0,,1463.207,,98.13,0.0,,,UTC-0400,PEzvKidhug,,,475c442f-2755-cf0f-80bb-ecd171c3729e.com.samsung.health.exercise.live_data.json,,1.1025925,com.sec.android.app.shealth,,,,2017-11-01 23:53:42.789,475c442f-2755-cf0f-80bb-ecd171c3729e,,
c3d2a7d5-8037-7fd7-3e93-242000c47b68.live_data_internal.json,1609,,,,,347.37357,1,,,,,1,1,,,,1,2500,,0.0,,,c3d2a7d5-8037-7fd7-3e93-242000c47b68.location_data_internal.json,,,2763030,,,,c3d2a7d5-8037-7fd7-3e93-242000c47b68.com.samsung.health.exercise.location_data.json,2017-04-27 20:56:25.802,1001,,291.667,1055.461,133.0,,,268.022,,193.0,2017-04-27 21:45:09.400,2017-04-27 21:45:05.592,,1.767,0.0,73.0,,3668.234,,343.885,0.0,942.707,,UTC-0400,PEzvKidhug,,,c3d2a7d5-8037-7fd7-3e93-242000c47b68.com.samsung.health.exercise.live_data.json,,1.3276128,com.sec.android.app.shealth,,,,2017-04-27 21:45:05.494,c3d2a7d5-8037-7fd7-3e93-242000c47b68,,
,0,,,,,41.47,0,,,,,4,0,,,,0,0,,0.0,,,471c98b5-6bfc-ae70-f8d1-a7b4bfc9908d.location_data_internal.json,,,606076,,,,471c98b5-6bfc-ae70-f8d1-a7b4bfc9908d.com.samsung.health.exercise.location_data.json,2017-09-20 00:54:08.294,1001,,,,0.0,,,,,0.0,2017-09-20 01:05:14.148,2017-09-20 01:05:14.148,,1.1666666,0.0,0.0,,547.02,,41.47,0.0,,,UTC-0400,PEzvKidhug,,,471c98b5-6bfc-ae70-f8d1-a7b4bfc9908d.com.samsung.health.exercise.live_data.json,,1.0611111,com.sec.android.app.shealth,,,,2017-09-20 01:04:14.370,471c98b5-6bfc-ae70-f8d1-a7b4bfc9908d,,
,0,,,,,227.298,0,,,,,4,0,,,,0,0,,0.0,,,,,,1130316,,,,4ec88114-7a66-818a-ec09-71b5891e369f.com.samsung.health.exercise.location_data.json,2018-07-01 23:44:06.943,11007,,,,0.0,,,,,0.0,2018-07-02 00:05:03.383,2018-07-02 00:05:03.383,,,0.0,0.0,,,,227.298,0.0,,,UTC-0400,PEzvKidhug,,,4ec88114-7a66-818a-ec09-71b5891e369f.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2018-07-02 00:02:57.259,4ec88114-7a66-818a-ec09-71b5891e369f,,
,0,,,,,38.63,0,,,,,4,0,,,,0,0,,0.0,,,d05315b9-91ae-768b-8ab9-72131b42a437.location_data_internal.json,,,746047,,,,d05315b9-91ae-768b-8ab9-72131b42a437.com.samsung.health.exercise.location_data.json,2017-04-10 23:01:37.935,1001,,,,0.0,,,,,0.0,2017-04-10 23:15:05.118,2017-04-10 23:15:05.118,,1.3460863,0.0,0.0,,652.91,,38.63,0.0,,,UTC-0400,PEzvKidhug,,,d05315b9-91ae-768b-8ab9-72131b42a437.com.samsung.health.exercise.live_data.json,,1.0754877,com.sec.android.app.shealth,,,,2017-04-10 23:14:03.982,d05315b9-91ae-768b-8ab9-72131b42a437,,
,1800000,,,,,,1,,,,,1,2,,,,1,1782,,0.0,,,,,,1808000,,,,794aadfc-33af-ac23-6c01-bbd753bb327c.com.samsung.health.exercise.location_data.json,2016-07-01 23:18:52.010,1002,,269.70877,1750.976,129.0,,,7.034771,,150.0,2017-05-01 04:06:28.994,2016-07-01 23:48:59.675,,4.247,,74.0,,4792.451,,395.0,,1676.951,,UTC-0400,ROm+XQMkto,,,794aadfc-33af-ac23-6c01-bbd753bb327c.com.samsung.health.exercise.live_data.json,,2.693,com.sec.android.app.shealth,,,,2016-07-01 23:48:59.639,794aadfc-33af-ac23-6c01-bbd753bb327c,,
,0,,,,,38.59,0,,,,,4,0,,,,0,0,,0.0,,,,,,656160,,,,6dc430d2-8654-a2ec-e3ed-b9a126819325.com.samsung.health.exercise.location_data.json,2018-06-04 23:25:29.097,1001,,,,0.0,,,,,0.0,2018-06-04 23:37:27.416,2018-06-04 23:37:27.416,,1.1742412,0.0,0.0,,593.35,,38.59,0.0,,,UTC-0400,PEzvKidhug,,,6dc430d2-8654-a2ec-e3ed-b9a126819325.com.samsung.health.exercise.live_data.json,,1.0502,com.sec.android.app.shealth,,,,2018-06-04 23:36:25.257,6dc430d2-8654-a2ec-e3ed-b9a126819325,,
,,,,,,,,,,,,,,,,,1,,,,,,,,,2044456,,,,,2014-05-22 19:12:38.104,1002,,,,,,,,,191.0,2015-05-04 23:39:38.321,2014-05-22 19:12:38.104,,9.277778E-4,,,,3.76915,,278.581,,,,UTC+0000,7FBCXSeqw+,,comment,,,5.121111E-4,com.sec.android.app.shealth,,,,2014-05-22 19:46:42.560,38c64a92-a949-18a3-e34c-cba57d4e3957,,
null
,0,,,,,76.99,0,,,,,4,0,,,,0,0,,0.0,,,,,,1206643,,,,bd785587-bf23-3831-f660-5f00111446a2.com.samsung.health.exercise.location_data.json,2018-06-20 01:12:16.620,1001,,,,0.0,,,,,0.0,2018-06-20 01:33:23.657,2018-06-20 01:33:23.657,,1.3333334,0.0,0.0,,1163.51,,76.99,0.0,,,UTC-0400,PEzvKidhug,,,bd785587-bf23-3831-f660-5f00111446a2.com.samsung.health.exercise.live_data.json,,1.0384098,com.sec.android.app.shealth,,,,2018-06-20 01:32:23.263,bd785587-bf23-3831-f660-5f00111446a2,,
,1800000,,,,,,0,,,,,1,2,,,,1,1413,,0.0,,,,,,1447000,,,,0803868a-c3e9-1bf0-70c4-8905f90ebb2c.com.samsung.health.exercise.location_data.json,2016-03-07 19:39:49.335,1002,,271.5453,819.521,225.0,,,80.37328,,238.0,2016-03-07 20:39:03.729,2016-03-07 20:03:56.065,,4.366,,199.0,,2918.623,,239.0,,867.536,,UTC-0500,ROm+XQMkto,,,0803868a-c3e9-1bf0-70c4-8905f90ebb2c.com.samsung.health.exercise.live_data.json,,2.036,com.sec.android.app.shealth,,,,2016-03-07 20:03:56.003,0803868a-c3e9-1bf0-70c4-8905f90ebb2c,,
,0,,,,,,0,,,,,1,0,,,,1,2742,,0.0,,,,,,2775000,,,,eee431a6-3a49-89c0-7d10-a5775cbac650.com.samsung.health.exercise.location_data.json,2016-07-18 14:41:52.103,11007,,-81.889,42.126,103.0,,,-87.322,,128.0,2016-07-18 15:28:12.537,2016-07-18 15:28:05.588,,3.438,,59.0,,6023.329,,162.0,,38.35,,UTC-0400,ROm+XQMkto,,,eee431a6-3a49-89c0-7d10-a5775cbac650.com.samsung.health.exercise.live_data.json,,2.176,com.sec.android.app.shealth,,,,2016-07-18 15:28:05.393,eee431a6-3a49-89c0-7d10-a5775cbac650,,
899e18ba-4ed2-d9ae-7fc8-0305d3171ad4.live_data_internal.json,0,,,,,250.27791,0,,,,,1,0,,,,1,11344,,0.0,,,,,,11430239,,,,899e18ba-4ed2-d9ae-7fc8-0305d3171ad4.com.samsung.health.exercise.location_data.json,2017-03-13 18:23:17.750,1001,,,0.0,86.0,,,,,140.0,2017-03-13 21:33:57.818,2017-03-13 21:33:52.303,,2.067,0.0,61.0,,672.074,,250.23653,0.0,0.0,,UTC-0400,PEzvKidhug,,,899e18ba-4ed2-d9ae-7fc8-0305d3171ad4.com.samsung.health.exercise.live_data.json,,0.058797892,com.sec.android.app.shealth,,,,2017-03-13 21:33:52.231,899e18ba-4ed2-d9ae-7fc8-0305d3171ad4,,
,0,,,,,,0,,,,,,0,,,,1,30,,,,,,,,1738000,,,,9264986f-9142-2136-fee0-178ad74bfd95.com.samsung.health.exercise.location_data.json,2015-09-05 23:14:38.629,1002,,258.649,,142.0,,,241.613,,172.0,2015-11-19 02:54:32.082,2015-09-06 00:14:33.511,,3.347,,78.0,,4748.84,,388.789,,,,UTC-0400,VkNqn5W6aG,,,9264986f-9142-2136-fee0-178ad74bfd95.com.samsung.health.exercise.live_data.json,,2.733,com.sec.android.app.shealth,,,,2015-09-05 23:43:36.629,9264986f-9142-2136-fee0-178ad74bfd95,,
,0,,,,,,0,,,,,4,0,,,,1,0,,0.0,,,,,,878938,,,,1550701c-243c-eda5-404f-8babd21a53a0.com.samsung.health.exercise.location_data.json,2015-11-22 18:20:05.831,1001,,,0.0,0.0,,,,,0.0,2015-11-22 21:31:28.618,2015-11-22 18:34:45.318,,1.4471368,,0.0,,878.7,,45.0,,0.0,,UTC-0500,ROm+XQMkto,,,1550701c-243c-eda5-404f-8babd21a53a0.com.samsung.health.exercise.live_data.json,,1.4177293,com.sec.android.app.shealth,,,,2015-11-22 18:34:44.769,1550701c-243c-eda5-404f-8babd21a53a0,,
,0,,,,,,0,,,,,4,0,,,,1,0,,0.0,,,,,,1510870,,,,f198f104-0308-f6d8-e75e-d4c964e10521.com.samsung.health.exercise.location_data.json,2016-06-15 00:36:00.968,1001,,,0.0,0.0,,,,,0.0,2016-11-04 16:33:40.426,2016-06-15 01:01:12.789,,1.8055556,,0.0,,1518.16,,91.0,,0.0,,UTC-0400,ROm+XQMkto,,,f198f104-0308-f6d8-e75e-d4c964e10521.com.samsung.health.exercise.live_data.json,,1.2973963,com.sec.android.app.shealth,,,,2016-06-15 01:01:11.838,f198f104-0308-f6d8-e75e-d4c964e10521,,
,,,,,,,,,,,,,,,,,1,31,,,,,,,,1909000,,,,fa2cbc4b-e216-09b3-5ee2-ac2b06713038.com.samsung.health.exercise.location_data.json,2014-12-03 21:55:18.507,1002,,264.412,196.016,113.0,,,258.8,,158.0,2015-11-19 02:54:32.168,2014-12-03 22:43:02.626,,2.666,,3.0,,3999.91,,328.0,,197.496,,UTC-0400,VkNqn5W6aG,,,fa2cbc4b-e216-09b3-5ee2-ac2b06713038.com.samsung.health.exercise.live_data.json,,2.096,com.sec.android.app.shealth,,,,2014-12-03 22:27:07.507,fa2cbc4b-e216-09b3-5ee2-ac2b06713038,,
,0,,,,,,0,,,,,4,0,,,,1,0,,0.0,,,,,,1006264,,,,2c6b3bff-a549-3d33-9de3-7dcc9a86c944.com.samsung.health.exercise.location_data.json,2016-02-07 20:29:37.507,1001,,,0.0,0.0,,,,,0.0,2016-02-07 22:59:32.425,2016-02-07 20:46:25.263,,1.4166666,,0.0,,1048.95,,57.0,,0.0,,UTC-0500,ROm+XQMkto,,,2c6b3bff-a549-3d33-9de3-7dcc9a86c944.com.samsung.health.exercise.live_data.json,,1.3155987,com.sec.android.app.shealth,,,,2016-02-07 20:46:23.771,2c6b3bff-a549-3d33-9de3-7dcc9a86c944,,
,0,,,,,,0,,,,,1,0,,,,1,950,,0.0,,,,,,968000,,,,7fa3c6d6-558b-cdec-da08-b25cce7d780f.com.samsung.health.exercise.location_data.json,2016-06-23 22:18:21.439,1001,,303.375,253.77,165.0,,,279.101,,198.0,2016-06-23 22:34:33.729,2016-06-23 22:34:29.585,,1.244,,80.0,,1048.051,,57.0,,146.551,,UTC-0400,ROm+XQMkto,,,7fa3c6d6-558b-cdec-da08-b25cce7d780f.com.samsung.health.exercise.live_data.json,,0.807,com.sec.android.app.shealth,,,,2016-06-23 22:34:29.533,7fa3c6d6-558b-cdec-da08-b25cce7d780f,,
