com.samsung.health.food_info,6261011,6
potassium,vitamin_a,vitamin_c,vitamin_d,cholesterol,description,custom,provider_food_id,metric_serving_amount,sodium,dietary_fiber,total_fat,update_time,create_time,monosaturated_fat,protein,polysaturated_fat,iron,name,sugar,added_sugar,calcium,calorie,serving_description,info_provider,deviceuuid,metric_serving_unit,saturated_fat,trans_fat,pkg_name,carbohydrate,unit_count_per_calorie,datauuid,default_number_of_serving_unit
360.0,27.0,25.0,,30.0,MyFitnessPal Snacks,,100005-Wed Feb 28 00:00:00 EST 2018,0,590.0,4.0,7.0,2018-03-03 04:42:24.524,2018-03-03 04:42:24.524,0.0,51.0,0.0,27.0,MyFitnessPal Snacks,1.0,,70.0,290.0,,,EHdtKydEi4,,1.0,0.0,com.myfitnesspal.android,9.0,,8feeee41-9425-47b6-bd8e-d4a0ff6622cf,,
0.0,242.0,8.0,,55.0,MyFitnessPal Breakfast,,100001-Tue Feb 06 00:00:00 EST 2018,0,1200.0,17.0,51.0,2018-02-08 22:54:59.274,2018-02-08 22:54:59.274,0.0,33.0,0.0,22.0,MyFitnessPal Breakfast,8.0,,65.0,690.0,,,EHdtKydEi4,,18.0,0.0,com.myfitnesspal.android,30.0,,a3bcdd8f-50ca-4c88-8d51-c632c76f6b45,,
115.36,0.0,0.0,,10.0,MyFitnessPal Dinner,,100003-Sat Apr 21 00:00:00 EDT 2018,0,331.15,2.0,11.0,2018-04-24 01:45:00.146,2018-04-24 01:45:00.146,0.0,7.506,0.0,2.4605567,MyFitnessPal Dinner,0.0,,0.824,1244.16,,,9wVta8KBzt,,1.8,0.0,com.myfitnesspal.android,65.751,,8ddfc84b-a0d9-4d13-82ce-c4c9e25fbd81,,
0.0,248.0,28.0,,65.0,MyFitnessPal Lunch,,100002-Wed Mar 14 00:00:00 EDT 2018,0,1005.0,13.0,51.0,2018-03-17 02:08:49.063,2018-03-17 02:08:49.063,0.0,24.0,0.0,26.0,MyFitnessPal Lunch,7.0,,50.0,640.0,,,EHdtKydEi4,,23.0,0.0,com.myfitnesspal.android,28.0,,466286d4-403d-4fe7-a674-2e9da94fa2ca,,
210.0,10.0,0.0,,2.0,MyFitnessPal Lunch,,100002-Fri Mar 30 00:00:00 EDT 2018,0,240.0,11.0,7.0,2018-04-02 02:48:04.679,2018-04-02 02:48:04.679,2.0,3.0,0.5,6.0,MyFitnessPal Lunch,0.0,,55.0,110.0,,,EHdtKydEi4,,4.0,0.0,com.myfitnesspal.android,13.0,,b7d713ed-363d-456e-880a-f249086bf0c1,,
50.0,6.0,0.0,,34.0,MyFitnessPal Snacks,,100005-Sat Jan 20 00:00:00 EST 2018,0,420.0,33.0,21.5,2018-01-23 03:41:36.215,2018-01-23 03:41:36.215,0.0,39.0,0.0,6.0,MyFitnessPal Snacks,10.0,,78.0,510.0,,,EHdtKydEi4,,12.0,0.0,com.myfitnesspal.android,54.0,,b2889407-9eae-42f5-aaa0-fd2af0e9d4d6,,
0.0,242.0,8.0,,52.0,MyFitnessPal Snacks,,100005-Thu Mar 01 00:00:00 EST 2018,0,1065.0,25.0,43.0,2018-03-03 23:28:31.878,2018-03-03 23:28:31.878,0.0,27.0,0.0,24.0,MyFitnessPal Snacks,11.0,,80.0,600.0,,,EHdtKydEi4,,16.0,0.0,com.myfitnesspal.android,42.0,,45863dbd-f221-47b6-99d7-df840b9e5c25,,
310.0,33.0,25.0,,65.0,MyFitnessPal Lunch,,100002-Sun Jan 07 00:00:00 EST 2018,0,540.0,22.0,13.0,2018-01-10 04:35:28.285,2018-01-10 04:35:28.285,0.0,54.0,0.0,33.0,MyFitnessPal Lunch,21.0,,110.0,480.0,,,EHdtKydEi4,,9.0,0.0,com.myfitnesspal.android,45.0,,c1fb61c0-d5ca-4352-8545-4240790cd0a4,,
100.0,0.0,0.0,,2.0,MyFitnessPal Dinner,,100003-Tue Feb 27 00:00:00 EST 2018,0,190.0,15.0,27.0,2018-03-02 03:50:50.862,2018-03-02 03:50:50.862,11.0,5.0,7.0,4.0,MyFitnessPal Dinner,1.0,,12.0,270.0,,,EHdtKydEi4,,6.0,0.0,com.myfitnesspal.android,18.0,,95276fcc-dc7b-40ff-adf4-c558166c1fa5,,
0.0,248.0,8.0,,80.0,MyFitnessPal Breakfast,,100001-Sat Jan 13 00:00:00 EST 2018,0,1140.0,28.0,48.0,2018-01-15 16:41:55.864,2018-01-15 16:41:55.864,0.0,46.0,0.0,36.0,MyFitnessPal Breakfast,30.0,,130.0,840.0,,,EHdtKydEi4,,18.0,0.0,com.myfitnesspal.android,72.0,,3796d349-37a5-4eb8-9a9c-308c7efc5fce,,
207.0,2.0,0.0,,50.0,MyFitnessPal Lunch,,100002-Sat Mar 31 00:00:00 EDT 2018,0,290.0,25.0,58.5,2018-04-03 03:32:14.958,2018-04-03 03:32:14.958,0.0,25.0,0.0,60.0,MyFitnessPal Lunch,10.0,,52.0,730.0,,,9wVta8KBzt,,27.0,1.0,com.myfitnesspal.android,41.0,,576de731-2d37-4f27-b491-73d831212242,,
50.0,2.0,0.0,,7.0,MyFitnessPal Breakfast,,100001-Thu Apr 12 00:00:00 CDT 2018,0,300.0,14.0,10.0,2018-04-13 16:46:01.746,2018-04-13 16:46:01.746,0.0,23.0,0.0,2.0,MyFitnessPal Breakfast,0.0,,30.0,270.0,,,9wVta8KBzt,,4.0,0.0,com.myfitnesspal.android,18.0,,20e680f4-a8de-4db6-b76c-f0c1e53d6580,,
0.0,0.0,4.0,,0.0,MyFitnessPal Dinner,,100003-Sun Mar 18 00:00:00 EDT 2018,0,350.0,0.0,12.0,2018-03-21 02:35:19.006,2018-03-21 02:35:19.006,0.0,1.6,0.0,6.0,MyFitnessPal Dinner,0.0,,6.0,215.0,,,EHdtKydEi4,,1.0,0.0,com.myfitnesspal.android,4.6,,79385fc7-3483-4b85-958f-f0c3b51165d7,,
450.0,27.0,25.0,,42.0,MyFitnessPal Snacks,,100005-Mon Feb 26 00:00:00 EST 2018,0,645.0,22.0,15.5,2018-02-28 00:42:29.816,2018-02-28 00:42:29.816,0.0,61.0,0.0,31.0,MyFitnessPal Snacks,7.0,,100.0,459.0,,,EHdtKydEi4,,7.0,0.0,com.myfitnesspal.android,37.0,,d26c3016-c636-43c9-8f44-73385a00a076,,
320.0,34.0,0.0,,52.0,MyFitnessPal Snacks,,100005-Thu Mar 29 00:00:00 EDT 2018,0,830.0,30.0,18.5,2018-04-01 01:37:08.623,2018-04-01 01:37:08.623,0.0,37.0,0.0,4.0,MyFitnessPal Snacks,19.0,,90.0,510.0,,,EHdtKydEi4,,11.0,0.0,com.myfitnesspal.android,58.0,,92b277ee-ebc8-4498-9d95-281480901e50,,
27.0,0.0,0.0,,42.0,MyFitnessPal Lunch,,100002-Sun Feb 18 00:00:00 EST 2018,0,220.0,12.0,13.0,2018-02-21 02:23:19.272,2018-02-21 02:23:19.272,0.0,8.0,0.0,0.0,MyFitnessPal Lunch,0.0,,30.0,170.0,,,EHdtKydEi4,,8.0,0.0,com.myfitnesspal.android,14.0,,b21ef4df-bf67-459d-9aab-72b85b1820db,,
130.0,0.0,1.0,,0.0,MyFitnessPal Breakfast,,100001-Mon Apr 09 00:00:00 EDT 2018,0,1.0,2.0,20.0,2018-04-11 16:48:56.444,2018-04-11 16:48:56.444,2.5,5.0,14.0,4.0,MyFitnessPal Breakfast,1.0,,2.0,200.0,,,9wVta8KBzt,,2.0,0.0,com.myfitnesspal.android,4.0,,9ae7ea3d-b0ee-457e-a66b-9d51aaa8f4da,,
375.0,42.0,0.0,,40.0,MyFitnessPal Lunch,,100002-Wed Feb 28 00:00:00 EST 2018,0,800.0,13.0,10.5,2018-03-03 04:42:24.493,2018-03-03 04:42:24.493,1.5,25.0,0.5,2.0,MyFitnessPal Lunch,40.0,,105.0,310.0,,,EHdtKydEi4,,4.0,0.0,com.myfitnesspal.android,37.0,,99f06edd-01d2-4e58-ba0f-9ebdfa7710df,,
0.0,8.0,0.0,,40.0,MyFitnessPal Snacks,,100005-Sun Mar 11 00:00:00 EST 2018,0,207.5,21.0,19.0,2018-03-14 02:30:13.303,2018-03-14 02:30:13.303,1.0,29.0,0.5,18.0,MyFitnessPal Snacks,27.5,,81.0,465.0,,,EHdtKydEi4,,11.0,0.0,com.myfitnesspal.android,60.5,,374ced4d-f0bf-49a9-a8dd-5285e1273ede,,
27.0,2.0,0.0,,50.0,MyFitnessPal Breakfast,,100001-Sun Apr 15 00:00:00 EDT 2018,0,190.0,6.0,9.5,2018-04-18 01:16:00.102,2018-04-18 01:16:00.102,0.0,13.0,0.0,4.0,MyFitnessPal Breakfast,6.0,,40.0,290.0,,,9wVta8KBzt,,6.0,0.0,com.myfitnesspal.android,12.0,,cadea542-df51-4781-9baa-11149f169089,,
0.0,0.0,0.0,,0.0,MyFitnessPal Snacks,,100005-Fri Apr 13 00:00:00 EDT 2018,0,300.0,4.0,10.0,2018-04-16 00:48:50.845,2018-04-16 00:48:50.845,0.0,6.0,0.0,0.0,MyFitnessPal Snacks,1.0,,0.0,400.0,,,9wVta8KBzt,,0.0,0.0,com.myfitnesspal.android,6.0,,7df96a06-8d4a-4f4c-a4e6-ac80a821644e,,
300.0,27.0,25.0,,30.0,MyFitnessPal Lunch,,100002-Sat Jan 27 00:00:00 EST 2018,0,285.0,7.0,6.0,2018-01-28 15:04:23.659,2018-01-28 15:04:23.659,0.0,37.0,0.0,29.0,MyFitnessPal Lunch,6.0,,70.0,250.0,,,EHdtKydEi4,,3.0,0.0,com.myfitnesspal.android,17.0,,c347262a-9f72-4a44-97d7-ba2db97deae3,,
310.0,246.0,8.0,,70.0,MyFitnessPal Dinner,,100003-Tue Jan 23 00:00:00 EST 2018,0,1310.0,21.0,64.0,2018-01-26 00:25:44.157,2018-01-26 00:25:44.157,7.0,39.0,4.0,36.0,MyFitnessPal Dinner,8.0,,69.0,840.0,,,EHdtKydEi4,,21.5,0.0,com.myfitnesspal.android,39.0,,69bbcc64-d1aa-47da-829d-2b69be535ae9,,
180.0,10.0,0.0,,32.0,MyFitnessPal Lunch,,100002-Sun Apr 15 00:00:00 EDT 2018,0,440.0,47.0,55.0,2018-04-18 01:16:00.134,2018-04-18 01:16:00.134,0.0,24.0,0.0,46.0,MyFitnessPal Lunch,16.0,,57.0,535.6,,,9wVta8KBzt,,23.5,1.0,com.myfitnesspal.android,81.0,,c3691ae8-d56f-46ca-a00e-620c7c07379b,,
0.0,240.0,8.0,,40.0,MyFitnessPal Snacks,,100005-Sun Feb 04 00:00:00 EST 2018,0,960.0,8.0,34.0,2018-02-06 20:22:33.614,2018-02-06 20:22:33.614,0.0,18.0,0.0,20.0,MyFitnessPal Snacks,6.0,,50.0,440.0,,,EHdtKydEi4,,10.0,0.0,com.myfitnesspal.android,16.0,,71963ddf-7160-4b1f-9b30-ad90097decbe,,
792.0,41.0,110.0,,30.0,MyFitnessPal Breakfast,,100001-Sat Jan 27 00:00:00 EST 2018,0,815.0,8.0,20.5,2018-01-28 15:04:23.615,2018-01-28 15:04:23.615,0.0,22.0,0.0,24.0,MyFitnessPal Breakfast,8.0,,25.0,430.0,,,EHdtKydEi4,,7.5,0.0,com.myfitnesspal.android,24.0,,8d289bf7-8a64-43f0-89c8-a53a758abb4e,,
736.0,22.0,2.4,,10.0,MyFitnessPal Dinner,,100003-Thu Mar 08 00:00:00 EST 2018,0,535.0,15.8,20.800001,2018-03-11 02:53:42.432,2018-03-11 02:53:42.432,0.0,48.2,1.2,37.4,MyFitnessPal Dinner,4.4,,33.6,452.0,,,EHdtKydEi4,,5.1,0.0,com.myfitnesspal.android,23.800001,,d1434d55-732c-43fa-acc4-de654e8e7900,,
161.53206,15.147926,1.4673208,,66.66664,MyFitnessPal Snacks,,100005-Tue Apr 10 00:00:00 EDT 2018,0,582.23846,22.786654,42.003643,2018-04-11 16:48:56.727,2018-04-11 16:48:56.727,8.000726,37.33542,3.1116748,13.356594,MyFitnessPal Snacks,16.888887,,85.46439,524.6521,,,9wVta8KBzt,,16.001781,0.0,com.myfitnesspal.android,48.568584,,d6a5a39c-855a-4dbf-a576-9fe01053af29,,
50.0,2.0,0.0,,7.0,MyFitnessPal Breakfast,,100001-Wed Mar 21 00:00:00 EDT 2018,0,300.0,12.0,8.0,2018-03-24 00:45:39.231,2018-03-24 00:45:39.231,0.0,23.0,0.0,2.0,MyFitnessPal Breakfast,0.0,,30.0,200.0,,,EHdtKydEi4,,4.0,0.0,com.myfitnesspal.android,15.0,,84351dad-7fcb-4fab-a3b0-16433ccfbc94,,
170.0,17.0,20.0,,0.0,"30 kcal, Per 100g",,default-fatsecret-35984,152,2.0,0.6,0.23,2017-09-06 21:57:28.308,2017-09-06 21:57:28.308,0.056,0.93,0.076,2.0,Watermelon,9.42,,1.0,46.0,"cup, diced",,EHdtKydEi4,g,0.024,,com.sec.android.app.shealth,11.48,3.347826,bdc37838-bb7e-47e1-bd81-4429a0797b10,1,
0.0,2.0,0.0,,15.0,MyFitnessPal Lunch,,100002-Tue Feb 27 00:00:00 EST 2018,0,247.0,12.0,28.0,2018-03-02 03:50:50.786,2018-03-02 03:50:50.786,0.0,16.0,0.0,2.0,MyFitnessPal Lunch,6.0,,15.0,382.0,,,EHdtKydEi4,,17.0,0.0,com.myfitnesspal.android,20.0,,ceb70d64-29b4-4beb-940a-4f91b76a0112,,
50.0,2.0,0.0,,5.0,MyFitnessPal Dinner,,100003-Fri Jan 26 00:00:00 EST 2018,0,230.0,2.0,6.5,2018-01-28 15:04:23.509,2018-01-28 15:04:23.509,0.0,22.0,0.0,2.0,MyFitnessPal Dinner,0.0,,20.0,408.0,,,EHdtKydEi4,,0.0,0.0,com.myfitnesspal.android,7.0,,85c9ac28-64fd-49b3-b53b-cf1cefaa7cde,,
320.0,38.0,90.0,,72.0,MyFitnessPal Dinner,,100003-Wed Mar 28 00:00:00 EDT 2018,0,1200.0,27.0,43.0,2018-03-31 01:57:22.411,2018-03-31 01:57:22.411,0.0,53.0,0.0,25.0,MyFitnessPal Dinner,12.0,,100.0,710.0,,,EHdtKydEi4,,19.0,0.0,com.myfitnesspal.android,48.0,,6337e9e5-525a-4bd9-b3ef-15d52f4027df,,
363.8355,0.49133998,3.0,,40.0,MyFitnessPal Dinner,,100003-Sun Apr 22 00:00:00 MDT 2018,0,320.5555,5.27785,24.245655,2018-04-23 14:39:17.790,2018-04-23 14:39:17.790,9.174504,15.186424,4.3886414,12.13224,MyFitnessPal Dinner,1.4981148,,30.53355,981.5325,,,9wVta8KBzt,,5.619832,0.0042525,com.myfitnesspal.android,53.359425,,751977a0-40df-47df-b162-654c0e34366f,,
311.292,11.854374,1.4673208,,46.912464,MyFitnessPal Dinner,,100003-Wed Apr 11 00:00:00 EDT 2018,0,119.8118,5.1616516,43.516468,2018-04-14 02:20:00.313,2018-04-14 02:20:00.313,17.23022,12.790457,6.106557,10.11706,MyFitnessPal Dinner,1.6862043,,10.6903925,605.9049,,,9wVta8KBzt,,13.630594,0.0,com.myfitnesspal.android,19.657566,,091c6df4-7e1b-4535-8b4b-c31c65ebdb04,,
86.0,0.0,0.0,,0.0,"49 kcal, Per 175g",,default-fatsecret-2479597,177,11.0,0.0,1.42,2015-11-19 02:53:47.012,2015-11-19 02:53:47.012,0.04,0.38,0.004,0.0,Coffee with Cream and Sugar,8.51,,0.0,50.0,coffee cup (6 fl oz),,OBFuvbOf82,g,1.295,,com.sec.android.app.shealth,9.14,3.7,457e4c2e-08f9-41d8-9832-e0fd4dd99136,1,
0.0,2.0,0.0,,22.0,MyFitnessPal Lunch,,100002-Sun Mar 25 00:00:00 EDT 2018,0,150.0,40.0,36.5,2018-03-28 03:08:57.264,2018-03-28 03:08:57.264,0.0,13.0,0.0,44.0,MyFitnessPal Lunch,8.0,,34.0,320.0,,,EHdtKydEi4,,22.0,0.0,com.myfitnesspal.android,62.0,,85b29f81-c59f-48cb-a40b-609b90d4fdaf,,
703.9707,61.963596,255.33325,,134.9719,MyFitnessPal Snacks,,100005-Sat Jan 06 00:00:00 EST 2018,0,585.3001,16.65933,52.5699,2018-01-08 23:38:04.691,2018-01-08 23:38:04.691,1.1205479,27.313871,0.1647302,16.257906,MyFitnessPal Snacks,15.738578,,57.948463,1074.777,,,EHdtKydEi4,,28.202497,0.0,com.myfitnesspal.android,36.853073,,82f7c783-31d6-450c-a6b8-1153dc8ea44f,,
50.0,2.0,0.0,,5.0,MyFitnessPal Breakfast,,100001-Thu Mar 22 00:00:00 EDT 2018,0,230.0,2.0,4.0,2018-03-25 03:25:23.384,2018-03-25 03:25:23.384,0.0,21.0,0.0,2.0,MyFitnessPal Breakfast,0.0,,20.0,130.0,,,EHdtKydEi4,,0.0,0.0,com.myfitnesspal.android,4.0,,c4fb7b38-a815-4d89-9cdd-bdd5f61f63c5,,
310.0,33.0,25.0,,65.0,MyFitnessPal Lunch,,100002-Wed Jan 24 00:00:00 EST 2018,0,500.0,22.0,11.0,2018-01-27 00:20:16.618,2018-01-27 00:20:16.618,0.0,54.0,0.0,25.0,MyFitnessPal Lunch,21.0,,122.0,440.0,,,EHdtKydEi4,,7.0,0.0,com.myfitnesspal.android,45.0,,8a3d8426-1df7-4f61-ba94-8d99ebaf1fe2,,
0.0,6.0,2.0,,12.0,MyFitnessPal Lunch,,100002-Wed Mar 28 00:00:00 EDT 2018,0,220.0,19.0,16.5,2018-03-31 01:57:22.342,2018-03-31 01:57:22.342,2.0,9.0,0.5,2.0,MyFitnessPal Lunch,8.0,,27.0,250.0,,,EHdtKydEi4,,10.5,0.0,com.myfitnesspal.android,33.0,,c7e1055c-aa3e-46a0-8845-a01b2e6c7a05,,
320.0,41.0,0.0,,130.0,MyFitnessPal Snacks,,100005-Tue Jan 09 00:00:00 EST 2018,0,1130.0,12.0,28.5,2018-01-11 16:18:42.951,2018-01-11 16:18:42.951,0.0,46.5,0.0,0.0,MyFitnessPal Snacks,12.0,,127.5,555.0,,,EHdtKydEi4,,17.5,0.0,com.myfitnesspal.android,32.5,,ca83cb1f-0d1f-4a59-a5c7-9d5a44346723,,
410.0,25.0,25.0,,25.0,MyFitnessPal Snacks,,100005-Wed Mar 21 00:00:00 EDT 2018,0,480.0,5.0,24.0,2018-03-24 00:45:39.319,2018-03-24 00:45:39.319,11.0,33.0,7.0,29.0,MyFitnessPal Snacks,2.0,,52.0,360.0,,,EHdtKydEi4,,3.0,0.0,com.myfitnesspal.android,9.0,,355e2210-ee56-45d2-9f63-82326cc4f14f,,
86.0,0.0,0.0,,0.0,"49 kcal, Per 175g",,default-fatsecret-2479597,177,11.0,0.0,1.42,2017-09-06 21:57:28.310,2017-09-06 21:57:28.310,0.04,0.38,0.004,0.0,Coffee with Cream and Sugar,8.51,,0.0,50.0,coffee cup (6 fl oz),,EHdtKydEi4,g,1.295,,com.sec.android.app.shealth,9.14,3.7,b4ddaa90-a4b5-4ece-8fc7-670dd376d8d9,1,
474.0,65.0,44.0,,30.0,MyFitnessPal Snacks,,100005-Wed Apr 18 00:00:00 EDT 2018,0,964.0,8.0,78.0,2018-04-20 16:31:28.363,2018-04-20 16:31:28.363,0.0,19.0,0.0,20.0,MyFitnessPal Snacks,14.0,,13.0,744.0,,,9wVta8KBzt,,14.0,0.0,com.myfitnesspal.android,26.0,,17095a1b-8421-4a59-8f4f-83180a7d37f7,,
452.0,31.0,25.0,,34.0,MyFitnessPal Snacks,,100005-Wed Apr 11 00:00:00 EDT 2018,0,970.0,28.0,38.0,2018-04-14 02:20:00.282,2018-04-14 02:20:00.282,2.0,56.0,0.5,42.0,MyFitnessPal Snacks,1.0,,82.0,660.0,,,9wVta8KBzt,,26.0,0.0,com.myfitnesspal.android,39.0,,f6570998-8514-4c8c-abfc-0c98a638575b,,
0.0,2.0,0.0,,10.0,MyFitnessPal Dinner,,100003-Fri Apr 13 00:00:00 EDT 2018,0,95.0,5.0,2.5,2018-04-16 00:48:50.881,2018-04-16 00:48:50.881,0.0,6.0,0.0,0.0,MyFitnessPal Dinner,5.0,,15.0,80.0,,,9wVta8KBzt,,1.5,0.0,com.myfitnesspal.android,13.0,,be913347-d48d-4dc3-b35f-9b0a8e7d05ba,,
22.5,2.0,11.0,,10.0,MyFitnessPal Snacks,,100005-Sat Apr 21 00:00:00 EDT 2018,0,122.63333,1.0,15.0,2018-04-24 01:45:00.111,2018-04-24 01:45:00.111,0.0,4.0916667,0.0,6.0,MyFitnessPal Snacks,29.95,,6.0,630.33325,,,9wVta8KBzt,,11.0,0.0,com.myfitnesspal.android,44.45,,aed39747-e74c-42ba-90a6-1a336fb386dc,,
0.0,8.0,0.0,,42.0,MyFitnessPal Breakfast,,100001-Wed Mar 07 00:00:00 EST 2018,0,450.0,32.0,16.0,2018-03-10 02:21:09.346,2018-03-10 02:21:09.346,0.0,26.0,0.0,0.0,MyFitnessPal Breakfast,20.0,,70.0,390.0,,,EHdtKydEi4,,10.0,0.0,com.myfitnesspal.android,66.0,,8f2bb498-05c2-4621-90c3-d1943f22f08f,,
0.0,12.0,150.0,,70.0,MyFitnessPal Breakfast,,100001-Mon Jan 15 00:00:00 EST 2018,0,1690.0,31.0,46.0,2018-01-18 01:33:21.726,2018-01-18 01:33:21.726,0.0,17.0,0.0,46.0,MyFitnessPal Breakfast,8.0,,36.0,450.0,,,EHdtKydEi4,,28.0,0.0,com.myfitnesspal.android,54.0,,4a4e3b32-f6a5-44fe-bd07-70d384d6e410,,
0.0,2.0,0.0,,0.0,MyFitnessPal Lunch,,100002-Sat Apr 21 00:00:00 MDT 2018,0,360.0,1.0,16.0,2018-04-23 14:33:17.737,2018-04-23 14:33:17.737,0.0,4.0,0.0,8.0,MyFitnessPal Lunch,17.0,,0.0,542.0,,,9wVta8KBzt,,7.0,0.0,com.myfitnesspal.android,37.0,,98e35833-0c6c-4854-a09b-5fc616445ae5,,
758.0,12.0,24.0,,35.0,MyFitnessPal Dinner,,100003-Tue Apr 17 00:00:00 EDT 2018,0,420.0,12.0,34.0,2018-04-20 03:21:37.194,2018-04-20 03:21:37.194,14.0,30.9,2.7,6.0,MyFitnessPal Dinner,1.0,,41.0,357.0,,,9wVta8KBzt,,8.1,0.0,com.myfitnesspal.android,17.0,,78907f24-daeb-43fc-aa98-62dbfc575767,,
320.0,32.0,0.0,,40.0,MyFitnessPal Snacks,,100005-Thu Mar 08 00:00:00 EST 2018,0,500.0,12.0,6.0,2018-03-11 02:53:42.398,2018-03-11 02:53:42.398,0.0,24.0,0.0,0.0,MyFitnessPal Snacks,12.0,,60.0,240.0,,,EHdtKydEi4,,4.0,0.0,com.myfitnesspal.android,28.0,,d450801f-ba5f-4f04-ab9b-c33511198cc4,,
35.0,30.0,270.0,,40.0,MyFitnessPal Snacks,,100005-Tue Feb 27 00:00:00 EST 2018,0,1380.0,23.0,33.5,2018-03-02 03:50:50.826,2018-03-02 03:50:50.826,1.5,26.0,0.5,24.0,MyFitnessPal Snacks,5.0,,99.0,580.0,,,EHdtKydEi4,,14.0,0.0,com.myfitnesspal.android,51.0,,88287e6f-afbd-4ce3-8e8f-73e22bd9747f,,
500.0,61.0,25.0,,120.0,MyFitnessPal Snacks,,100005-Wed Mar 07 00:00:00 EST 2018,0,1857.5,10.0,38.5,2018-03-10 02:21:09.426,2018-03-10 02:21:09.426,1.0,75.0,0.5,31.0,MyFitnessPal Snacks,18.5,,139.0,805.0,,,EHdtKydEi4,,22.5,0.0,com.myfitnesspal.android,41.5,,48fa0367-d8a2-4c98-b766-46fc338d6fe6,,
50.0,2.0,0.0,,5.0,MyFitnessPal Breakfast,,100001-Sun Mar 25 00:00:00 EDT 2018,0,230.0,2.0,4.0,2018-03-28 03:08:57.230,2018-03-28 03:08:57.230,0.0,21.0,0.0,2.0,MyFitnessPal Breakfast,0.0,,20.0,130.0,,,EHdtKydEi4,,0.0,0.0,com.myfitnesspal.android,4.0,,09acf09d-f4fa-4ee4-bdcd-af5885ee8fff,,
474.0,67.0,44.0,,40.0,MyFitnessPal Snacks,,100005-Mon Apr 16 00:00:00 EDT 2018,0,919.0,11.0,64.0,2018-04-19 02:11:10.547,2018-04-19 02:11:10.547,0.0,24.0,0.0,20.0,MyFitnessPal Snacks,13.0,,31.0,654.0,,,9wVta8KBzt,,14.5,0.0,com.myfitnesspal.android,30.0,,c8e7a37d-7883-430c-8dd0-2ddd3f0ea70f,,
0.0,2.0,0.0,,10.0,MyFitnessPal Dinner,,100003-Tue Mar 06 00:00:00 EST 2018,0,415.0,21.0,37.0,2018-03-09 03:10:57.261,2018-03-09 03:10:57.261,0.0,13.0,0.0,54.0,MyFitnessPal Dinner,7.0,,24.0,260.0,,,EHdtKydEi4,,22.0,0.0,com.myfitnesspal.android,36.0,,6f50ab4c-4010-4539-9bed-44410550e632,,
0.0,72.0,0.0,,15.0,MyFitnessPal Dinner,,100003-Sun Feb 04 00:00:00 EST 2018,0,410.0,12.0,28.0,2018-02-06 20:22:33.661,2018-02-06 20:22:33.661,0.0,21.0,0.0,8.0,MyFitnessPal Dinner,5.0,,35.0,400.0,,,EHdtKydEi4,,10.0,0.0,com.myfitnesspal.android,22.0,,578ac9c1-2d33-4372-8891-dbc296a309e7,,
310.0,25.0,25.0,,25.0,MyFitnessPal Lunch,,100002-Fri Jan 19 00:00:00 EST 2018,0,360.0,2.0,3.0,2018-01-22 01:32:31.082,2018-01-22 01:32:31.082,0.0,30.0,0.0,25.0,MyFitnessPal Lunch,1.0,,50.0,160.0,,,EHdtKydEi4,,1.0,0.0,com.myfitnesspal.android,5.0,,bf0bea12-81fd-415d-a686-ae5aa1d7645c,,
,0.0,0.0,,0.0,"140 kcal, Per 1 can",,default-fatsecret-3650710,12,45.0,0.0,0.0,2017-09-06 21:57:28.313,2017-09-06 21:57:28.313,0.0,0.0,0.0,0.0,Coco-Cola Classic (12 oz)(Coca-Cola),39.0,,0.0,140.0,serving,,EHdtKydEi4,oz,0.0,0.0,com.sec.android.app.shealth,39.0,,3f6ed5b2-565d-44f7-a607-69ef3242df84,1,
155.0,8.0,0.0,,37.0,MyFitnessPal Breakfast,,100001-Sat Mar 10 00:00:00 EST 2018,0,690.0,16.5,32.0,2018-03-13 02:49:29.999,2018-03-13 02:49:29.999,0.0,37.5,0.0,7.0,MyFitnessPal Breakfast,1.5,,53.0,520.0,,,EHdtKydEi4,,10.75,0.0,com.myfitnesspal.android,25.0,,559a0b7d-f6a8-46a8-b1ea-300b022215e8,,
450.0,14.0,2.0,,0.0,MyFitnessPal Snacks,,100005-Tue Jan 30 00:00:00 EST 2018,0,520.0,10.0,36.0,2018-02-02 01:13:04.272,2018-02-02 01:13:04.272,7.75,17.0,2.5,28.0,MyFitnessPal Snacks,18.0,,51.0,465.0,,,EHdtKydEi4,,19.0,0.0,com.myfitnesspal.android,33.5,,390588b6-1ba2-4679-9434-69e97117f0a8,,
1112.8329,4.6666617,188.05556,,7.9999914,MyFitnessPal Dinner,,100003-Mon Mar 19 00:00:00 EDT 2018,0,934.4193,16.346659,64.70493,2018-03-22 01:56:52.588,2018-03-22 01:56:52.588,17.001017,30.96851,5.4010277,27.022213,MyFitnessPal Dinner,17.144657,,40.610634,783.7259,,,EHdtKydEi4,,24.101341,0.0,com.myfitnesspal.android,36.438942,,541d6077-6310-4629-b135-cef4da3c4ca0,,
736.0,28.0,2.4,,35.0,MyFitnessPal Dinner,,100003-Fri Mar 09 00:00:00 EST 2018,0,790.0,18.8,39.800003,2018-03-12 01:26:58.414,2018-03-12 01:26:58.414,2.0,57.2,2.2,41.4,MyFitnessPal Dinner,11.4,,55.6,692.0,,,EHdtKydEi4,,15.6,0.0,com.myfitnesspal.android,33.800003,,f24413a6-0954-4523-b226-3a7516d59c49,,
