com.samsung.shealth.activity.day_summary,6261011,6
movement_type,create_sh_ver,energy_type,exercise_time,step_count,exercise_calorie_target,active_time,target,others_time,modify_sh_ver,update_time,floors_target,create_time,floor_count,dynamic_active_time_target,exercise_time_target,goal,longest_active_time,score,move_hourly_count,duration_type,move_hourly_target,distance,dynamic_active_time,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
,,,,1635,,1090545,90,0,,2023-03-09 02:26:21.213,,2023-03-08 05:20:55.415,,,,-1,50692,20,,,,1212.5802,,89.16999,2dc2a5e0-99ff-44b9-a046-ba4c7345fb8a.extra_data.json,YuzViL/pfO,0,com.sec.android.app.shealth,1090545,29220000,2dc2a5e0-99ff-44b9-a046-ba4c7345fb8a,1678233600000,
,,,,936,,624312,90,0,,2023-03-29 03:52:29.857,,2023-03-28 04:00:00.945,,,,-1,52693,11,,,,671.87994,,30.639992,71c59d12-d0ed-4f99-b036-028eb67090b4.extra_data.json,YuzViL/pfO,0,com.sec.android.app.shealth,624312,32640000,71c59d12-d0ed-4f99-b036-028eb67090b4,1679961600000,
,,,,4808,,3133491,90,0,,2023-05-07 17:42:51.728,,2023-05-06 22:02:07.494,,,,-1,1180695,57,,,,3366.9785,,312.96158,dc8f60d7-441e-4380-9339-7c86d3e0d136.extra_data.json,YuzViL/pfO,0,com.sec.android.app.shealth,3133491,31320000,dc8f60d7-441e-4380-9339-7c86d3e0d136,1682726400000,
,,,,7153,,4709161,90,0,,2023-04-06 05:24:15.189,,2023-04-04 00:44:34.275,,,,-1,1006470,86,,,,5350.0117,,376.28397,c1e5269f-ec4d-42ba-8fd4-6562ee7d6a42.extra_data.json,YuzViL/pfO,0,com.sec.android.app.shealth,4709161,34140000,c1e5269f-ec4d-42ba-8fd4-6562ee7d6a42,1680480000000,
,,,,1124,,749708,90,0,,2023-05-06 22:06:46.792,,2023-05-06 22:02:07.933,,,,-1,60000,13,,,,809.77106,,59.63987,b1f44cc0-312c-4171-b726-4205c2486154.extra_data.json,YuzViL/pfO,0,com.sec.android.app.shealth,749708,39780000,b1f44cc0-312c-4171-b726-4205c2486154,1682985600000,
,,,,8115,,4933589,90,0,,2023-04-11 03:29:42.202,,2023-04-11 02:45:27.125,,,,-1,2612022,91,,,,6861.7886,,591.4849,6c3a9379-d8ef-4b5f-b230-a48df6ab48e2.extra_data.json,YuzViL/pfO,0,com.sec.android.app.shealth,4933589,44580000,6c3a9379-d8ef-4b5f-b230-a48df6ab48e2,1680998400000,
,,,,7183,,4481361,90,0,,2023-04-23 03:48:36.979,,2023-04-22 04:24:14.584,,,,-1,2094263,82,,,,5191.098,,440.7397,fdd74d8b-7513-4b53-b05e-077431e1b481.extra_data.json,YuzViL/pfO,1600,com.sec.android.app.shealth,4479761,25740000,fdd74d8b-7513-4b53-b05e-077431e1b481,1682121600000,
,,,,8864,,5309843,90,0,,2023-03-27 04:32:59.661,,2023-03-26 05:46:23.619,,,,-1,2075616,97,,,,7174.573,,586.9761,df70bf8d-d342-4ec7-bd56-2d68d9b35b0e.extra_data.json,YuzViL/pfO,0,com.sec.android.app.shealth,5309843,32580000,df70bf8d-d342-4ec7-bd56-2d68d9b35b0e,1679788800000,
,,,,2392,,1554567,90,0,,2023-03-19 03:52:40.453,,2023-03-18 15:45:50.477,,,,-1,240000,27,,,,1776.182,,125.900276,02b8d7c5-c46c-4419-9c5d-a67fba79c5ed.extra_data.json,YuzViL/pfO,0,com.sec.android.app.shealth,1554567,42000000,02b8d7c5-c46c-4419-9c5d-a67fba79c5ed,1679097600000,
,,,,7202,,4418212,90,0,,2023-05-11 03:58:51.765,,2023-05-10 05:50:21.970,,,,-1,2127033,81,,,,5974.872,,538.8953,dd486edd-51c4-40a5-9b7a-5449bd062bc4.extra_data.json,YuzViL/pfO,0,com.sec.android.app.shealth,4418212,45360000,dd486edd-51c4-40a5-9b7a-5449bd062bc4,1683676800000,
,,,,6365,,3755920,90,0,,2023-04-21 09:46:52.706,,2023-04-20 05:45:04.148,,,,-1,3337711,68,,,,5363.9,,534.95013,42408993-3b6d-44ca-a488-3be7c6068ded.extra_data.json,YuzViL/pfO,0,com.sec.android.app.shealth,3755920,28980000,42408993-3b6d-44ca-a488-3be7c6068ded,1681948800000,
,,,,2904,,1936968,90,0,,2023-02-24 05:58:50.625,,2023-02-23 06:49:32.365,,,,-1,49358,35,,,,2153.7793,,156.04988,8894ad26-cb1f-4af7-bc3c-804bcb21e670.extra_data.json,YuzViL/pfO,0,com.sec.android.app.shealth,1936968,40860000,8894ad26-cb1f-4af7-bc3c-804bcb21e670,1677110400000,
,,,,400,,266800,90,0,,2023-03-05 04:47:33.142,,2023-03-04 05:27:58.636,,,,-1,27347,4,,,,288.47998,,13.609996,af7b4748-72ae-4106-a916-325525afc11d.extra_data.json,YuzViL/pfO,0,com.sec.android.app.shealth,266800,34620000,af7b4748-72ae-4106-a916-325525afc11d,1677888000000,
,,,,9202,,5834988,90,0,,2023-04-18 04:44:51.207,,2023-04-17 04:38:25.500,,,,-1,2079315,107,,,,6336.775,,467.09866,ae332ae7-d85b-4c27-8025-67df4c2cd8f5.extra_data.json,YuzViL/pfO,2400,com.sec.android.app.shealth,5832588,27540000,ae332ae7-d85b-4c27-8025-67df4c2cd8f5,1681689600000,
,,,,1611,,1074537,90,0,,2023-04-24 03:57:50.871,,2023-04-23 04:00:00.354,,,,-1,60000,18,,,,1171.88,,84.5,0825d4c1-d4d3-46f4-b115-53ca3ef6e9db.extra_data.json,YuzViL/pfO,0,com.sec.android.app.shealth,1074537,42360000,0825d4c1-d4d3-46f4-b115-53ca3ef6e9db,1682208000000,
,,,,2031,,1334577,90,0,,2023-05-06 22:06:46.346,,2023-05-06 22:02:07.842,,,,-1,180000,24,,,,1474.8499,,107.07999,2e535345-e56e-4c63-a3e7-dbd069ad7849.extra_data.json,YuzViL/pfO,0,com.sec.android.app.shealth,1334577,43020000,2e535345-e56e-4c63-a3e7-dbd069ad7849,1682899200000,
,,,,3913,,2576471,90,0,,2023-05-09 07:49:37.144,,2023-05-08 05:49:55.805,,,,-1,60000,46,,,,2786.3967,,209.40031,a94dfac9-65a4-4c79-83ea-2a717eb215b4.extra_data.json,YuzViL/pfO,0,com.sec.android.app.shealth,2576471,28200000,a94dfac9-65a4-4c79-83ea-2a717eb215b4,1683504000000,
,,,,3727,,2412309,90,0,,2023-06-13 04:09:30.236,,2023-05-19 04:00:03.218,,,,-1,1110116,44,,,,3055.443,,286.62277,81f53026-fd3f-40c3-96bd-690ede840ddf.extra_data.json,YuzViL/pfO,1600,com.sec.android.app.shealth,2410709,30120000,81f53026-fd3f-40c3-96bd-690ede840ddf,1684454400000,
,,,,1094,,729698,90,0,,2023-05-21 06:25:59.898,,2023-05-20 04:00:01.957,,,,-1,41354,13,,,,793.35004,,58.70999,dae939c4-f03e-43e8-ace3-3edf4a2bb7a4.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,729698,28260000,dae939c4-f03e-43e8-ace3-3edf4a2bb7a4,1684540800000,
,,,,7908,,4857514,90,0,,2023-06-13 04:09:31.321,,2023-05-21 04:00:00.768,,,,-1,2233870,88,,,,6535.1567,,581.1003,0e3b259d-afcf-45b5-b18d-aa901b29d0ff.extra_data.json,YuzViL/pfO,0,com.sec.android.app.shealth,4857514,29460000,0e3b259d-afcf-45b5-b18d-aa901b29d0ff,1684627200000,
,,,,7653,,5051333,90,0,,2023-06-13 04:09:31.649,,2023-05-22 04:00:00.606,,,,-1,240000,93,,,,5487.5527,,409.57977,8dd3b0b4-545e-4ba4-8120-00777f1ba0ef.extra_data.json,YuzViL/pfO,3200,com.sec.android.app.shealth,5048133,34980000,8dd3b0b4-545e-4ba4-8120-00777f1ba0ef,1684713600000,
,,,,8606,,5306561,90,0,,2023-05-24 13:21:24.106,,2023-05-23 04:00:00.508,,,,-1,2308360,97,,,,7023.483,,627.8183,bea0dea3-4679-4866-a7f3-01dac98a59d8.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,5306561,34620000,bea0dea3-4679-4866-a7f3-01dac98a59d8,1684800000000,
,,,,8983,,5157863,90,0,,2023-05-25 13:27:22.571,,2023-05-24 04:00:01.569,,,,-1,3862319,94,,,,7283.344,,593.71515,4aeabb9f-fe39-44db-9501-478db19496e8.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,5157863,33600000,4aeabb9f-fe39-44db-9501-478db19496e8,1684886400000,
,,,,7808,,5291575,90,0,,2023-06-13 04:09:32.671,,2023-05-25 04:00:00.467,,,,-1,942097,97,,,,5529.1006,,424.54196,4252250a-6912-48e4-b404-dff07964a997.extra_data.json,YuzViL/pfO,3600,com.sec.android.app.shealth,5287975,33480000,4252250a-6912-48e4-b404-dff07964a997,1684972800000,
,,,,2537,,1692179,90,0,,2023-06-13 04:09:32.827,,2023-05-26 04:00:01.565,,,,-1,52693,31,,,,1849.2797,,144.73,7df964cc-d616-452c-89f0-d81c93b79757.extra_data.json,YuzViL/pfO,0,com.sec.android.app.shealth,1692179,27900000,7df964cc-d616-452c-89f0-d81c93b79757,1685059200000,
,,,,2667,,1766823,90,0,,2023-05-28 17:37:22.825,,2023-05-27 04:00:00.872,,,,-1,120000,32,,,,2058.01,,147.5299,3665f533-35ea-4330-87fd-75830becc256.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,1766823,39600000,3665f533-35ea-4330-87fd-75830becc256,1685145600000,
,,,,667,,444889,90,0,,2023-06-13 04:09:33.239,,2023-05-28 04:00:00.570,,,,-1,46023,7,,,,491.9995,,35.099895,83202e34-5bf3-4e1c-846d-e90488dad970.extra_data.json,YuzViL/pfO,0,com.sec.android.app.shealth,444889,30840000,83202e34-5bf3-4e1c-846d-e90488dad970,1685232000000,
,,,,603,,402201,90,0,,2023-05-31 21:54:53.607,,2023-05-29 04:00:03.910,,,,-1,35351,6,,,,450.44003,,32.21,ea801190-c853-43f7-9cf7-8a11fc216dd7.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,402201,36660000,ea801190-c853-43f7-9cf7-8a11fc216dd7,1685318400000,
,,,,629,,419543,90,0,,2023-05-31 03:31:41.321,,2023-05-30 04:00:00.969,,,,-1,31349,6,,,,462.35,,34.479996,fc256808-f2ca-4117-b107-efb01570b7b6.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,419543,35400000,fc256808-f2ca-4117-b107-efb01570b7b6,1685404800000,
,,,,3599,,2648511,90,0,,2023-06-01 03:53:24.526,,2023-05-31 04:00:00.453,,,,-1,1376213,48,,,,2734.531,,264.15884,9ecbc25b-07b0-441c-a889-65905ccb3808.extra_data.json,riNzA2w1UR,400,com.sec.android.app.shealth,2648111,34080000,9ecbc25b-07b0-441c-a889-65905ccb3808,1685491200000,
,,,,2968,,1975594,90,0,,2023-06-13 04:09:33.739,,2023-06-01 04:00:00.761,,,,-1,120000,35,,,,2147.6328,,155.64987,4f94ec6b-8e38-4726-af6e-ff7ea6650827.extra_data.json,YuzViL/pfO,0,com.sec.android.app.shealth,1975594,32160000,4f94ec6b-8e38-4726-af6e-ff7ea6650827,1685577600000,
,,,,4163,,2456397,90,0,,2023-06-03 04:02:18.592,,2023-06-02 04:00:01.287,,,,-1,1902542,44,,,,3377.4595,,298.29456,f3299987-2afe-4905-9bbf-88e84c4c48b7.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,2456397,30180000,f3299987-2afe-4905-9bbf-88e84c4c48b7,1685664000000,
,,,,4493,,3063280,90,0,,2023-06-04 07:04:26.004,,2023-06-03 04:00:00.823,,,,-1,710706,56,,,,3096.9436,,286.8384,e3c1c408-a564-45dd-81a4-5d17e45fba7a.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,3063280,26160000,e3c1c408-a564-45dd-81a4-5d17e45fba7a,1685750400000,
,,,,6777,,4482299,90,0,,2023-06-13 04:09:34.631,,2023-06-04 04:00:02.196,,,,-1,1675746,82,,,,4828.789,,404.49838,55643d20-afd1-4fbe-8306-d7c0cd278f4d.extra_data.json,YuzViL/pfO,0,com.sec.android.app.shealth,4482299,33300000,55643d20-afd1-4fbe-8306-d7c0cd278f4d,1685836800000,
,,,,8207,,5338368,90,0,,2023-06-06 01:53:40.860,,2023-06-05 04:00:01.106,,,,-1,120000,97,,,,5850.313,,443.9199,fbe6979b-0742-4ede-967b-daf674731adf.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,5338368,29040000,fbe6979b-0742-4ede-967b-daf674731adf,1685923200000,
,,,,1574,,1049858,90,0,,2023-06-13 04:09:35.606,,2023-06-06 04:00:02.094,,,,-1,51359,18,,,,1092.7468,,81.49994,50ae611a-22c8-430f-b5ae-11b88594b5b0.extra_data.json,YuzViL/pfO,0,com.sec.android.app.shealth,1049858,30300000,50ae611a-22c8-430f-b5ae-11b88594b5b0,1686009600000,
,,,,4691,,3108262,90,0,,2023-06-13 04:09:36.181,,2023-06-07 04:00:02.141,,,,-1,180000,56,,,,3684.4492,,233.84993,0ca89e09-d870-45ad-a687-b41f986aca77.extra_data.json,YuzViL/pfO,2800,com.sec.android.app.shealth,3105462,30120000,0ca89e09-d870-45ad-a687-b41f986aca77,1686096000000,
,,,,4401,,2916701,90,0,,2023-06-09 17:18:12.982,,2023-06-08 04:00:02.217,,,,-1,120000,53,,,,3221.7302,,178.2599,c6f15128-5a36-4190-8b91-a741c3d73e87.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,2916701,36840000,c6f15128-5a36-4190-8b91-a741c3d73e87,1686182400000,
,,,,1024,,683008,90,0,,2023-06-10 03:28:37.507,,2023-06-09 04:00:01.186,,,,-1,46690,12,,,,722.57983,,42.919994,27a8a908-b0c5-4118-8044-2172d75e35bf.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,683008,29700000,27a8a908-b0c5-4118-8044-2172d75e35bf,1686268800000,
,,,,3897,,2534907,90,0,,2023-06-11 03:39:44.034,,2023-06-10 04:00:01.631,,,,-1,540000,46,,,,2805.0613,,143.63998,fcb66d3e-195c-4041-9f9e-bfa28f50be9b.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,2534907,29460000,fcb66d3e-195c-4041-9f9e-bfa28f50be9b,1686355200000,
,,,,1116,,744372,90,0,,2023-06-13 04:09:38.322,,2023-06-11 04:00:00.842,,,,-1,60000,13,,,,831.65985,,58.740005,06e1c446-4190-41be-a9c8-0b9766496027.extra_data.json,YuzViL/pfO,0,com.sec.android.app.shealth,744372,36480000,06e1c446-4190-41be-a9c8-0b9766496027,1686441600000,
,,,,10282,,6881383,90,0,,2023-06-13 05:46:00.809,,2023-06-12 04:00:00.995,,,,-1,1554499,126,,,,7060.6406,,628.18835,d1003e15-4522-46f9-8229-ed114bf26aa9.extra_data.json,YuzViL/pfO,0,com.sec.android.app.shealth,6881383,33060000,d1003e15-4522-46f9-8229-ed114bf26aa9,1686528000000,
,,,,982,,652057,90,0,,2023-06-14 02:32:57.791,,2023-06-13 04:00:41.427,,,,-1,48691,11,,,,715.26794,,53.77007,7779de00-1748-411e-a586-e59d99a84122.extra_data.json,riNzA2w1UR,4400,com.sec.android.app.shealth,647657,33480000,7779de00-1748-411e-a586-e59d99a84122,1686614400000,
,,,,1129,,753013,90,0,,2023-06-15 02:52:53.193,,2023-06-14 04:00:00.585,,,,-1,60000,13,,,,826.7399,,60.989994,431ea2d4-db2a-41a4-8a49-ec673ee6a89d.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,753013,25560000,431ea2d4-db2a-41a4-8a49-ec673ee6a89d,1686700800000,
,,,,6897,,4774311,90,0,,2023-06-16 03:36:19.140,,2023-06-15 04:00:43.816,,,,-1,877787,87,,,,4850.693,,430.10184,d985b5fa-d9fc-4427-90ef-096e0e52683c.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,4774311,38760000,d985b5fa-d9fc-4427-90ef-096e0e52683c,1686787200000,
,,,,371,,247457,90,0,,2023-06-17 03:21:12.833,,2023-06-16 04:00:00.690,,,,-1,28681,4,,,,278.90002,,20.95,bb2fe933-6f7a-46b8-abbd-58a17e3a8ac9.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,247457,31020000,bb2fe933-6f7a-46b8-abbd-58a17e3a8ac9,1686873600000,
,,,,2653,,1769551,90,0,,2023-06-18 03:37:41.902,,2023-06-17 04:00:00.434,,,,-1,51359,32,,,,1903.0808,,139.09024,27219e76-39ec-460f-b393-afba9b79e92c.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,1769551,38220000,27219e76-39ec-460f-b393-afba9b79e92c,1686960000000,
,,,,4391,,2922761,90,0,,2023-06-19 02:10:14.764,,2023-06-18 04:00:00.719,,,,-1,1873262,53,,,,3032.1365,,281.98273,191f0b31-fee9-4dd0-89ce-3f47dc495b99.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,2922761,37680000,191f0b31-fee9-4dd0-89ce-3f47dc495b99,1687046400000,
,,,,7365,,4845497,90,0,,2023-06-20 01:38:09.616,,2023-06-19 04:00:00.803,,,,-1,240000,88,,,,5284.6274,,386.1307,bd88c9d3-db91-400c-b621-d5e3c8f5d955.extra_data.json,riNzA2w1UR,2800,com.sec.android.app.shealth,4842697,30240000,bd88c9d3-db91-400c-b621-d5e3c8f5d955,1687132800000,
,,,,5654,,4052653,90,0,,2023-06-21 04:16:52.973,,2023-06-20 04:00:00.911,,,,-1,1084125,74,,,,3944.5244,,283.73264,18fd7b66-5b67-4500-a852-41f149005719.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,4052653,28500000,18fd7b66-5b67-4500-a852-41f149005719,1687219200000,
,,,,1560,,1040520,90,0,,2023-06-22 04:15:43.917,,2023-06-21 04:00:01.895,,,,-1,60000,18,,,,1107.448,,53.12009,c8b45a70-8520-4605-b65c-847ac584de1a.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,1040520,28260000,c8b45a70-8520-4605-b65c-847ac584de1a,1687305600000,
,,,,11519,,8253973,90,0,,2023-06-23 04:00:01.809,,2023-06-22 04:00:00.586,,,,-1,1864468,152,,,,7805.349,,729.3694,1c2cfaae-7c33-4232-8d62-6e0a1a5fbec4.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,8253973,36780000,1c2cfaae-7c33-4232-8d62-6e0a1a5fbec4,1687392000000,
,,,,7053,,4835064,90,0,,2023-06-24 03:35:02.609,,2023-06-23 04:00:00.547,,,,-1,608508,88,,,,4994.933,,331.3441,71fbb9aa-8286-4c23-b157-2b1d08da2276.extra_data.json,riNzA2w1UR,1600,com.sec.android.app.shealth,4833464,31200000,71fbb9aa-8286-4c23-b157-2b1d08da2276,1687478400000,
,,,,7693,,5211332,90,0,,2023-06-25 05:06:50.854,,2023-06-24 04:00:01.719,,,,-1,2374765,95,,,,5372.0317,,472.39767,8c781621-8505-4219-af26-9fb967fbad81.extra_data.json,riNzA2w1UR,4400,com.sec.android.app.shealth,5206932,27780000,8c781621-8505-4219-af26-9fb967fbad81,1687564800000,
,,,,1872,,1254341,90,0,,2023-06-26 03:58:32.822,,2023-06-25 04:00:01.309,,,,-1,682683,22,,,,1292.1978,,122.22555,07617bd5-4040-4717-acf1-6f328368f834.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,1254341,22620000,07617bd5-4040-4717-acf1-6f328368f834,1687651200000,
,,,,7013,,4605257,90,0,,2023-06-27 02:16:48.393,,2023-06-26 04:00:01.496,,,,-1,300000,84,,,,5026.6763,,364.47708,e5e5aa40-25cc-4361-8472-af54fc3f5054.extra_data.json,riNzA2w1UR,2800,com.sec.android.app.shealth,4602457,33300000,e5e5aa40-25cc-4361-8472-af54fc3f5054,1687737600000,
,,,,1672,,1111829,90,0,,2023-06-28 03:58:34.814,,2023-06-27 04:00:01.068,,,,-1,60000,20,,,,1211.8202,,68.6,551a0d76-85e4-4c8f-a10c-791787826c77.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,1111829,28800000,551a0d76-85e4-4c8f-a10c-791787826c77,1687824000000,
,,,,1096,,731032,90,0,,2023-06-29 03:51:35.885,,2023-06-28 04:00:00.815,,,,-1,47357,13,,,,787.29016,,41.189995,dac6bf3d-f11d-4023-b46c-2f57fe27646d.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,731032,25020000,dac6bf3d-f11d-4023-b46c-2f57fe27646d,1687910400000,
,,,,424,,282808,90,0,,2023-06-30 02:12:13.772,,2023-06-29 04:00:00.462,,,,-1,26680,4,,,,308.13998,,13.970005,0cf3133e-5e56-44ff-86a4-c465b44f7bff.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,282808,19740000,0cf3133e-5e56-44ff-86a4-c465b44f7bff,1687996800000,
,,,,794,,529598,90,0,,2023-07-01 05:10:02.859,,2023-06-30 04:00:01.307,,,,-1,35351,8,,,,584.45996,,27.389996,857e3319-2113-4210-90ab-8ca390f2579b.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,529598,30720000,857e3319-2113-4210-90ab-8ca390f2579b,1688083200000,
,,,,6989,,4966926,90,0,,2023-07-02 13:03:28.525,,2023-07-01 04:00:01.620,,,,-1,1736384,91,,,,4729.1284,,477.00333,1e838254-2c3f-4532-9155-7e6976275494.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,4966926,42000000,1e838254-2c3f-4532-9155-7e6976275494,1688169600000,
,,,,2473,,1649491,90,0,,2023-07-03 03:45:49.228,,2023-07-02 04:00:01.892,,,,-1,60000,30,,,,1820.9697,,129.75998,48eab825-99e1-42f2-b2f5-cbdf87acfa5f.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,1649491,39180000,48eab825-99e1-42f2-b2f5-cbdf87acfa5f,1688256000000,
,,,,7476,,5131058,90,0,,2023-07-04 03:15:00.800,,2023-07-03 04:00:00.555,,,,-1,611846,94,,,,5250.711,,357.7412,39364977-6576-4028-bc25-bd7e22815b65.extra_data.json,riNzA2w1UR,8400,com.sec.android.app.shealth,5122658,34200000,39364977-6576-4028-bc25-bd7e22815b65,1688342400000,
,,,,3878,,2656828,90,0,,2023-07-05 03:57:43.571,,2023-07-04 04:00:00.700,,,,-1,1524886,48,,,,2678.6482,,216.00473,718a3c00-9215-480e-b97f-79bb7deed800.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,2656828,38520000,718a3c00-9215-480e-b97f-79bb7deed800,1688428800000,
,,,,465,,309621,90,0,,2023-07-06 01:19:11.066,,2023-07-05 04:00:08.477,,,,-1,40153,5,,,,334.92032,,25.149967,330b337a-212f-4545-83dd-76ca19c7837d.extra_data.json,riNzA2w1UR,800,com.sec.android.app.shealth,308821,30420000,330b337a-212f-4545-83dd-76ca19c7837d,1688515200000,
,,,,1977,,1295830,90,0,,2023-07-07 11:58:10.185,,2023-07-06 04:00:01.763,,,,-1,240000,23,,,,1414.51,,86.95001,f826782c-242b-4908-8ebc-c4c2a06094c8.extra_data.json,riNzA2w1UR,2000,com.sec.android.app.shealth,1293830,28920000,f826782c-242b-4908-8ebc-c4c2a06094c8,1688601600000,
,,,,672,,448224,90,0,,2023-07-15 01:32:25.415,,2023-07-07 04:00:01.116,,,,-1,35351,7,,,,511.78,,36.629993,7d607307-697b-4a94-84be-c192806eb8cf.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,448224,28620000,7d607307-697b-4a94-84be-c192806eb8cf,1688688000000,
,,,,12018,,9151565,90,986951,,2023-07-11 03:11:44.718,,2023-07-08 04:00:00.986,,,,-1,1868694,168,,,,7713.4424,,841.04175,0cc29236-4d63-419b-8df4-d13b94b81c63.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,8164614,30120000,0cc29236-4d63-419b-8df4-d13b94b81c63,1688774400000,
,,,,4960,,3234530,90,0,,2023-07-10 03:57:53.270,,2023-07-09 04:00:00.689,,,,-1,300000,58,,,,3638.4795,,263.52008,4a2a9750-ca69-49d4-9ced-d198d7b7ea25.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,3234530,31200000,4a2a9750-ca69-49d4-9ced-d198d7b7ea25,1688860800000,
,,,,5875,,3893706,90,0,,2023-07-11 02:39:23.093,,2023-07-10 04:00:00.643,,,,-1,120000,71,,,,4295.7803,,331.65,388ddde2-a0d9-4df3-943c-ad6c365f0eeb.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,3893706,35580000,388ddde2-a0d9-4df3-943c-ad6c365f0eeb,1688947200000,
,,,,1875,,1250625,90,0,,2023-07-12 18:22:15.836,,2023-07-11 04:00:01.045,,,,-1,48024,22,,,,1351.37,,101.589905,1fd6de01-2530-4025-bffa-540250ca2e5b.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,1250625,27660000,1fd6de01-2530-4025-bffa-540250ca2e5b,1689033600000,
,,,,6375,,4432004,90,0,,2023-07-13 04:50:38.609,,2023-07-12 04:00:00.784,,,,-1,1598985,81,,,,4334.3037,,441.82028,f211ed84-1e4d-4d28-b8c1-b7710104c4a6.extra_data.json,riNzA2w1UR,2000,com.sec.android.app.shealth,4430004,38100000,f211ed84-1e4d-4d28-b8c1-b7710104c4a6,1689120000000,
,,,,1399,,894904,90,0,,2023-07-14 05:25:14.205,,2023-07-13 04:00:00.504,,,,-1,240000,15,,,,1037.18,,72.77999,56758f00-e9e3-42d1-b09d-aab57e1055a7.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,894904,31860000,56758f00-e9e3-42d1-b09d-aab57e1055a7,1689206400000,
,,,,2209,,1472869,90,0,,2023-07-15 17:17:47.438,,2023-07-14 04:00:00.688,,,,-1,52026,26,,,,1673.2195,,123.54991,9e455e1f-9c17-480d-a97e-396b89262687.extra_data.json,riNzA2w1UR,800,com.sec.android.app.shealth,1472069,27660000,9e455e1f-9c17-480d-a97e-396b89262687,1689292800000,
,,,,1490,,993830,90,0,,2023-07-16 01:50:57.513,,2023-07-15 04:00:02.581,,,,-1,60000,17,,,,1088.24,,77.85999,ea09053c-1133-41b9-8f47-bae4232c94be.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,993830,33960000,ea09053c-1133-41b9-8f47-bae4232c94be,1689379200000,
,,,,2365,,1577188,90,0,,2023-07-17 04:00:41.163,,2023-07-16 04:00:01.915,,,,-1,60000,28,,,,1723.73,,130.01001,8bfd0496-8f86-455b-9adb-c180f21cf077.extra_data.json,riNzA2w1UR,400,com.sec.android.app.shealth,1576788,37140000,8bfd0496-8f86-455b-9adb-c180f21cf077,1689465600000,
,,,,7405,,4843182,90,0,,2023-07-18 03:19:24.521,,2023-07-17 04:00:14.470,,,,-1,300000,88,,,,5338.3604,,394.43994,7b4e0ea2-8bc2-4cbe-a438-ca49f8967c7e.extra_data.json,riNzA2w1UR,4000,com.sec.android.app.shealth,4839182,30540000,7b4e0ea2-8bc2-4cbe-a438-ca49f8967c7e,1689552000000,
,,,,1219,,813073,90,0,,2023-07-19 04:40:44.698,,2023-07-18 04:00:01.423,,,,-1,60000,14,,,,881.6299,,64.24999,a610e33a-702e-4d9c-a341-7f34a5d686fc.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,813073,26400000,a610e33a-702e-4d9c-a341-7f34a5d686fc,1689638400000,
,,,,495,,330165,90,0,,2023-07-20 02:57:39.156,,2023-07-19 04:00:01.517,,,,-1,28014,5,,,,365.68994,,25.919994,d0b330aa-932a-4c91-8c3e-6dfa38b531c9.extra_data.json,riNzA2w1UR,0,com.sec.android.app.shealth,330165,34440000,d0b330aa-932a-4c91-8c3e-6dfa38b531c9,1689724800000,
