com.samsung.shealth.step_daily_trend,6261011,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
2abc413c-daf8-4270-a4d1-fdfea3f2737f.binning_data.json,2023-09-22 22:20:21.728,2023-09-22 22:20:21.728,com.sec.android.app.shealth,0,2466,0.0,1933.23,106.83,qLIGTXAOb+,com.sec.android.app.shealth,2abc413c-daf8-4270-a4d1-fdfea3f2737f,1419033600000,
acd172e4-cd0e-4e6e-a716-4700acb08ee8.binning_data.json,2023-09-22 22:20:21.728,2023-09-22 22:20:21.728,com.sec.android.app.shealth,0,918,0.0,737.87,42.59,qLIGTXAOb+,com.sec.android.app.shealth,acd172e4-cd0e-4e6e-a716-4700acb08ee8,1419120000000,
9d67c3cd-f72e-4052-8a75-54aec9d4165e.binning_data.json,2023-09-22 22:20:21.728,2023-09-22 22:20:21.728,com.sec.android.app.shealth,0,11248,0.0,8662.93,485.2702,qLIGTXAOb+,com.sec.android.app.shealth,9d67c3cd-f72e-4052-8a75-54aec9d4165e,1419206400000,
a83803cc-a101-433c-bba5-cfbd586b25ea.binning_data.json,2023-09-22 22:20:21.728,2023-09-22 22:20:21.728,com.sec.android.app.shealth,0,8281,0.0,6718.59,379.00998,qLIGTXAOb+,com.sec.android.app.shealth,a83803cc-a101-433c-bba5-cfbd586b25ea,1419292800000,
ef2c34f9-e76a-48e9-af05-301ba2877a4a.binning_data.json,2023-09-22 22:20:21.729,2023-09-22 22:20:21.729,com.sec.android.app.shealth,0,942,0.0,738.39,41.5,qLIGTXAOb+,com.sec.android.app.shealth,ef2c34f9-e76a-48e9-af05-301ba2877a4a,1419379200000,
427dbcdd-de62-4b74-97cb-16d145cddce3.binning_data.json,2023-09-22 22:20:21.729,2023-09-22 22:20:21.729,com.sec.android.app.shealth,0,90,0.0,68.89,4.02,qLIGTXAOb+,com.sec.android.app.shealth,427dbcdd-de62-4b74-97cb-16d145cddce3,1419465600000,
0ea73df1-1aaa-4eea-83b2-82bfc02ef631.binning_data.json,2023-09-22 22:20:21.729,2023-09-22 22:20:21.729,com.sec.android.app.shealth,0,9253,0.0,7497.8203,421.02997,qLIGTXAOb+,com.sec.android.app.shealth,0ea73df1-1aaa-4eea-83b2-82bfc02ef631,1419552000000,
d3c4ba7f-0f58-4394-9ea6-37ddf6e7de61.binning_data.json,2023-09-22 22:20:21.729,2023-09-22 22:20:21.729,com.sec.android.app.shealth,0,309,0.0,243.66,13.429999,qLIGTXAOb+,com.sec.android.app.shealth,d3c4ba7f-0f58-4394-9ea6-37ddf6e7de61,1419638400000,
60ce6585-585c-400c-8061-00a1d72cbc4a.binning_data.json,2023-09-22 22:20:21.729,2023-09-22 22:20:21.729,com.sec.android.app.shealth,0,100,0.0,76.2,4.3,qLIGTXAOb+,com.sec.android.app.shealth,60ce6585-585c-400c-8061-00a1d72cbc4a,1419724800000,
6c505f75-b4f2-446d-98a0-4588ae0a7d74.binning_data.json,2023-09-22 22:20:21.729,2023-09-22 22:20:21.729,com.sec.android.app.shealth,0,573,0.0,430.61,24.69,qLIGTXAOb+,com.sec.android.app.shealth,6c505f75-b4f2-446d-98a0-4588ae0a7d74,1419811200000,
09615956-dd5a-47c9-ac17-4440596770d3.binning_data.json,2023-09-22 22:20:21.729,2023-09-22 22:20:21.729,com.sec.android.app.shealth,0,80,0.0,65.39,3.7,qLIGTXAOb+,com.sec.android.app.shealth,09615956-dd5a-47c9-ac17-4440596770d3,1419897600000,
f9a78fd8-881f-40d2-adb5-26b564c4e6c9.binning_data.json,2023-09-22 22:20:21.729,2023-09-22 22:20:21.729,com.sec.android.app.shealth,0,191,0.0,148.93,7.98,qLIGTXAOb+,com.sec.android.app.shealth,f9a78fd8-881f-40d2-adb5-26b564c4e6c9,1419984000000,
359d7795-b9cc-4790-89df-6363efcb44a0.binning_data.json,2023-09-22 22:20:21.729,2023-09-22 22:20:21.729,com.sec.android.app.shealth,0,54,0.0,43.93,2.5,qLIGTXAOb+,com.sec.android.app.shealth,359d7795-b9cc-4790-89df-6363efcb44a0,1420070400000,
1db89fac-ce4f-42bc-b2bc-b7ef123c763e.binning_data.json,2023-09-22 22:20:21.729,2023-09-22 22:20:21.729,com.sec.android.app.shealth,0,2901,0.0,2254.43,121.75,qLIGTXAOb+,com.sec.android.app.shealth,1db89fac-ce4f-42bc-b2bc-b7ef123c763e,1420243200000,
902324f1-a77c-4819-88f1-323a91084c06.binning_data.json,2023-09-22 22:20:21.729,2023-09-22 22:20:21.729,com.sec.android.app.shealth,0,891,0.0,689.92,38.63,qLIGTXAOb+,com.sec.android.app.shealth,902324f1-a77c-4819-88f1-323a91084c06,1420329600000,
