date,meal,food_name,calories,carbs,fat,protein,cholest,sodium,sugars,fiber
2011-04-23,Snacks,"Highland Brewing Company - Black Mocha Stout, 16 oz",289,33,0,0,0,0,0,0
2011-04-23,Breakfast,"Kellogg's - Raisin Bran Crunch, 1 Cup",190,45,1,3,0,210,20,4
2011-04-23,Breakfast,"Mayfield - 1% Nurture Low Fat Milk, 0.5 cup",55,7,1,4,5,63,6,0
2011-04-23,Lunch,Archer Farms -,NA,NA,NA,NA,0.5,NA,NA,NA
2011-04-23,Lunch,"Dole - 100% Juice - Pineapple Juice, 6 oz",98,23,0,1,0,8,20,0
2011-04-24,Dinner,Archer Farms -,NA,NA,NA,NA,0.5,NA,NA,NA
2011-04-24,Dinner,"Mayfield - 1% Nurture Low Fat Milk, 1 cup",110,13,3,8,10,125,12,0
2011-04-24,Breakfast,"Kellogs Frosted Flakes - Cereal, 1 cup",147,36,0,1,0,187,15,1
2011-04-24,Breakfast,"Mayfield - 1% Nurture Low Fat Milk, 0.5 cup",55,7,1,4,5,63,6,0
2011-04-24,Lunch,"Kroger - Potato Wedges, 0.5 container (24 oz ea.)",440,68,12,8,0,1.28,0,8
2011-04-24,Dinner,"Red Robin - French Fries, 1 side (170 g)",434,60,18,6,0,444,0,4
2011-04-24,Dinner,"Generic - Eggplant Parmesan Sub, 8 oz",1.382,156,74,0,0,0,0,0
2011-04-25,Snacks,Russel Stovers - Solid,NA,NA,NA,NA,1,NA,NA,NA
2011-04-25,Snacks,"Starburst - Original Fruit Chews, 1 pack",240,49,5,0,0,0,33,0
2011-04-25,Breakfast,"Pizza Hut - Bread Stick(S), 1 Breadstick 50g",150,20,6,4,0,250,4,1
2011-04-25,Breakfast,"Simply Grapefruit - Grapefruit Juice, 8 oz",90,21,0,1,0,10,18,0
2011-04-25,Lunch,"Fresh - Banana, 1 medium (7"" to 7-7/8"" long)",105,27,0,1,0,1,14,3
2011-04-25,Lunch,"Red Baron - French Bread Pizza - 5 Cheese & Garlic, 1 pizza",430,41,23,15,25,880,2,2
2011-04-26,Dinner,"Rice - White, long-grain, regular, cooked, 0.75 cup",154,33,0,3,0,1,0,0
2011-04-26,Dinner,"Skeeter's Bar and Grill - Spinach and Cheese Quesadilla, 1 quesadilla",347,25,20,18,59,969,2,4
2011-04-26,Dinner,"Taqueria El Rodeo - Refried Beans, 1/2 cup",150,20,8,7,0,500,0,3
2011-04-26,Breakfast,"Fresh - Banana, 1 medium (7"" to 7-7/8"" long)",105,27,0,1,0,1,14,3
2011-04-26,Lunch,"Fresh Vegs - Broccoli Steamed, 135 g",45,2,0,0,0,0,0,0
2011-04-26,Lunch,"Sunchips - Harvest Cheddar 1oz Bag, 1 oz",140,19,6,2,0,200,2,3
2011-04-26,Lunch,"Chinese Food Take-Out - Egg Roll, 1 egg roll",130,15,2,3,10,250,4,1
2011-04-26,Lunch,"ETCH - Ultimate Macaroni & Cheese, 1 serving",238,31,14,11,0,780,2,1
2011-04-26,Dinner,"Kroger - Mexican Style Finely Shredded Cheese, 3/4 cup",300,3,24,18,75,510,0,0
2011-04-26,Dinner,Morningstar Farms,NA,NA,NA,NA,NA,NA,NA,0.5
2011-04-26,Dinner,"Old El Paso - Hard Taco Dinner Kit, 6 shells",360,51,15,6,0,2.22,3,3
2011-04-27,Snacks,"Andy Capp's - Cheddar Fries, 50 fries",130,19,5,2,0,360,1,1
2011-04-27,Snacks,"3 Musketeers - Mint Mini With Dark Chocolate , 1 piece",26,4,0,0,0,11,4,0
2011-04-27,Snacks,"Hershey's - Special Dark Chocolate - Miniatures, 4 piece (43 grams)",168,20,10,2,4,20,18,2
2011-04-27,Breakfast,"Quaker - Captain Crunch, 1 cup",147,31,2,1,0,267,16,1
2011-04-27,Breakfast,"Mayfield - 1% Nurture Low Fat Milk, 0.5 cup",55,7,1,4,5,63,6,0
2011-04-27,Lunch,"Kroger - Frozen Stir Fry Vegetables With Noodles, 1 container (6 cups ea.)",320,56,2,16,40,80,4,4
2011-04-27,Lunch,"Morningstar Farms - Meal Starters--Chik'n'strips, 1 container (30 sticks ea.)",350,15,9,58,0,1.275,3,3
2011-04-27,Lunch,"La Choy - Teriyaki Stir-Fry Sauce, 0.25 container (24 tbsp ea.)",60,18,0,0,0,630,6,0
2011-04-27,Lunch,"Dole - 100% Juice - Pineapple Juice, 8 oz",130,30,0,1,0,10,26,0
2011-04-27,Dinner,"Stouffer's Homestyle Classics - Five Cheese Lasagna, 1 Package",370,39,14,21,35,960,8,4
2011-04-27,Dinner,"Mayfield - 1% Nurture Low Fat Milk, 1 cup",110,13,3,8,10,125,12,0
2011-04-28,Snacks,"Perrier - Carbonated Natural Spring Water, 500 ml",0,0,0,0,0,5,0,0
2011-04-28,Breakfast,"Kellogg's - Raisin Bran Crunch, 1 Cup",190,45,1,3,0,210,20,4
2011-04-28,Breakfast,"Mayfield - 1% Nurture Low Fat Milk, 0.5 cup",55,7,1,4,5,63,6,0
2011-04-28,Lunch,"Red Baron - French Bread Pizza - 5 Cheese & Garlic, 1 pizza",430,41,23,15,25,880,2,2
2011-04-28,Lunch,"Dole - 100% Juice - Pineapple Juice, 8 oz",130,30,0,1,0,10,26,0
2011-04-28,Dinner,Morningstar,NA,NA,NA,NA,0.5,NA,NA,NA
2011-04-28,Dinner,"Buitoni - Alfredo Sauce, 0.3 container (1 1/10 cups ea.)",189,5,16,5,41,473,3,0
2011-04-28,Dinner,Kroger Meal Ready,NA,NA,NA,NA,NA,0.5,NA,NA
2011-04-29,Snacks,"Simply Asia - Sesame Teriyaki Noodle Bowl (8.5oz), 1 bowl (240g)",410,79,4,14,0,1.13,14,3
2011-04-29,Snacks,"Perrier - Carbonated Natural Spring Water, 500 ml",0,0,0,0,0,5,0,0
2011-04-29,Breakfast,"Mayfield - 1% Nurture Low Fat Milk, 0.5 cup",55,7,1,4,5,63,6,0
2011-04-29,Breakfast,"Quaker - Captain Crunch, 1 cup",147,31,2,1,0,267,16,1
2011-04-29,Lunch,"Red Baron - Single Deep Dish Four Cheese Pizza, 1 Pizza",410,46,18,17,30,760,11,2
2011-04-29,Lunch,"Red Gold - Tomato Juice, 8 fl oz",45,10,0,1,0,25,7,2
2011-04-29,Dinner,"Sweet potato - Cooked, baked in skin, without salt (Sweetpotato), 1 cup",180,41,0,4,0,72,17,7
2011-04-29,Dinner,"Rice - White, long-grain, regular, cooked, 1 cup",205,45,0,4,0,2,0,1
2011-04-29,Dinner,"Home Made - Thai Green Veg Curry, 0.5 cup",168,0,0,0,0,0,0,0
2011-04-30,Snacks,"Banana (Ml) - 1 Medium (7"" to",NA,NA,NA,1,NA,NA,NA,NA
2011-04-30,Snacks,"Melt Gelato - Nutella Crepe, 0.5 crepe loaded",200,0,0,0,0,0,0,0
2011-04-30,Breakfast,"Minute Maid - Orange Juice - Pulp Free, 8 fl oz.",110,27,0,2,0,15,24,0
2011-04-30,Breakfast,International House,NA,NA,NA,NA,NA,NA,3,NA
2011-04-30,Lunch,"A Taste of Thai - Pad Thai Noodles-Quick Meal, 1 pkg",520,101,8,10,0,521,27,1
2011-04-30,Lunch,"Red Gold - Tomato Juice, 8 fl oz",45,10,0,1,0,25,7,2
2011-04-30,Dinner,"Johnny's Pizza - Cheese Calzone, 1 Calzone",554,81,14,25,32,1.321,3,3
2011-05-01,Snacks,"Pinot Gris - White Wine, 2 Glass",244,0,0,0,0,0,0,0
2011-05-01,Snacks,"Stella Artois - Beer - Lager, 11.2 oz bottle",154,6,0,0,0,0,0,0
2011-05-01,Breakfast,"Mayfield - 1% Nurture Low Fat Milk, 0.5 cup",55,7,1,4,5,63,6,0
2011-05-01,Breakfast,"Quaker - Captain Crunch, 1 cup",147,31,2,1,0,267,16,1
2011-05-01,Lunch,"Simply Lemonade - Lemonade, 8 fl oz",120,30,0,0,0,15,28,0
2011-05-01,Lunch,"Asda White Roll - Bread Roll, 1 roll",76,14,0,3,0,0,0,1
2011-05-01,Lunch,"Corn - Sweet, yellow, canned, whole kernel, drained solids, 1 cup",133,30,2,4,0,351,6,3
2011-05-01,Lunch,"T.g.I. Friday's - Beer Battered Onion Rings, 3 pieces (80g)",180,26,8,3,0,250,3,1
2011-05-01,Lunch,"Ore Ida - Crinkle Cut French Fries, 3 oz (12 fries)",120,20,4,2,0,310,1,2
2011-05-02,Snacks,"Yeungling Lager - Beer, 6 oz.",64,5,0,1,0,0,0,0
2011-05-02,Snacks,"Red Baron - French Bread Pizza - 5 Cheese & Garlic, 1 pizza",430,41,23,15,25,880,2,2
2011-05-02,Snacks,"Shoney's - Ultimate Hot Fudge Cake, 1 dessert",875,126,37,14,99,0,82,3
2011-05-02,Breakfast,"Mayfield - 1% Nurture Low Fat Milk, 0.5 cup",55,7,1,4,5,63,6,0
2011-05-02,Breakfast,"Quaker - Captain Crunch, 1 cup",147,31,2,1,0,267,16,1
2011-05-02,Lunch,"Red Baron - Single Deep Dish Four Cheese Pizza, 1 Pizza",410,46,18,17,30,760,11,2
2011-05-02,Lunch,"Red Gold - Tomato Juice, 8 fl oz",45,10,0,1,0,25,7,2
2011-05-02,Dinner,"Stouffer's Signature Classics - Five Cheese Lasagna, 1 package(304 g)",340,41,11,19,30,910,10,4
2011-05-02,Dinner,"Mayfield - 1% Nurture Low Fat Milk, 1 cup",110,13,3,8,10,125,12,0
2011-05-03,Snacks,"Banana (Ml) - 1 Medium (7"" to",NA,NA,NA,1,NA,NA,NA,NA
2011-05-03,Snacks,"Bigelow - Earl Grey Tea, 8 fl. oz. (240ml)",0,0,0,0,0,0,0,0
2011-05-03,Snacks,"Morningstar Farms - Hickory Bbq Riblets, 1 riblet with sauce",220,35,4,18,0,810,24,5
2011-05-03,Breakfast,"Starbucks - Grande Non-Fat French Vanilla Latte, No Whip, 1 grande",200,37,0,12,5,140,35,0
2011-05-03,Lunch,"Sunchips - Harvest Cheddar 1oz Bag, 1 oz",140,19,6,2,0,200,2,3
2011-05-03,Lunch,"Chinese Food Take-Out - Egg Roll, 1 egg roll",130,15,2,3,10,250,4,1
2011-05-03,Lunch,"Vegetables - Baked Zuccini and Squash, 1/2 CUP",43,6,2,1,0,0,0,2
2011-05-03,Lunch,"ETCH - Ultimate Macaroni & Cheese, 1 serving",238,31,14,11,0,780,2,1
2011-05-03,Dinner,"Morningstar Farms - Mini Veggie Corn Dogs, 0.5 container (12 pieces ea.)",255,38,5,15,0,780,9,3
2011-05-03,Dinner,"Sonic Drive In - Jr Candy Sundae - Reeces, 90 grams",200,27,8,4,30,115,22,0
2011-05-04,Snacks,"Whitman's - 3 Piece Assorted Chocolates, 1 Pieces",70,11,3,1,2,30,9,0
2011-05-04,Snacks,"Bigelow - Earl Grey Tea, 8 fl. oz. (240ml)",0,0,0,0,0,0,0,0
2011-05-04,Snacks,"Banana (Ml) - 1 Medium (7"" to",NA,NA,NA,1,NA,NA,NA,NA
2011-05-04,Breakfast,"Mayfield - 1% Nurture Low Fat Milk, 0.5 cup",55,7,1,4,5,63,6,0
2011-05-04,Breakfast,"Quaker - Captain Crunch, 1 cup",147,31,2,1,0,267,16,1
2011-05-04,Lunch,"Kroger - 3 Jumbo Romain Hearts, 12 leaves (85g)",40,6,1,2,0,10,2,4
2011-05-04,Lunch,"Generic - Green Bell Pepper (F.D.A. Nutrition Facts), 148 g",25,6,0,1,0,40,4,2
2011-05-04,Lunch,"Kraft - Catalina Salad Dressing, 6.7 Tbsp",302,30,20,0,0,1.307,27,0
2011-05-04,Lunch,Betty Crocker - Baco-Os Bacon,NA,NA,NA,1,NA,NA,NA,NA
2011-05-04,Lunch,"Kroger - Homestyle Croutons Cheese & Garlic, 0.3 container (40 tbsp ea.)",180,30,6,6,0,540,0,0
2011-05-04,Dinner,"Red Gold - Tomato Juice, 8 fl oz",45,10,0,1,0,25,7,2
2011-05-04,Dinner,"Morningstar Farms - Mini Veggie Corn Dogs, 0.5 container (12 pieces ea.)",255,38,5,15,0,780,9,3
2011-05-05,Snacks,"7-Eleven - Mocha Iced Coffee, 8 oz",140,26,5,0,10,250,25,0
2011-05-05,Snacks,"Stouffer's - Five Cheese Lasagna 10 3/4oz, 10 3/4 oz",370,39,14,21,35,960,8,4
2011-05-05,Snacks,"Indian River - Florida Ruby Red Grapefruit Juice, 8 oz",90,24,0,1,0,0,23,0
2011-05-05,Breakfast,"Kellogg's - Raisin Bran Crunch, 1 Cup",190,45,1,3,0,210,20,4
2011-05-05,Breakfast,"Mayfield - 1% Nurture Low Fat Milk, 0.5 cup",55,7,1,4,5,63,6,0
2011-05-05,Lunch,"Kroger - 3 Jumbo Romain Hearts, 12 leaves (85g)",40,6,1,2,0,10,2,4
2011-05-05,Lunch,"Kraft - Catalina Salad Dressing, 6.7 Tbsp",302,30,20,0,0,1.307,27,0
2011-05-05,Lunch,Betty Crocker - Baco-Os Bacon,NA,NA,NA,1,NA,NA,NA,NA
2011-05-05,Lunch,"Kroger - Homestyle Croutons Cheese & Garlic, 0.4 container (40 tbsp ea.)",240,40,8,8,0,720,0,0
2011-05-06,Dinner,"Red Baron - Single Deep Dish Four Cheese Pizza, 1 Pizza",410,46,18,17,30,760,11,2
2011-05-06,Dinner,"Simply Apple - Apple Juice, 6 fl oz",90,23,0,0,0,4,21,0
2011-05-06,Dinner,"Dos Equis Xx - Beer, 24 oz",260,18,0,0,0,0,0,0
2011-05-06,Dinner,"Rice - White, long-grain, regular, cooked, 0.75 cup",154,33,0,3,0,1,0,0
2011-05-06,Dinner,"Taqueria El Rodeo - Refried Beans, 1/2 cup",150,20,8,7,0,500,0,3
2011-05-06,Dinner,"Vegetable Quesadilla - With Cheese, Roasted Peppers, Mushrooms,",368,53,15,25,27,1.471,13,18
2011-05-06,Breakfast,"Waffle House - Buttermilk Waffle, 114 g",314,45,12,6,0,0,0,0
2011-05-06,Breakfast,"Waffle House - Sugar-Free Syrup, 1/4 cup",35,9,0,0,0,0,0,0
2011-05-06,Breakfast,"Pride - Buttery Spread, 1 portion cup (5g)",20,0,3,0,0,45,0,0
2011-05-07,Snacks,"Hershey's - Minatures Assorted Bag, 7 pieces",294,35,18,4,7,77,31,3
2011-05-07,Snacks,"Reese's - Peanut Butter Cup - Mini, 6 pieces",109,13,7,2,3,55,11,1
2011-05-07,Snacks,"Starburst - Original Fruit Chews, 18 g pack",72,15,1,0,0,0,0,0
2011-05-07,Snacks,"Lay's - Sour Cream & Onion Potato Chips, 34 chips",320,30,20,4,0,280,2,2
2011-05-07,Snacks,"Fred's - Unsalted Dry Roasted Peanuts, 0.5 (oz) 40 Peices",80,3,7,4,0,0,1,1
2011-05-07,Snacks,"Chick-O-Stick - Bite-Size, 6 Pieces",140,24,5,2,0,60,18,0
2011-05-07,Snacks,"Kroger - Mexican Style Finely Shredded Cheese, 3/4 cup",300,3,24,18,75,510,0,0
2011-05-07,Snacks,Morningstar Farms,NA,NA,NA,NA,NA,NA,NA,0.5
2011-05-07,Snacks,"Old El Paso - Hard Taco Dinner Kit, 6 shells",360,51,15,6,0,2.22,3,3
2011-05-07,Breakfast,"Simply Grapefruit - Grapefruit Juice, 8 oz",90,21,0,1,0,10,18,0
2011-05-07,Lunch,"Bread - Whole-wheat, toasted, 2 slice",139,26,2,5,0,296,11,4
2011-05-07,Dinner,"Maruchan - Ramen - Chicken Flavored Noodle Soup, 1 block (43g)",380,52,14,10,0,1.66,2,2
2011-05-08,Snacks,"Hershey's - Minatures Assorted Bag, 4 pieces",168,20,10,2,4,44,18,2
2011-05-08,Snacks,"Lay's - Sour Cream & Onion Potato Chips, 34 chips",320,30,20,4,0,280,2,2
2011-05-08,Snacks,"Fred's - Unsalted Dry Roasted Peanuts, 0.5 (oz) 40 Peices",80,3,7,4,0,0,1,1
2011-05-08,Snacks,"Russell Stover - Easter Traditions Solid Dark Chocolate (Bunny), 1/2 piece",230,25,14,2,5,0,21,2
2011-05-08,Snacks,"Bread - Sara Lee Soft and Smooth Plus - 100% Whole Wheat, 4 slices",300,54,4,14,0,420,10,8
2011-05-08,Snacks,"Ruby Tuesday - White Cheddar Mashed Potatoes, 1 serving(s)",169,22,10,5,0,520,0,2
2011-05-08,Snacks,"Red Lobster - Rice Pilaf, 1 Serving",180,34,3,0,0,650,0,0
2011-05-08,Snacks,"Fat Tire Amber Ale - Beer, 16 oz.",212,18,0,0,0,0,0,0
2011-05-08,Breakfast,"Simply Grapefruit - Grapefruit Juice, 8 oz",90,21,0,1,0,10,18,0
2011-05-08,Lunch,"Kroger - 3 Jumbo Romain Hearts, 12 leaves (85g)",40,6,1,2,0,10,2,4
2011-05-08,Lunch,"Kraft - Catalina Salad Dressing, 6.7 Tbsp",302,30,20,0,0,1.307,27,0
2011-05-08,Lunch,Betty Crocker - Baco-Os Bacon,NA,NA,NA,1,NA,NA,NA,NA
2011-05-08,Lunch,"Kroger - Homestyle Croutons Cheese & Garlic, 0.3 container (40 tbsp ea.)",180,30,6,6,0,540,0,0
2011-05-08,Lunch,"Kroger - Mexican Style Finely Shredded Cheese, 1/8 cup",50,1,4,3,13,85,0,0
2011-05-08,Dinner,"Starbuck's - White Chocolate Mocha Frappucino - Tall (12 oz), 12 oz.",320,49,12,5,0,0,0,0
2011-05-09,Snacks,"M&Ms - Milk Chocolate (Regular), 1 Pack",240,34,10,2,5,30,31,1
2011-05-09,Snacks,"Red Gold - Tomato Juice, 8 fl oz",45,10,0,1,0,25,7,2
2011-05-09,Snacks,"A Taste of Thai - Pad Thai Noodles-Quick Meal, 1 pkg",520,101,8,10,0,521,27,1
2011-05-09,Snacks,"Simply Apple - Apple Juice, 4 fl oz",60,15,0,0,0,3,14,0
2011-05-09,Breakfast,"Indian River - Original Florida Ruby Red Grapefruit Juice, 4 oz",45,12,0,1,0,0,12,0
2011-05-09,Lunch,"Arby's - Small Jamocha Shake, 9 fl oz",440,75,12,11,45,350,68,1
2011-05-09,Lunch,"Arby's - Potato Cakes (Small), 2 Cakes",260,28,15,2,0,400,0,2
2011-05-09,Dinner,"Quick Sushi - Shitaki Mushroom , 6 pieces",116,26,0,3,0,90,0,0
2011-05-10,Snacks,"Dos Equis Xx - Beer, 72 oz",780,54,0,0,0,0,0,0
2011-05-10,Snacks,"Frito-Lay - Sun Chips - Harvest Cheddar, 0.5 container (11 oz. (15 chips)",770,105,33,11,0,1.1,11,17
2011-05-10,Snacks,"Ritz - Toasted Chips - Original, 0.75 container (128 chips ea.)",780,126,27,12,0,1.5,18,6
2011-05-10,Snacks,Lay's Kettle Cooked -,NA,NA,NA,NA,NA,NA,0.2,NA
2011-05-10,Snacks,"Sonic Drive In - Jr Candy Sundae - Reeces, 90 grams",200,27,8,4,30,115,22,0
2011-05-10,Breakfast,"Mayfield - 1% Nurture Low Fat Milk, 0.5 cup",55,7,1,4,5,63,6,0
2011-05-10,Breakfast,"Quaker - Captain Crunch, 1 cup",147,31,2,1,0,267,16,1
2011-05-10,Lunch,"Fritos - Original Corn Chips ( 2 7/8 oz. Bag), 1 oz (32pcs)",160,16,10,2,0,170,0,1
2011-05-10,Lunch,"Schwan's - Battered Corn Nuggets, 6 oz Approx 6 pcs",380,56,12,8,0,760,18,10
2011-05-10,Lunch,"Asda White Roll - Bread Roll, 1 roll",100,14,0,3,0,0,0,1
2011-05-10,Lunch,"ETCH - Ultimate Macaroni & Cheese, 1 serving",238,31,14,11,0,780,2,1
2011-05-10,Dinner,"Moore's - Onion Rings, 6 pieces",150,25,5,2,0,300,3,2
2011-05-10,Dinner,Homemade -,NA,NA,NA,NA,2,NA,NA,NA
2011-05-10,Dinner,"Good Humor - Vanilla Ice Cream Sandwich, 0.2 sandwich (3.5 oz)",28,5,1,0,1,27,3,0
2011-05-10,Dinner,"Crisco - Pure Vegetable Oil, 2 tablespoon",240,0,28,0,0,0,0,0
2011-05-11,Snacks,"Cheetos - Cheetos Crunchy - Small Bag, 1 Oz",160,15,10,2,5,290,1,1
2011-05-11,Snacks,"Simply Apple - Apple Juice, 8 fl oz",120,30,0,0,0,5,28,0
2011-05-11,Snacks,"Red Baron - French Bread Pizza - 5 Cheese & Garlic, 1 pizza",430,41,23,15,25,880,2,2
2011-05-11,Breakfast,"Kellogs Frosted Flakes - Cereal, 1 cup",147,36,0,1,0,187,15,1
2011-05-11,Breakfast,"Mayfield - 1% Nurture Low Fat Milk, 0.5 cup",55,7,1,4,5,63,6,0
2011-05-11,Lunch,"Morningstar Farms - Meal Starters--Chik'n'strips, 1 container (30 sticks ea.)",350,15,9,58,0,1.275,3,3
2011-05-11,Lunch,"La Choy - Teriyaki Stir-Fry Sauce, 0.25 container (24 tbsp ea.)",60,18,0,0,0,630,6,0
2011-05-11,Lunch,"Kroger - Asian Style Vegetables, 1 container (3 cups ea.)",120,16,0,4,0,40,8,4
2011-05-11,Lunch,"Simply Apple - Apple Juice, 4 fl oz",60,15,0,0,0,3,14,0
2011-05-12,Dinner,Act Ii - Microwave Popcorn -,NA,NA,1,NA,NA,NA,NA,NA
2011-05-12,Dinner,"Kroger - Mexican Style Finely Shredded Cheese, 1/2 cup",200,2,16,12,50,340,0,0
2011-05-12,Dinner,Morningstar Farms,NA,NA,NA,NA,NA,NA,NA,0.5
2011-05-12,Dinner,Prepared W/ Sauce,NA,NA,NA,0.5,NA,NA,NA,NA
2011-05-12,Breakfast,"Mayfield - 1% Nurture Low Fat Milk, 0.5 cup",55,7,1,4,5,63,6,0
2011-05-12,Breakfast,"Quaker - Captain Crunch, 1 cup",147,31,2,1,0,267,16,1
2011-05-12,Lunch,"Dos Equis Xx - Beer, 36 oz",390,27,0,0,0,0,0,0
2011-05-12,Lunch,Frito-Lay - Sun Chips -,NA,NA,0.4,NA,NA,NA,NA,NA
2011-05-12,Lunch,Frito Lay Kettle Cooked,NA,NA,NA,NA,0.75,NA,NA,NA
2011-05-13,Dinner,"Baskin Robbins - Scoop Mint Chocolate Chip Icecream, 5 oz scoop",340,0,0,0,0,0,0,0
2011-05-13,Dinner,"Baskin Robbins - Chocolate Chip Cookie Dough In A Cup 1 Scoop, 5 oz",360,44,18,6,70,160,38,0
2011-05-13,Dinner,"Cold Stone Creamery - Waffle Cone or Bowl, 1 waffle cone or bowl",160,29,4,0,10,70,14,0
2011-05-13,Dinner,"Red Gold - Tomato Juice, 6 fl oz",34,8,0,1,0,19,5,2
2011-05-13,Dinner,"Mayfield - 1% Nurture Low Fat Milk, 0.5 cup",55,7,1,4,5,63,6,0
2011-05-13,Breakfast,"Mayfield - 1% Nurture Low Fat Milk, 0.5 cup",55,7,1,4,5,63,6,0
2011-05-13,Breakfast,"Kellogs Frosted Flakes - Cereal, 1 cup",147,36,0,1,0,187,15,1
2011-05-13,Lunch,"Kroger - 3 Jumbo Romain Hearts, 12 leaves (85g)",40,6,1,2,0,10,2,4
2011-05-13,Lunch,"Kraft - Catalina Salad Dressing, 6.7 Tbsp",302,30,20,0,0,1.307,27,0
2011-05-13,Lunch,Betty Crocker - Baco-Os Bacon,NA,NA,NA,1,NA,NA,NA,NA
2011-05-13,Lunch,"Kroger - Homestyle Croutons Cheese & Garlic, 0.3 container (40 tbsp ea.)",180,30,6,6,0,540,0,0
2011-05-13,Lunch,"Mayfield - 1% Nurture Low Fat Milk, 0.75 cup",83,10,2,6,8,94,9,0
2011-05-13,Dinner,"Bellacino's Pizza & Grinders - 16' Cheese Pizza, 6 slice",979,120,35,45,110,2.49,10,7
2011-05-14,Snacks,"Kroger - Mexican Style Finely Shredded Cheese, 1/2 cup",200,2,16,12,50,340,0,0
2011-05-14,Snacks,"Yeungling Lager - Beer, 60 oz.",640,50,0,7,0,0,0,0
2011-05-14,Snacks,"Doritos - Nacho Cheese - Doritos Chips, 3 oz",450,51,24,6,0,540,3,3
2011-05-14,Breakfast,Subway -,NA,NA,NA,NA,NA,NA,NA,NA
2011-05-14,Breakfast,"Subway - Chocolate Chip Cookie , 45 g",210,30,10,2,15,150,18,1
2011-05-14,Lunch,"Mayfield - Brown Cow Ice Cream, 1/2 cup",170,20,10,2,25,55,15,1
2011-05-15,Snacks,"Yazoo - Hefeweizen Beer, 32 oz",403,32,0,0,0,0,0,0
2011-05-15,Snacks,"Budweiser - Bud Light, 12 oz",110,7,0,1,0,11,0,0
2011-05-15,Snacks,"Jägermeister & Red Bull - Jager Bomb , 1 oz Jager/ 4oz Red Bull",209,44,0,0,0,0,0,0
2011-05-15,Snacks,"Hostess - Donettes Mini White Powdered Donuts, 8 donuts (57g)",460,56,24,4,40,520,26,0
2011-05-15,Snacks,"Ted's Montana Grill - 50/50 French Fries and Onion Rings, 1 serving",352,32,30,0,0,963,0,0
2011-05-15,Snacks,"Ted's Montana Grill - Mashed Potatoes, 6 oz",240,25,13,4,38,400,2,2
2011-05-15,Snacks,"Ted's Montana Grill - Yeast Roll, 3 roll",390,57,12,9,105,540,12,3
2011-05-15,Snacks,"Ted's Montana Grill - Creamed Spinach, 4 oz",298,8,27,7,82,518,3,3
2011-05-15,Snacks,"Ted's Montana Grill - Aunt Fannies Squash Casserole, 4 oz",90,9,3,3,49,313,3,2
2011-05-15,Breakfast,Panera Bread - Creamy Tomato,NA,NA,NA,NA,NA,2,NA,9.75
2011-05-15,Breakfast,Panera Bread - You,NA,NA,NA,NA,NA,NA,1,NA
2011-05-15,Breakfast,"Panera Bread - Orange Juice - Large, 16 ounces",200,46,0,4,0,0,46,1
2011-05-15,Breakfast,"Panera Bread - Potato Chips, 1 bag",160,19,8,2,0,130,1,2
2011-05-15,Lunch,"Generic - Homemade Cheese Quesadilla, 1 quesadilla",410,21,12,8,30,440,0,0
2011-05-15,Lunch,"Don Pablo's - Spinach Enchiladas, 1 Enchilada",258,30,13,5,9,1.012,5,2
2011-05-15,Lunch,"Generic - Home Made Bean Tostada, 1 Tostada",230,0,9,0,0,0,0,0
2011-05-16,Dinner,"Mayfield - 1% Nurture Low Fat Milk, 0.5 cup",55,7,1,4,5,63,6,0
2011-05-16,Dinner,"General Mills - Honey Nut Cheerios, 1 cup",147,29,2,3,0,213,12,3
2011-05-16,Dinner,"Dos Equis Xx - Amber, 24 oz",292,23,0,1,0,20,0,0
2011-05-16,Lunch,"Potatoes - Mashed Potatoes,",NA,NA,NA,NA,NA,NA,NA,0.75
2011-05-16,Lunch,"Lay's - Baked! Potato Chips - Original 1 1/8 oz Package, 1 Package",130,26,2,2,0,150,2,2
2011-05-16,Lunch,"Green Giant - Petitie Whole Baby Carrots With Butter Sauce, 1/2 package",70,10,3,1,10,450,6,3
2011-05-16,Lunch,"ETCH - Ultimate Macaroni & Cheese, 1 serving",238,31,14,11,0,780,2,1
2011-05-17,Snacks,"Cheetos - Cheetos Crunchy - Small Bag, 1 Oz",160,15,10,2,5,290,1,1
2011-05-17,Snacks,"Fritos - Original Corn Chips ( 2 7/8 oz. Bag), 1 oz (32pcs)",160,16,10,2,0,170,0,1
2011-05-17,Snacks,"Hershey's - Rollo - Chewy Milk Chocolate Caramel, 5 piece",135,20,5,0,0,0,20,0
2011-05-17,Snacks,"Reese's - Reese's Peanut Butter Cup Miniatures, 2 miniature",88,10,5,2,2,52,9,0
2011-05-17,Snacks,"Indian - Sag Paneer, 5 serving",970,95,52,52,155,910,36,24
2011-05-17,Snacks,"Generic - Puri, 6 pc",672,96,24,18,0,1.362,84,12
2011-05-17,Lunch,"Lay's - Baked! Potato Chips - Original 1 1/8 oz Package, 1 Package",130,26,2,2,0,150,2,2
2011-05-17,Lunch,"Asda White Roll - Bread Roll, 1 roll",100,14,0,3,0,0,0,1
2011-05-17,Lunch,"Chinese Food Take-Out - Egg Roll, 1 egg roll",130,15,2,3,10,250,4,1
2011-05-17,Lunch,"Paula Dean - Chocolate Pecan Pie, 2 slice",330,38,19,6,161,137,34,2
2011-05-17,Lunch,"ETCH - Ultimate Macaroni & Cheese, 1 serving",238,31,14,11,0,780,2,1
