residence_days,tol,move_window,move_thresh,move_scale,base_rate,down_factor,subject_r90,subject_r180,score,trial_mean_abs_err,trial_worst_abs_err,SURMOUNT-4_mid,STEP-1 extension_mid,STEP-4_mid
42,2.5,21,0.05,0.02,0.0075,0.2,0.03173496545935968,0.046955832982294284,-0.3171161557691159,10.679637317881008,13.525837487085537,19.96097743928037,10.041754293951639,6.634206011293353
28,4.0,14,0.03,0.02,0.0075,0.2,0.03243980261797497,0.04827923420471898,-0.31753224306324734,10.58177623229921,13.833652103523809,20.10866843101735,10.395183461988257,6.733433076401801
14,4.0,14,0.03,0.02,0.005,0.3,0.028429052064493456,0.04144014006543773,-0.3175369209715865,10.541181146095507,13.514235011416979,20.02158992969048,10.263895672046159,6.703363851587676
28,2.5,21,0.03,0.02,0.005,0.3,0.03594405609717916,0.05364076345276932,-0.31753955995638516,10.63000171250711,14.088358180342215,20.188718969171305,10.48961236776637,6.757058358884041
21,3.0,14,0.03,0.02,0.0075,0.2,0.03216118688152701,0.047957275169821394,-0.3175909540977378,10.586531345463559,13.802151406999362,20.104838458571844,10.374700295488125,6.733245673606198
42,3.0,21,0.03,0.02,0.0075,0.2,0.03931667494147637,0.05883498427178502,-0.3176064216966079,10.663898776749676,14.364512110309072,20.263511379736528,10.604420092617218,6.782244613442197
21,2.5,14,0.03,0.02,0.005,1.0,-0.09923688622153305,-0.14312800507011872,-0.3176188622884418,13.125872699917657,15.433829451162168,18.65521197888048,6.505741861198346,5.887952788777328
42,4.0,21,0.03,0.02,0.005,0.3,0.03534667926868343,0.05238335544889772,-0.3176931741451884,10.608181925547935,14.087621490291314,20.17691238349871,10.508333031153807,6.749571300018496
14,4.0,21,0.05,0.02,0.01,0.1,0.020465892565113466,0.031437112938637234,-0.3177033143241771,10.190479683964831,13.435961320999393,19.786472439326754,10.476458932442306,6.665038544563799
42,3.0,7,0.03,0.02,0.01,0.2,0.03911711492625505,0.05862068853177201,-0.3177075732822705,10.907460631311668,13.867547558229218,20.135957340517958,10.012639874161005,6.695886190043549
42,4.0,21,0.05,0.02,0.005,0.5,-0.050909337962488345,-0.07474653362756895,-0.3177095616413611,11.465816559971932,13.93025684044108,18.929445988718932,8.22494057651806,6.16347213036441
42,2.5,21,0.03,0.02,0.005,0.3,0.04227415523569342,0.06357170915720789,-0.31774232963270865,10.707642441503353,14.5863636038335,20.33226845003927,10.681943004349133,6.808515793037649
28,3.0,7,0.05,0.02,0.005,0.3,0.02825438030508977,0.0416828521010407,-0.3177825457907315,10.619823149204159,13.364046311173807,19.64600881953988,9.772835575336353,6.55441833115388
42,2.5,14,0.03,0.02,0.005,0.3,0.04309899019534823,0.06538058143521526,-0.3178064535863995,10.720126306014137,14.650291766146495,20.3500940275338,10.701140970185854,6.8212141537276185
42,4.0,7,0.05,0.02,0.0075,0.2,0.028130514162514112,0.04163835563447359,-0.31782615143647863,10.611777576825528,13.372111406248221,19.726002785614586,9.862141626806434,6.5700032682737985
28,2.5,14,0.05,0.02,0.0075,0.1,0.042131099549716826,0.06413396383156546,-0.3178369332095156,10.392115210988615,15.212572853946012,20.247782533214373,11.21074596791809,6.851250385269983
21,4.0,21,0.05,0.02,0.01,0.1,0.022974492942186557,0.035302381899318516,-0.31785813864028306,10.232938651002275,13.61738585624241,19.848328254086322,10.537473192438508,6.683276441663706
42,2.5,14,0.03,0.02,0.0075,0.2,0.043046630312045295,0.06533171824606895,-0.3178588134697024,10.720126306014137,14.650291766146495,20.3500940275338,10.701140970185854,6.8212141537276185
42,2.5,21,0.03,0.02,0.0075,0.2,0.04212244408165216,0.06339594379953364,-0.3178940407867499,10.707642441503353,14.5863636038335,20.33226845003927,10.681943004349133,6.808515793037649
42,4.0,14,0.05,0.02,0.0075,0.1,0.04191560983935032,0.06343991702342944,-0.3179564560671666,10.382908086530756,15.221390417590184,20.245412824087033,11.224668694750472,6.846555472621528
42,3.0,14,0.05,0.02,0.0075,0.2,0.0296540638727235,0.04394808208057167,-0.3180036333008253,10.651607489866802,13.46255473762128,19.859154374318862,9.962821228381264,6.607876094434505
42,3.0,7,0.08,0.02,0.005,0.3,0.018618588366960953,0.026304055412069198,-0.3180433584742324,10.381629733244543,12.902935217630246,19.15422404189751,9.483579768896558,6.398305340711458
28,2.5,21,0.05,0.02,0.0075,0.1,0.041328618731943184,0.06258194305957233,-0.31804420388868626,10.382184247217857,15.172913767627232,20.235276574854893,11.20027829810393,6.843378057417911
42,4.0,21,0.05,0.02,0.0075,0.1,0.04105925251886594,0.061787434604258715,-0.31804969564209107,10.369502964559198,15.171888886977309,20.22857417141064,11.211322250182686,6.838239379389026
28,3.0,21,0.03,0.02,0.005,0.3,0.03334832973493853,0.04954478796238553,-0.31809188813420397,10.600482470983529,13.943056844947188,20.143013054065428,10.439246843035047,6.740117648969557
14,2.5,21,0.03,0.02,0.005,0.3,0.0292561129550521,0.043284816701051436,-0.3181855993045165,10.564301656244185,13.615567913468489,20.05752644818469,10.301374965477448,6.7087625190355755
21,4.0,7,0.05,0.02,0.005,0.5,-0.04727636169924417,-0.06915161195649668,-0.31819745854811043,11.401463672654277,13.744454679426905,18.59108561005891,7.9594642128057655,6.091843353412227
14,2.5,14,0.03,0.02,0.0075,0.2,0.029762850117401245,0.044133033006958575,-0.3183688481127347,10.572573028132862,13.668023766747867,20.070126888554803,10.317211772792973,6.721124268345009
42,2.5,14,0.03,0.02,0.01,0.2,0.03856700941749608,0.05791913472401176,-0.3183697021393239,10.903975492584305,13.885720170513391,20.199442321229625,10.08169304443703,6.715588633606706
42,2.5,7,0.03,0.02,0.005,0.3,0.04335301816383678,0.06646641911081505,-0.3183751706080976,10.729807452109574,14.713203972974291,20.366683950180132,10.723055302752678,6.8316416149360775
42,2.5,7,0.03,0.02,0.0075,0.2,0.04333208457143669,0.06643958995780953,-0.3183961042004977,10.729807452109574,14.713203972974291,20.366683950180132,10.723055302752678,6.8316416149360775
21,2.5,21,0.03,0.02,0.005,0.3,0.031938345656576064,0.0475244947044163,-0.3184866745798639,10.596085223062714,13.850331577518572,20.12214655005486,10.395452949550146,6.73265839402054
42,3.0,14,0.1,0.02,0.005,0.3,-0.009670624387809345,-0.015883547733998957,-0.3185797190362716,10.148920830151983,12.527192682104124,18.762530137247317,9.297565424095087,6.311740706262088
28,2.5,21,0.03,0.02,0.0075,0.2,0.03482381729817729,0.05222862614129206,-0.3186597987553871,10.63000171250711,14.088358180342215,20.188718969171305,10.48961236776637,6.757058358884041
42,4.0,7,0.05,0.02,0.0075,0.1,0.04192360596197455,0.06395440742500048,-0.3186712267398416,10.394683727232827,15.270115815715965,20.261390248213,11.239320454658282,6.8538238204633535
21,4.0,14,0.03,0.02,0.0075,0.2,0.02927275065482432,0.04346841765401682,-0.3186739481768099,10.560848521057604,13.67297284104821,20.064534280602068,10.329483772958383,6.718294156143707
21,2.5,14,0.05,0.02,0.0075,0.3,-0.04416686529726885,-0.06307196461271146,-0.31873663718198664,11.264333111556029,13.761684024813485,18.953291430008143,8.443252577079313,6.226826499703882
42,2.5,21,0.1,0.02,0.005,0.1,0.0414555197709195,0.06305298217640128,-0.31875240200306443,10.18201265010714,15.65676687718411,20.19732679042538,11.577466927000836,6.880469409272536
28,3.0,21,0.05,0.02,0.01,0.2,-0.038752217454256055,-0.05462961851210891,-0.31877740917779074,11.061621066577626,13.62972053004943,19.18871519616812,8.87826301357382,6.32377489633304
28,2.5,7,0.05,0.02,0.0075,0.1,0.041874052753144514,0.06453088790573769,-0.31885616341725614,10.405133536094464,15.262754544851138,20.26433898426206,11.224423521844319,6.8600465843333955
42,4.0,21,0.03,0.02,0.0075,0.2,0.03413451242763681,0.050858219070423524,-0.318905340986235,10.608181925547935,14.087621490291314,20.17691238349871,10.508333031153807,6.749571300018496
14,3.0,21,0.03,0.02,0.005,0.3,0.027421218902744727,0.040377666442800005,-0.3189286288864784,10.547293347433058,13.540398084056195,20.032702807117026,10.276416864368192,6.700078838336264
14,3.0,14,0.03,0.02,0.0075,0.2,0.028190302546209953,0.04167533474795699,-0.31897815689317344,10.558621596337355,13.599602751263625,20.048541755791106,10.29348016162081,6.71322466690423
42,2.5,7,0.1,0.02,0.0075,0.2,0.016713259201309023,0.024078174659769754,-0.3189912149704016,10.356321729973189,12.857803957224686,19.123375411883533,9.474653474023484,6.3851255844258175
28,2.5,7,0.03,0.02,0.0075,1.0,-0.12977605704745032,-0.18665418974324277,-0.3190550350736067,14.336105313469206,16.210898585167293,18.113415979758315,4.990039695053807,5.518433725981167
21,3.0,21,0.03,0.02,0.005,0.3,0.02976707764364391,0.044068572201982875,-0.31910024805137843,10.573049059813576,13.740634449875083,20.087127771633686,10.357897019853315,6.719913113971393
28,4.0,21,0.03,0.02,0.005,0.3,0.029775350522472592,0.04394253659026408,-0.3191169620633933,10.56356162660912,13.762108005368349,20.08599362306218,10.376639127265829,6.719006809402921
42,3.0,21,0.08,0.02,0.005,0.1,0.04145427242441916,0.06289757026963663,-0.3192285338258535,10.198961222514743,15.670358179997772,20.211064730047926,11.57293743741942,6.881831972530918
42,2.5,14,0.08,0.02,0.005,0.3,0.02157563979140366,0.03073601743283586,-0.3192358768143609,10.493889018410941,13.093373623754573,19.353860130760765,9.584955127815489,6.448163371086057
42,2.5,14,0.1,0.02,0.005,0.1,0.04131369774315323,0.06322034643218187,-0.3195353167114313,10.195603875887329,15.693693693683793,20.213592382921814,11.587294704989855,6.883096896064613
42,4.0,21,0.05,0.02,0.0075,0.3,-0.043936859017014655,-0.06370206929410666,-0.31960857761762035,11.274344582874493,13.805854497714513,19.109289131094414,8.593329122409925,6.255260156204577
14,4.0,7,0.03,0.02,0.005,0.2,0.04167076866955496,0.06293522242609881,-0.3196193038856583,10.513798333808893,15.101410587903535,20.30016990969171,11.06327193102392,6.859877505431561
14,4.0,7,0.03,0.02,0.01,0.1,0.04166678728249555,0.06290548643852757,-0.31962328527271766,10.513798333808893,15.101410587903535,20.30016990969171,11.06327193102392,6.859877505431561
28,3.0,21,0.03,0.02,0.0075,0.2,0.0318168926123027,0.047620211852595684,-0.3196233252568398,10.600482470983529,13.943056844947188,20.143013054065428,10.439246843035047,6.740117648969557
14,4.0,14,0.03,0.02,0.005,0.2,0.04068733539945339,0.06089589191612269,-0.31978190513065274,10.499199045738102,15.04852596153441,20.28252541659559,11.050090210895103,6.849571231480514
21,4.0,7,0.05,0.02,0.0075,0.3,-0.04087607213155384,-0.05895838348894688,-0.3197916574025974,11.207293608442978,13.65218573652917,18.801640955358895,8.340197591653848,6.190256653595417
14,4.0,14,0.03,0.02,0.0075,0.2,0.026152364314509433,0.03850552912707606,-0.3198136087215705,10.541181146095507,13.514235011416979,20.02158992969048,10.263895672046159,6.703363851587676
21,2.5,7,0.05,0.02,0.005,0.3,0.0259420208133582,0.03797328458873629,-0.3198724326960974,10.618395177139014,13.34465499666753,19.58789866594325,9.714201534166193,6.538812310075465
28,3.0,7,0.05,0.02,0.0075,0.2,0.02615441906830674,0.03899485737830239,-0.31988250702751453,10.619823149204159,13.364046311173807,19.64600881953988,9.772835575336353,6.55441833115388
42,3.0,14,0.08,0.02,0.005,0.1,0.041358561388711725,0.06321697122006392,-0.31999284147707263,10.212196552275849,15.710747182026736,20.227181449080213,11.583757714049444,6.886308645113353
14,4.0,21,0.03,0.02,0.005,0.3,0.02498049921876965,0.036538344420545404,-0.32000636926427595,10.526035094347769,13.446616659609026,20.001708594120508,10.24530705864923,6.689241749148389
14,3.0,14,0.03,0.02,0.005,0.2,0.04125874590535871,0.061876014221165065,-0.3200274300006941,10.510360056962867,15.10789747667955,20.300689148732655,11.071406576408188,6.856268978943253
21,4.0,21,0.03,0.02,0.005,0.3,0.026885354146081786,0.0395172837485915,-0.3200386941713036,10.544250190307888,13.603904451122757,20.04342554881813,10.311148058686562,6.704018743368556
14,3.0,7,0.03,0.02,0.01,0.1,0.041924677932336396,0.06350710553296544,-0.32012927049918316,10.523778943112635,15.157836956926687,20.317036292746433,11.083975764840932,6.866194464466721
14,3.0,7,0.03,0.02,0.005,0.2,0.04189418713137405,0.06349123763874659,-0.32015976130014556,10.523778943112635,15.157836956926687,20.317036292746433,11.083975764840932,6.866194464466721
21,2.5,21,0.03,0.02,0.0075,0.2,0.03021770988764531,0.045367645721897706,-0.3202073103487947,10.596085223062714,13.850331577518572,20.12214655005486,10.395452949550146,6.73265839402054
14,2.5,21,0.03,0.02,0.0075,0.2,0.027184091446955674,0.04064968941177723,-0.32025762081261294,10.564301656244185,13.615567913468489,20.05752644818469,10.301374965477448,6.7087625190355755
21,4.0,14,0.03,0.02,0.005,0.2,0.04151800667891522,0.0624245135865628,-0.3202931009567602,10.510917208191485,15.159276347184575,20.311314704340905,11.097432058858923,6.859579284610391
14,4.0,14,0.03,0.02,0.01,0.1,0.04016982143458093,0.060280946923543036,-0.32029941909552523,10.499199045738102,15.04852596153441,20.28252541659559,11.050090210895103,6.849571231480514
14,3.0,14,0.03,0.02,0.01,0.1,0.040957221227729705,0.06151542603701139,-0.3203289546783231,10.510360056962867,15.10789747667955,20.300689148732655,11.071406576408188,6.856268978943253
14,2.5,14,0.03,0.02,0.005,0.2,0.04157354689980406,0.062480228963053844,-0.32036674660153436,10.519287632493507,15.155454085146827,20.315230777326764,11.088490322288983,6.861632077720671
21,4.0,14,0.03,0.02,0.01,0.1,0.041279121604003544,0.06214774610821599,-0.3205319860316719,10.510917208191485,15.159276347184575,20.311314704340905,11.097432058858923,6.859579284610391
42,2.5,7,0.1,0.02,0.005,0.1,0.04103684712895518,0.06324022964214349,-0.3205596741804329,10.209854148686066,15.739943833566677,20.23240144819481,11.601892456183105,6.885662410618389
14,2.5,14,0.03,0.02,0.01,0.1,0.04138020710667536,0.06225381789867028,-0.32056008639466305,10.519287632493507,15.155454085146827,20.315230777326764,11.088490322288983,6.861632077720671
42,3.0,21,0.05,0.02,0.005,0.3,0.026623773971253345,0.03845310961338224,-0.3205751140862977,10.642876954608333,13.434134896538438,19.827866252555246,9.937752356250208,6.591991023224858
14,2.5,7,0.03,0.02,0.01,0.1,0.04206982976939206,0.0639044459341098,-0.32059575103605076,10.531761885511687,15.203034309520904,20.33053936571198,11.1005683428449,6.871252309959372
14,2.5,7,0.03,0.02,0.005,0.2,0.04202860746735766,0.0638770284872136,-0.32063697333808516,10.531761885511687,15.203034309520904,20.33053936571198,11.1005683428449,6.871252309959372
21,4.0,7,0.03,0.02,0.01,0.1,0.04197530567424972,0.06367942434410706,-0.3206552293575605,10.525448766523766,15.212155970133493,20.328963989306718,11.110741397027368,6.869749257103075
21,4.0,7,0.03,0.02,0.005,0.2,0.041956704241876246,0.06367960354604416,-0.320673830789934,10.525448766523766,15.212155970133493,20.328963989306718,11.110741397027368,6.869749257103075
42,3.0,21,0.05,0.02,0.0075,0.1,0.042108992984434046,0.06387675598486033,-0.32068066035438303,10.433591145071501,15.411783043738708,20.314411289871828,11.284708747138335,6.865600108119936
28,2.5,14,0.08,0.02,0.005,0.3,-0.008835952901114172,-0.013907411921297292,-0.320705014698504,10.18488024332829,12.58433627330523,18.77360810927071,9.276764725480962,6.324307051003208
14,4.0,21,0.05,0.02,0.0075,0.2,-0.021360897061266593,-0.030495791301796502,-0.3207203962347349,10.538747434762586,13.130634460074978,19.28988389711151,9.477654464376355,6.433819591767607
14,3.0,21,0.03,0.02,0.005,0.2,0.040011954161761926,0.06023334515373668,-0.32072900021271133,10.502859627178877,15.068376183089569,20.290171698142046,11.060000652331185,6.847453569707541
14,4.0,21,0.03,0.02,0.005,0.2,0.039086189533511506,0.05870069831451862,-0.32072967781985706,10.48916704170131,15.003252651934238,20.269297017016463,11.037590892272776,6.840086375548495
14,2.5,21,0.03,0.02,0.005,0.2,0.04062461796701364,0.06128172459889724,-0.32085707846954914,10.513813683396716,15.120542276862842,20.30688414840201,11.077961815802187,6.853353584466906
21,3.0,14,0.03,0.02,0.0075,0.5,-0.0743276324809105,-0.10626192088171142,-0.3208842073575074,12.302468326251637,14.916247331338518,19.091551417446347,7.609427654920588,6.152735272959759
42,3.0,7,0.08,0.02,0.005,0.1,0.041017623619446913,0.06316741218694522,-0.3210223792611706,10.224413273249569,15.755173741562617,20.243641041461718,11.59768072909805,6.890480028433371
21,3.0,14,0.03,0.02,0.005,0.2,0.04200477569599956,0.06345987497057276,-0.3210320853567622,10.527338782830721,15.249008539614733,20.33846067772498,11.12992629049649,6.869730784812204
28,3.0,21,0.03,0.02,0.0075,0.5,-0.07388676157297339,-0.10572497272381934,-0.3210401974815049,12.287817086623193,14.917061732201445,19.182534549199932,7.715918275262156,6.1688761844411255
21,3.0,21,0.03,0.02,0.0075,0.2,0.02774609413821894,0.04151155433560855,-0.3211212315568034,10.573049059813576,13.740634449875083,20.087127771633686,10.357897019853315,6.719913113971393
28,4.0,21,0.03,0.02,0.0075,0.2,0.027737214340632685,0.041368466415125774,-0.32115509824523325,10.56356162660912,13.762108005368349,20.08599362306218,10.376639127265829,6.719006809402921
21,3.0,14,0.03,0.02,0.01,0.1,0.04188016419986297,0.06333442967406212,-0.32115669685289877,10.527338782830721,15.249008539614733,20.33846067772498,11.12992629049649,6.869730784812204
28,4.0,14,0.03,0.02,0.005,0.2,0.042010052679494696,0.06342489227789552,-0.32117182018507207,10.523526014891189,15.2711352566743,20.34089316881457,11.144719073438464,6.869715179604756
42,3.0,14,0.05,0.02,0.0075,0.1,0.04232453887318375,0.06464196177232362,-0.32118207363039686,10.445682670175326,15.459295910007402,20.329991633937194,11.297914246407887,6.873768716327337
14,3.0,21,0.03,0.02,0.0075,0.2,0.025115857330953093,0.03741997179830317,-0.32123399045827,10.547293347433062,13.540398084056184,20.032702807117026,10.276416864368185,6.700078838336264
42,3.0,7,0.08,0.02,0.0075,0.2,0.015425726102374998,0.02219911179943269,-0.32123622073881863,10.381629733244553,12.90293521763026,19.154224041897518,9.483579768896558,6.398305340711458
14,2.5,21,0.03,0.02,0.01,0.1,0.04021023758301158,0.060797347197139404,-0.3212714588535512,10.513813683396716,15.120542276862842,20.30688414840201,11.077961815802187,6.853353584466906
28,4.0,14,0.03,0.02,0.01,0.1,0.04187459009478654,0.06329003611656685,-0.32130728276978027,10.523526014891189,15.2711352566743,20.34089316881457,11.144719073438464,6.869715179604756
42,2.5,21,0.08,0.02,0.01,0.2,-0.029504184948165302,-0.04310807132163493,-0.3213126090996255,10.889894961014395,13.301889482750289,18.83505560323396,8.671098853568962,6.215290625807443
21,4.0,21,0.03,0.02,0.005,0.2,0.03981407725394635,0.05989590292875964,-0.32131509348483034,10.499912068854982,15.113092936167702,20.297271069033673,11.08512524375875,6.850009304226895
14,3.0,21,0.03,0.02,0.01,0.1,0.039375932338326994,0.05948515576163958,-0.32136502203614625,10.502859627178877,15.068376183089569,20.290171698142046,11.060000652331185,6.847453569707541
14,2.5,7,0.05,0.02,0.005,0.5,-0.044509847910132655,-0.06502268568597452,-0.32142694958483514,11.415754513267562,13.762170722961654,18.585341491193436,7.940310303451518,6.092212707894922
28,2.5,14,0.05,0.02,0.005,0.3,0.025061011602559715,0.03648146610924282,-0.32153739261224784,10.634027336698015,13.391785748084725,19.69730197849338,9.812076621341834,6.563941335803243
28,4.0,21,0.03,0.02,0.005,0.2,0.04085739370816247,0.06154382521864312,-0.3216049040551189,10.51146028559736,15.223309205133415,20.325816433864745,11.132262964057489,6.860049983848195
28,4.0,14,0.03,0.02,0.0075,0.5,-0.07278244173095337,-0.10446780925659378,-0.3216259180069282,12.27642655783814,14.887982858111874,19.103046098498723,7.64538017723322,6.15520963504373
14,4.0,21,0.03,0.02,0.01,0.1,0.038139658219098704,0.0575947018144387,-0.32167620913426986,10.48916704170131,15.003252651934238,20.269297017016463,11.037590892272776,6.840086375548495
21,3.0,21,0.03,0.02,0.005,0.2,0.04076295223753287,0.061514929657484806,-0.3216847736107149,10.518396517903792,15.207979549017189,20.326693067891515,11.118706075171984,6.860807172838755
21,3.0,7,0.03,0.02,0.01,0.1,0.04212756994507914,0.06425826331894657,-0.32168857178011073,10.540914934177549,15.299784304163888,20.355097217647447,11.142852294206403,6.879660502495841
42,3.0,21,0.03,0.02,0.01,0.5,-0.0965976774554026,-0.1382979584169371,-0.3216948700294564,13.104833113074285,15.61958852233733,19.059969437669395,6.8828741305438035,6.004806876914555
21,3.0,7,0.03,0.02,0.005,0.2,0.04211598010041438,0.06427536801443372,-0.3217001616247755,10.540914934177549,15.299784304163888,20.355097217647447,11.142852294206403,6.879660502495841
21,2.5,14,0.03,0.02,0.005,0.2,0.04229910978758739,0.06416365165738855,-0.3217196275535511,10.540471780448716,15.320930173216421,20.360200781995967,11.155992635777766,6.877863383616818
21,2.5,14,0.03,0.02,0.01,0.1,0.042242177316684615,0.06412802078122974,-0.3217765600244539,10.540471780448716,15.320930173216421,20.360200781995967,11.155992635777766,6.877863383616818
28,4.0,7,0.03,0.02,0.005,0.2,0.042052881535492435,0.06419646605534679,-0.32190217326671977,10.536719228937278,15.322067022346667,20.35746343539716,11.158241467203606,6.879236114779975
28,4.0,7,0.03,0.02,0.01,0.1,0.042047595588421416,0.06417050357742617,-0.3219074592137908,10.536719228937278,15.322067022346667,20.35746343539716,11.158241467203606,6.879236114779975
28,3.0,7,0.08,0.02,0.005,0.3,-0.00512556951745493,-0.008252532267362899,-0.32191291767090874,10.115632484373167,12.472583750090031,18.657509093756726,9.221876354759086,6.29859906662794
42,2.5,14,0.08,0.02,0.0075,0.2,0.01884470912785317,0.02720645200216374,-0.3219668074779114,10.493889018410941,13.093373623754573,19.353860130760765,9.584955127815489,6.448163371086057
28,4.0,21,0.03,0.02,0.01,0.1,0.04046729043685736,0.06110920555022051,-0.32199500732642405,10.51146028559736,15.223309205133415,20.325816433864745,11.132262964057489,6.860049983848195
42,2.5,21,0.03,0.02,0.01,0.2,0.03471891907656919,0.05177239424205804,-0.32200405743902827,10.903271847067437,13.86575395742487,20.175600602422623,10.056504893665576,6.698712924795627
28,4.0,21,0.03,0.02,0.01,0.3,-0.05772008094042493,-0.08147396994364105,-0.3220059909763268,11.76040737062786,14.451792450419457,19.38567811623218,8.425594359647077,6.313532593741145
14,2.5,21,0.03,0.02,0.01,0.3,-0.05950909126680135,-0.08369947977721448,-0.32201287590921746,11.82425860327232,14.503679511057237,19.3283027983922,8.306431084689539,6.292101239341852
21,4.0,21,0.03,0.02,0.01,0.1,0.039104309775593794,0.059081104446244724,-0.3220248609631829,10.499912068854982,15.113092936167702,20.297271069033673,11.08512524375875,6.850009304226895
21,3.0,21,0.03,0.02,0.01,0.1,0.040391360677802905,0.06109962048781695,-0.32205636517044484,10.518396517903792,15.207979549017189,20.326693067891515,11.118706075171984,6.860807172838755
21,2.5,21,0.03,0.02,0.005,0.2,0.04126214464452443,0.062485074472900026,-0.32224182047644645,10.53318102684933,15.284034458398423,20.350256259259535,11.145645093630481,6.869458781419866
42,3.0,7,0.05,0.02,0.0075,0.1,0.04193851206499202,0.06457804889370762,-0.32225076501049055,10.455825908971793,15.507275889604667,20.3448128320418,11.313383718287632,6.880795808251975
21,2.5,7,0.05,0.02,0.0075,0.2,0.023547224099133738,0.03485704741971132,-0.3222672294103218,10.618395177139014,13.34465499666753,19.58789866594325,9.714201534166193,6.538812310075465
28,3.0,14,0.03,0.02,0.005,0.2,0.04241978384728098,0.06447336422125573,-0.3224219511116365,10.545726823594885,15.392719848701976,20.37759988965293,11.188709476195891,6.883583849808268
21,4.0,21,0.03,0.02,0.0075,0.2,0.024497387958762475,0.036456404915844114,-0.3224266603586229,10.544250190307888,13.603904451122757,20.04342554881813,10.311148058686562,6.704018743368556
28,3.0,14,0.03,0.02,0.01,0.1,0.04236709571171717,0.06444172138350936,-0.3224746392472003,10.545726823594885,15.392719848701976,20.37759988965293,11.188709476195891,6.883583849808268
21,2.5,21,0.03,0.02,0.01,0.1,0.041018393846891245,0.06223820457672656,-0.3224855712740796,10.53318102684933,15.284034458398423,20.350256259259535,11.145645093630481,6.869458781419866
28,3.0,21,0.03,0.02,0.005,0.2,0.041671243211692334,0.0631034829265064,-0.3225191525805352,10.535143224482724,15.348753130257307,20.364193039138666,11.177120057035905,6.874383782914439
21,2.5,7,0.03,0.02,0.01,0.1,0.0421723228282376,0.06463159322371946,-0.322593564349035,10.553283969001884,15.370020779723495,20.37602710444159,11.168610925061177,6.887600354726617
21,2.5,7,0.03,0.02,0.005,0.2,0.042164069682038334,0.06465326571357993,-0.3226018174952343,10.553283969001884,15.370020779723495,20.37602710444159,11.168610925061177,6.887600354726617
14,4.0,21,0.03,0.02,0.0075,0.2,0.022374991133529178,0.03316376189023242,-0.32261187734951646,10.526035094347769,13.446616659609026,20.001708594120508,10.24530705864923,6.689241749148389
14,4.0,21,0.05,0.02,0.005,0.1,0.041397952189076825,0.06286857518643771,-0.3226225334042933,10.287086308796383,15.82787594174425,20.294866240309787,11.589314732278346,6.904166982101838
28,4.0,7,0.05,0.02,0.005,0.3,0.02199655739126422,0.03186519182029129,-0.32269408145978173,10.589413487869198,13.290236909366197,19.54067152246364,9.691792991610889,6.521305731987622
28,3.0,21,0.03,0.02,0.01,0.1,0.04146883371995082,0.06292290169141908,-0.32272156207227676,10.535143224482724,15.348753130257307,20.364193039138666,11.177120057035905,6.874383782914439
14,4.0,14,0.05,0.02,0.005,0.1,0.04177990304479712,0.06354017994672229,-0.322751429802702,10.297459841366676,15.858213602016562,20.304480687756904,11.597562869674391,6.909900355248247
42,3.0,21,0.05,0.02,0.0075,0.2,0.02432595059737819,0.035508061425014475,-0.32287293746017287,10.642876954608333,13.434134896538438,19.827866252555246,9.937752356250208,6.591991023224858
14,2.5,7,0.05,0.02,0.0075,0.3,-0.03820964972730326,-0.05503686413631826,-0.322927721757744,11.221798904745917,13.670139339012891,18.796677439854733,8.321842072113824,6.190828562602453
42,2.5,21,0.08,0.02,0.005,0.1,0.041391411284729444,0.06336239249121967,-0.32296851945740396,10.27555783507616,15.88487740406102,20.300002420376583,11.628531251787559,6.904148753216652
28,2.5,7,0.03,0.02,0.01,0.2,0.03515642340536475,0.05291386363350696,-0.32297938197850207,10.958965009903844,13.895650518578995,20.039106654576315,9.864511716112117,6.666466575986128
21,3.0,7,0.05,0.02,0.005,0.3,0.021951602171673436,0.03176720889153041,-0.3230547243914058,10.599969088775532,13.300694478756858,19.52590559003215,9.667009052686518,6.519421390576369
42,4.0,14,0.05,0.02,0.005,0.3,0.022487100500427796,0.03232288882818137,-0.32309299303525063,10.605009980137737,13.34798939329237,19.693919289623658,9.83466039059455,6.555843962420512
42,2.5,7,0.03,0.02,0.0075,0.3,0.04061920475786206,0.06110388006620854,-0.3231022224666272,11.12939344002459,14.113355842399743,20.14997701597116,9.818740938568723,6.679151800019587
42,4.0,21,0.03,0.02,0.005,0.2,0.04208749582777652,0.06369794305957184,-0.3231778532861022,10.538602033626185,15.4493308441355,20.38668207933727,11.22670886556638,6.880533044979514
42,2.5,21,0.05,0.02,0.0075,0.1,0.042404124021529724,0.06483485630724001,-0.32330722760027275,10.483909502423728,15.603316157332793,20.38232690217099,11.343769683288954,6.887593759132221
42,4.0,21,0.03,0.02,0.01,0.1,0.041951195381933655,0.06361352868358404,-0.32331415373194505,10.538602033626185,15.4493308441355,20.38668207933727,11.22670886556638,6.880533044979514
28,2.5,7,0.08,0.02,0.005,0.3,0.007076741687644398,0.009681845067267134,-0.3234062276019005,10.209529337617875,12.629238253718745,18.823530527867284,9.305434430204825,6.337978099674342
28,2.5,21,0.03,0.02,0.005,0.2,0.04213914495418912,0.06410988428435013,-0.3234359299557836,10.55407551061479,15.44935646976769,20.394931860279907,11.213137949432234,6.885874111218282
28,3.0,7,0.03,0.02,0.005,0.2,0.042087646396646944,0.06476040411622946,-0.3234877787895268,10.557803372485605,15.441935773646163,20.39312621400278,11.202151029992159,6.892895024396515
