date,calories,carbs_g,observed_weight_lbs,glycogen_g,glycogen_correction_lbs,interpolated_weight_lbs,smoothed_weight_lbs,tdee,window_id
2012-04-17,2045,266,,396.1,-0.5915,197.07,196.48,2446.0,32
2012-04-18,1741,177,,432.1,-0.5155,196.88,196.36,2446.0,32
2012-04-19,1407,164,,374.2,0.1743,195.99,196.16,2446.0,32
2012-04-20,2575,461,,332.3,0.5738,195.29,195.86,2446.0,32
2012-04-21,2242,379,,492.9,-1.0262,196.93,195.9,2446.0,32
2012-04-22,1881,329,,557.2,-1.4097,197.25,195.84,2446.0,32
2012-04-23,1690,224,,561.3,-1.5059,197.19,195.68,2446.0,32
2012-04-24,2097,255,196.0,481.5,-0.536,196.0,195.46,2279.0,33
2012-04-25,1897,428,195.6,461.5,-1.0023,195.6,194.6,2279.0,33
2012-04-26,1713,237,195.2,544.6,-2.2242,195.2,192.98,2279.0,33
2012-04-27,1694,257,194.8,482.4,-0.664,194.8,194.14,2279.0,33
2012-04-28,2003,284,,463.6,-0.3127,194.28,193.97,2279.0,33
2012-04-29,2123,230,194.0,477.5,-0.544,194.0,193.46,2279.0,33
2012-04-30,1592,200,,440.1,-0.5355,193.95,193.41,2279.0,33
2012-05-01,2645,359,,396.3,-0.3465,193.56,193.22,2279.0,33
2012-05-02,1745,236,,518.5,-0.9868,194.31,193.32,2279.0,33
2012-05-03,1453,152,,467.2,-0.8436,194.01,193.17,2279.0,33
2012-05-04,2516,334,,374.2,-0.5985,193.53,192.93,2279.0,33
2012-05-05,1865,261,,493.2,-0.456,193.45,193.0,2279.0,33
2012-05-06,1961,276,,472.6,-0.5283,193.41,192.88,2279.0,33
2012-05-07,1470,232,,472.9,-0.7527,193.54,192.79,2279.0,33
2012-05-08,2810,370,,439.1,-0.2955,192.85,192.56,2279.0,33
2012-05-09,1774,209,,535.6,-1.6518,194.36,192.71,2279.0,33
2012-05-10,1392,201,,455.8,-0.7849,193.35,192.57,2279.0,33
2012-05-11,1907,289,,405.8,0.0097,192.3,192.31,2279.0,33
2012-05-12,2182,311,,459.6,-0.7377,192.94,192.21,2279.0,33
2012-05-13,2226,244,,503.7,-0.9398,193.12,192.18,2279.0,33
2012-05-14,2130,285,,465.3,-0.3683,192.53,192.16,2279.0,33
2012-05-15,2062,254,,479.3,-0.452,192.57,192.12,2279.0,33
2012-05-16,2585,245,,459.5,-0.2862,192.34,192.06,2279.0,33
2012-05-17,2182,286,,441.7,-0.2232,192.37,192.15,2279.0,33
2012-05-18,3814,341,,470.9,-0.6529,192.77,192.12,2279.0,33
2012-05-19,4218,502,,539.1,-1.6364,194.19,192.56,2279.0,33
2012-05-20,1515,238,,575.6,-2.0445,195.15,193.11,2279.0,33
2012-05-21,1729,257,,500.2,-0.149,193.04,192.89,2279.0,33
2012-05-22,1745,233,,473.4,-0.3134,193.05,192.73,2279.0,33
2012-05-23,1605,155,,440.1,-0.383,192.96,192.58,2279.0,33
2012-05-24,1655,238,,361.6,-0.012,192.4,192.39,2279.0,33
2012-05-25,2396,260,,389.4,-0.1305,192.34,192.21,2279.0,33
2012-05-26,1301,149,,423.2,-0.6391,192.88,192.24,2279.0,33
2012-05-27,1751,226,,347.7,0.0999,191.86,191.96,2279.0,33
2012-05-28,2689,448,,371.5,0.5671,191.25,191.81,2279.0,33
2012-05-29,1980,255,,508.6,-0.7803,192.71,191.93,2279.0,33
2012-05-30,1524,173,,476.5,-0.4225,192.27,191.85,2279.0,33
2012-05-31,1599,194,,395.5,-0.3495,191.98,191.63,2279.0,33
2012-06-01,2540,244,,367.2,-0.3425,191.78,191.43,2279.0,33
2012-06-02,2214,371,,397.8,-0.5165,192.03,191.51,2279.0,33
2012-06-03,1931,223,,519.1,-0.8794,192.37,191.49,2279.0,33
2012-06-04,3417,521,,457.6,-0.9207,192.31,191.39,2279.0,33
2012-06-05,2165,278,,543.0,-0.7423,192.46,191.72,2279.0,33
2012-06-06,1613,221,,513.1,-1.63,193.31,191.68,2279.0,33
2012-06-07,1968,322,,452.7,-0.4783,191.97,191.49,2279.0,33
2012-06-08,2119,262,,512.3,-1.1657,192.57,191.4,2279.0,33
2012-06-09,1772,238,,483.9,-0.5545,191.91,191.36,2279.0,33
2012-06-10,1703,231,,449.7,-1.0377,192.25,191.21,2279.0,33
2012-06-11,1805,204,,425.6,-1.1317,192.18,191.05,2279.0,33
2012-06-12,2609,357,,391.4,-0.4509,191.36,190.91,2279.0,33
2012-06-13,1550,235,,516.6,-0.7142,191.72,191.01,2279.0,33
2012-06-14,2266,338,,465.4,-0.9452,191.74,190.8,2279.0,33
2012-06-15,1908,313,,533.8,-0.9317,191.73,190.8,2279.0,33
2012-06-16,1600,260,193.0,535.5,-0.8716,193.0,192.13,2045.0,34
2012-06-17,1485,258,,495.1,-0.9999,193.0,192.0,2045.0,34
2012-06-18,2787,358,192.0,471.3,-0.2018,192.0,191.8,2045.0,34
2012-06-19,2528,292,,548.5,-1.1328,193.14,192.01,2045.0,34
2012-06-20,2557,384,,526.9,-0.7604,192.91,192.15,2045.0,34
2012-06-21,1464,233,,570.8,-1.2796,193.57,192.29,2045.0,34
2012-06-22,1940,300,,493.7,-1.0103,193.14,192.13,2045.0,34
2012-06-23,1584,205,,506.0,-0.9445,193.04,192.1,2045.0,34
2012-06-24,1603,214,,436.5,-0.7305,192.7,191.97,2045.0,34
2012-06-25,1500,168,191.4,405.1,0.4835,191.4,191.88,2242.0,35
2012-06-26,2021,257,190.0,352.4,0.3904,190.0,190.39,2242.0,35
2012-06-27,1478,210,,405.3,-0.136,190.46,190.33,2242.0,35
2012-06-28,2643,391,,384.9,0.0153,190.09,190.11,2242.0,35
2012-06-29,1911,208,,514.0,-1.5583,191.78,190.22,2242.0,35
2012-06-30,1837,230,,443.1,-0.157,190.29,190.13,2242.0,35
2012-07-01,2494,374,,421.2,-0.6648,190.68,190.01,2242.0,35
2012-07-02,2451,347,,528.5,-1.8865,191.97,190.09,2242.0,35
2012-07-03,1565,200,,568.3,-1.3939,191.54,190.15,2242.0,35
2012-07-04,2387,328,,466.9,-0.6853,190.64,189.95,2242.0,35
2012-07-05,2505,338,,524.1,-0.9367,190.93,189.99,2242.0,35
2012-07-06,2048,258,,557.3,-1.227,191.3,190.07,2242.0,35
2012-07-07,2235,313,,505.5,-1.1837,191.2,190.01,2242.0,35
2012-07-08,1675,176,,524.2,-0.6945,190.71,190.01,2242.0,35
2012-07-09,1723,239,,424.1,-0.397,190.25,189.85,2242.0,35
2012-07-10,2013,290,,417.6,-0.3509,190.05,189.7,2242.0,35
2012-07-11,1673,265,,465.3,-0.9343,190.57,189.64,2242.0,35
2012-07-12,2319,310,,460.4,-0.6733,190.15,189.47,2242.0,35
2012-07-13,2311,304,,503.0,-1.2105,190.71,189.5,2242.0,35
2012-07-14,2410,399,,513.9,-1.4087,190.92,189.52,2242.0,35
2012-07-15,1741,224,,565.6,-1.8899,191.45,189.56,2242.0,35
2012-07-16,1962,309,,483.9,-1.1871,190.61,189.42,2242.0,35
2012-07-17,2305,314,,511.4,-1.0008,190.34,189.34,2242.0,35
2012-07-18,1590,221,,527.5,-1.1414,190.5,189.36,2242.0,35
2012-07-19,2222,277,,460.6,-0.8424,190.02,189.17,2242.0,35
2012-07-20,2010,288,,469.2,0.0683,189.1,189.17,2242.0,35
2012-07-21,1843,271,,483.9,0.0143,189.09,189.1,2242.0,35
2012-07-22,2350,321,,475.2,-1.0256,190.01,188.99,2242.0,35
2012-07-23,1589,229,,520.3,-1.0326,190.05,189.02,2242.0,35
2012-07-24,2440,435,,462.8,-0.0687,188.9,188.83,2242.0,35
2012-07-25,2259,367,,545.1,-1.3476,190.24,188.89,2242.0,35
2012-07-26,2607,397,,578.0,-1.4417,190.34,188.89,2242.0,35
2012-07-27,2910,396,,591.2,-1.3542,190.35,189.0,2242.0,35
2012-07-28,2437,349,,596.5,-2.181,191.37,189.19,2242.0,35
2012-07-29,2078,235,,597.6,-1.5455,190.79,189.24,2242.0,35
2012-07-30,1383,130,,509.9,-0.8628,190.06,189.2,2242.0,35
2012-07-31,3267,392,,380.8,0.1916,188.76,188.95,2242.0,35
2012-08-01,2140,233,,512.3,-0.9379,190.18,189.25,2242.0,35
2012-08-02,2310,357,,461.5,-0.2143,189.43,189.22,2242.0,35
2012-08-03,2489,313,,544.6,-1.5884,190.82,189.24,2242.0,35
2012-08-04,2130,314,,541.0,-0.8069,190.11,189.31,2242.0,35
2012-08-05,1735,243,,539.8,-1.682,190.96,189.28,2242.0,35
2012-08-06,2609,346,,484.3,-0.3756,189.51,189.13,2242.0,35
2012-08-07,2401,325,,549.6,-1.6636,190.9,189.24,2242.0,35
2012-08-08,1741,254,,554.1,-1.2282,190.51,189.28,2242.0,35
2012-08-09,2604,333,,500.7,-0.791,189.93,189.14,2242.0,35
2012-08-10,2080,323,,542.8,-1.2638,190.51,189.24,2242.0,35
2012-08-11,1798,294,,549.3,-1.5409,190.74,189.2,2242.0,35
2012-08-12,1449,238,,528.9,-1.2511,190.32,189.07,2242.0,35
2012-08-13,1968,246,,474.5,-0.7388,189.58,188.84,2242.0,35
2012-08-14,1520,227,,450.8,-0.8319,189.6,188.76,2242.0,35
2012-08-15,1739,165,,423.0,0.1857,188.37,188.56,2242.0,35
2012-08-16,2071,324,,360.0,0.8889,187.53,188.41,2242.0,35
2012-08-17,2923,410,,477.2,-1.6106,189.98,188.37,2242.0,35
2012-08-18,1562,178,,550.9,-2.4512,191.01,188.56,2242.0,35
2012-08-19,1866,291,,440.3,-0.1524,188.52,188.37,2242.0,35
2012-08-20,1615,204,,475.4,-0.584,188.84,188.26,2242.0,35
2012-08-21,1765,224,,418.9,0.2461,187.83,188.08,2242.0,35
2012-08-22,2076,268,,403.2,0.2171,187.73,187.94,2242.0,35
2012-08-23,1552,211,,436.9,-0.3746,188.27,187.9,2242.0,35
2012-08-24,1660,207,189.2,403.1,-0.2198,189.2,188.98,2227.0,36
2012-08-25,2148,277,,381.4,0.9475,187.87,188.82,2227.0,36
2012-08-26,1679,228,,437.5,-0.6514,189.45,188.8,2227.0,36
2012-08-27,1590,245,,416.5,-0.5847,189.22,188.64,2227.0,36
2012-08-28,1858,222,189.0,418.6,-0.3461,189.0,188.65,2227.0,36
2012-08-29,2046,280,,401.5,-0.0848,188.63,188.55,2227.0,36
2012-08-30,1582,231,,448.6,-1.3319,189.83,188.5,2227.0,36
2012-08-31,2235,297,,424.9,-0.3237,188.64,188.31,2227.0,36
2012-09-01,1758,266,,475.5,-1.0162,189.33,188.31,2227.0,36
2012-09-02,1993,271,,466.7,-1.2377,189.42,188.18,2227.0,36
2012-09-03,2344,249,,465.7,-1.0802,189.19,188.11,2227.0,36
2012-09-04,2320,380,,448.2,-0.244,188.39,188.15,2227.0,36
2012-09-05,1778,276,,539.3,-1.6379,189.81,188.17,2227.0,36
2012-09-06,1908,287,,509.5,-1.2044,189.25,188.05,2227.0,36
2012-09-07,2901,270,,501.6,-0.9453,188.9,187.95,2227.0,36
2012-09-08,1489,220,,484.2,-0.867,189.01,188.15,2227.0,36
2012-09-09,1873,268,,436.0,0.1032,187.83,187.94,2227.0,36
2012-09-10,1442,224,,450.1,-0.2018,188.04,187.84,2227.0,36
2012-09-11,1825,182,187.8,420.3,-0.3861,187.8,187.41,2623.0,37
2012-09-12,1868,291,,371.6,0.8529,186.33,187.19,2623.0,37
2012-09-13,1880,244,,447.9,-0.7433,187.71,186.97,2623.0,37
2012-09-14,1770,250,187.0,434.6,-0.4606,187.0,186.54,2623.0,37
2012-09-15,1540,212,186.6,431.9,-0.4795,186.6,186.12,2623.0,37
2012-09-16,1668,178,,401.1,0.2196,185.59,185.81,2623.0,37
2012-09-17,1513,255,,357.9,0.1605,185.38,185.54,2623.0,37
2012-09-18,1827,238,,405.4,-0.2977,185.52,185.22,2623.0,37
2012-09-19,1789,268,,407.0,-0.0187,185.01,184.99,2623.0,37
2012-09-20,1623,242,186.0,438.4,-0.8506,186.0,185.15,2014.0,38
2012-09-21,2070,356,,427.8,-0.4396,185.48,185.04,2014.0,38
2012-09-22,1770,252,,531.1,-0.6587,185.71,185.05,2014.0,38
2012-09-23,1860,174,,486.5,-1.1863,186.17,184.98,2014.0,38
2012-09-24,1702,254,,401.8,-0.119,185.06,184.94,2014.0,38
2012-09-25,1684,263,,422.0,0.0317,184.82,184.85,2014.0,38
2012-09-26,1998,304,,439.3,-0.1844,184.94,184.76,2014.0,38
2012-09-27,1558,217,,488.4,-0.5988,185.35,184.75,2014.0,38
2012-09-28,1730,185,,436.0,-0.5823,185.2,184.62,2014.0,38
2012-09-29,1498,241,,382.5,0.8086,183.73,184.54,2014.0,38
2012-09-30,1738,251,,400.9,-0.2296,184.62,184.39,2014.0,38
2012-10-01,2605,358,,418.5,-1.2494,185.56,184.31,2014.0,38
2012-10-02,2514,318,,527.4,-1.2829,185.76,184.48,2014.0,38
2012-10-03,1750,288,,538.1,-0.9903,185.61,184.62,2014.0,38
2012-10-04,1493,233,185.4,518.1,-0.851,185.4,184.55,2133.0,39
2012-10-05,2281,367,184.8,464.7,-0.7113,184.8,184.09,2132.0,39
2012-10-06,1888,269,,545.9,-1.5331,185.66,184.13,2132.0,39
2012-10-07,1508,251,,507.7,-0.7933,184.86,184.06,2130.0,39
2012-10-08,2055,254,,472.9,-0.8924,184.78,183.88,2129.0,39
2012-10-09,2099,222,,456.0,-1.069,184.93,183.86,2129.0,39
2012-10-10,2119,256,,422.1,-0.1788,184.03,183.85,2129.0,39
2012-10-11,1965,194,,432.1,-0.9459,184.8,183.85,2129.0,39
2012-10-12,1625,253,,387.3,0.1119,183.69,183.8,2128.0,39
2012-10-13,1940,304,,415.2,-0.0654,183.73,183.66,2127.0,39
2012-10-14,1952,222,,478.8,-0.3264,183.93,183.61,2127.0,39
2012-10-15,1238,138,,434.6,-0.2671,183.82,183.56,2126.0,39
2012-10-16,3320,381,,345.5,0.6422,182.66,183.3,2124.0,39
2012-10-17,3120,356,,498.2,-1.5043,185.15,183.65,2127.0,39
2012-10-18,3339,446,,559.3,-0.9846,184.91,183.93,2129.0,39
2012-10-19,3252,374,,583.7,-1.9297,186.2,184.27,2133.0,39
2012-10-20,3565,501,,593.5,-1.2938,185.89,184.59,2135.0,39
2012-10-21,5086,545,,597.4,-2.663,187.67,185.0,2138.0,39
2012-10-22,2275,180,,599.0,-2.518,188.36,185.85,2145.0,39
2012-10-23,2097,185,,468.3,-0.0436,185.93,185.88,2146.0,39
2012-10-24,1640,276,,400.3,0.3066,185.56,185.87,2145.0,39
2012-10-25,1885,224,,444.0,-0.2083,185.93,185.72,2144.0,39
2012-10-26,1515,183,,417.0,0.2983,185.35,185.65,2144.0,39
2012-10-27,2986,335,,370.5,-0.0314,185.5,185.47,2142.0,39
2012-10-28,1756,294,,492.8,-1.3522,187.06,185.71,2144.0,39
2012-10-29,1808,277,,499.5,-1.0357,186.64,185.6,2143.0,39
2012-10-30,1911,235,,488.4,-0.3918,185.9,185.51,2143.0,39
2012-10-31,2912,225,,449.9,-0.4018,185.84,185.44,2142.0,39
2012-11-01,2742,301,,421.0,0.0858,185.57,185.66,2144.0,39
2012-11-02,1948,297,,478.0,-0.8167,186.65,185.83,2145.0,39
2012-11-03,3655,457,,496.7,-0.4735,186.25,185.77,2144.0,39
2012-11-04,1958,233,,558.7,-2.3743,188.58,186.21,2148.0,39
2012-11-05,1744,274,,487.0,-0.8223,186.97,186.15,2147.0,39
2012-11-06,3343,382,,479.2,-0.777,186.81,186.04,2146.0,39
2012-11-07,1743,246,,551.7,-2.0196,188.4,186.38,2149.0,39
2012-11-08,2519,396,,493.2,-1.1654,187.43,186.26,2148.0,39
2012-11-09,1965,299,,557.3,-1.9471,188.31,186.37,2149.0,39
2012-11-10,1633,244,,537.2,-1.5873,187.9,186.32,2148.0,39
2012-11-11,1860,302,,483.7,-0.8954,187.06,186.17,2147.0,39
2012-11-12,1713,234,,504.1,-0.5847,186.67,186.09,2146.0,39
2012-11-13,2301,291,,457.8,-0.0235,185.99,185.96,2145.0,39
2012-11-14,1742,269,,482.4,-0.4506,186.46,186.01,2146.0,39
2012-11-15,2338,366,,472.8,-0.6247,186.52,185.89,2145.0,39
2012-11-16,2422,352,,549.1,-1.9605,187.91,185.95,2145.0,39
2012-11-17,2574,223,,579.7,-1.3347,187.36,186.03,2146.0,39
2012-11-18,1774,242,,490.8,-0.6328,186.78,186.15,2147.0,39
2012-11-19,1748,265,,456.6,-0.2185,186.26,186.04,2146.0,39
2012-11-20,3186,382,,455.6,-0.8658,186.79,185.93,2145.0,39
2012-11-21,3040,384,,542.2,-1.2822,187.51,186.22,2147.0,39
2012-11-22,3724,493,,576.9,-1.4424,187.92,186.48,2149.0,39
2012-11-23,2400,249,,590.8,-1.657,188.59,186.93,2153.0,39
2012-11-24,2306,341,,517.0,-0.9262,187.93,187.0,2154.0,39
2012-11-25,2730,354,,557.5,-1.0617,188.11,187.04,2154.0,39
2012-11-26,2148,251,,583.0,-1.4064,188.61,187.21,2155.0,39
2012-11-27,2369,309,,514.3,-1.2305,188.44,187.21,2155.0,39
2012-11-28,1838,272,,523.5,-0.9086,188.18,187.27,2156.0,39
2012-11-29,1803,282,,497.8,-1.3069,188.48,187.18,2155.0,39
2012-11-30,2040,278,,491.3,-1.0259,188.1,187.08,2154.0,39
2012-12-01,2030,242,,484.7,-1.2091,188.25,187.04,2154.0,39
2012-12-02,1688,242,,453.3,-0.2231,187.23,187.01,2153.0,39
2012-12-03,2000,239,,436.0,-0.5429,187.42,186.88,2152.0,39
2012-12-04,1857,177,,424.2,-0.2335,187.07,186.83,2152.0,39
2012-12-05,1721,227,,369.8,0.512,186.24,186.75,2151.0,39
2012-12-06,2138,312,,381.4,-0.7752,187.4,186.63,2149.0,39
2012-12-07,1913,231,,473.5,-0.4371,187.06,186.62,2149.0,39
2012-12-08,1875,261,,438.6,-0.6145,187.17,186.55,2149.0,39
2012-12-09,1668,202,,443.9,-0.6821,187.16,186.48,2148.0,39
2012-12-10,1651,215,,400.0,0.0506,186.29,186.34,2147.0,39
2012-12-11,1987,311,,385.8,-0.1164,186.31,186.2,2146.0,39
2012-12-12,1741,224,,474.2,-0.1767,186.33,186.15,2146.0,39
2012-12-13,1796,168,,433.6,-0.2542,186.29,186.04,2145.0,39
2012-12-14,1810,280,,368.1,0.2489,185.69,185.94,2144.0,39
2012-12-15,2070,255,,435.2,-0.2682,186.11,185.84,2143.0,39
2012-12-16,2510,343,,436.4,-0.6473,186.47,185.82,2143.0,39
2012-12-17,2055,298,,527.4,-0.926,186.85,185.92,2144.0,39
2012-12-18,1985,268,,519.9,-0.7156,186.61,185.9,2144.0,39
2012-12-19,1906,219,,492.7,-0.763,186.62,185.85,2143.0,39
2012-12-20,2758,387,,439.9,-0.0672,185.85,185.79,2143.0,39
2012-12-21,2120,296,,536.0,-0.9237,186.89,185.96,2144.0,39
2012-12-22,2190,283,,523.1,-0.7654,186.72,185.96,2144.0,39
2012-12-23,2141,356,,506.0,-0.4941,186.46,185.97,2144.0,39
2012-12-24,3853,420,,562.4,-1.1551,187.12,185.97,2144.0,39
2012-12-25,3576,465,,585.0,-2.0662,188.52,186.46,2147.0,39
2012-12-26,3987,499,,594.0,-1.7245,188.59,186.86,2151.0,39
2012-12-27,1898,227,,597.6,-2.116,189.5,187.39,2155.0,39
2012-12-28,2046,281,,503.8,-1.0152,188.33,187.32,2155.0,39
2012-12-29,1914,221,,493.9,-0.6246,187.91,187.28,2154.0,39
2012-12-30,1790,343,,442.1,-0.2283,187.44,187.22,2154.0,39
2012-12-31,1265,155,,529.6,-0.7287,187.84,187.11,2153.0,39
2013-01-01,842,96,,410.9,0.0643,186.79,186.86,2151.0,39
2013-01-02,1320,169,185.2,300.0,1.5619,185.2,186.76,2681.0,40
2013-01-03,1814,314,,295.4,0.9023,185.47,186.37,2681.0,40
2013-01-04,1824,255,,441.1,-0.141,186.27,186.13,2681.0,40
2013-01-05,1148,124,,439.3,0.1256,185.75,185.88,2681.0,40
2013-01-06,1670,173,183.8,337.3,1.3099,183.8,185.11,2681.0,40
2013-01-07,1956,244,,319.0,0.4598,184.36,184.82,2681.0,40
2013-01-08,1808,186,,378.6,0.8466,183.77,184.61,2681.0,40
2013-01-09,1101,152,,351.7,0.5775,183.79,184.36,2681.0,40
2013-01-10,922,94,183.0,310.7,1.2454,183.0,184.25,2149.0,41
2013-01-11,1898,271,182.0,243.4,1.8001,182.0,183.8,2149.0,41
2013-01-12,1544,215,,376.1,0.6736,183.05,183.73,2149.0,41
2013-01-13,1225,189,181.8,372.7,0.4389,181.8,182.24,2149.0,41
2013-01-14,1413,181,,350.8,0.7225,181.25,181.97,2149.0,41
2013-01-15,1582,195,,332.6,0.8448,180.92,181.76,2149.0,41
2013-01-16,1933,306,,333.6,0.9929,180.61,181.6,2149.0,41
2013-01-17,1825,318,,448.2,-0.1513,181.69,181.54,2149.0,41
2013-01-18,1713,218,,506.4,-1.3322,182.78,181.45,2149.0,41
2013-01-19,1985,263,,446.7,-0.3642,181.69,181.32,2149.0,41
2013-01-20,1748,204,,449.2,-0.0326,181.31,181.28,2149.0,41
2013-01-21,1837,184,,404.4,-0.1995,181.36,181.16,2149.0,41
2013-01-22,2386,315,,364.4,0.6234,180.45,181.07,2149.0,41
2013-01-23,2175,272,,469.7,-0.9829,182.12,181.14,2149.0,41
2013-01-24,3177,386,,468.2,-0.1085,181.26,181.15,2149.0,41
2013-01-25,2958,379,,547.3,-1.6291,183.07,181.44,2149.0,41
2013-01-26,3607,426,,578.9,-1.5955,183.27,181.67,2149.0,41
2013-01-27,3084,371,,591.6,-1.9089,184.0,182.09,2149.0,41
2013-01-28,3118,392,,596.6,-1.8291,184.18,182.36,2149.0,41
2013-01-29,3070,548,,598.7,-2.1742,184.81,182.63,2149.0,41
2013-01-30,1766,213,,599.5,-2.0965,184.99,182.9,2149.0,41
2013-01-31,1656,201,,494.0,-0.7256,183.51,182.79,2149.0,41
2013-02-01,1562,214,,426.8,-0.2172,182.86,182.64,2149.0,41
2013-02-02,1761,213,,399.8,0.4091,182.07,182.48,2149.0,41
2013-02-03,1857,253,,384.2,-0.6789,183.04,182.37,2149.0,41
2013-02-04,1651,216,,413.9,0.2223,182.06,182.28,2149.0,41
2013-02-05,1672,209,,394.3,-0.1071,182.25,182.14,2149.0,41
2013-02-06,1673,310,,378.1,0.4026,181.6,182.0,2149.0,41
2013-02-07,1953,286,,470.1,-0.9484,182.82,181.87,2149.0,41
2013-02-08,1617,176,,482.2,-1.3508,183.16,181.81,2149.0,41
2013-02-09,1578,218,,401.0,0.5835,181.08,181.66,2149.0,41
2013-02-10,1460,183,,388.7,-0.7519,182.25,181.5,2149.0,41
2013-02-11,1628,196,,355.0,0.7049,180.59,181.3,2149.0,41
2013-02-12,1825,201,,346.4,0.0365,181.11,181.15,2149.0,41
2013-02-13,2035,270,,345.6,-0.2742,181.33,181.06,2149.0,41
2013-02-14,1979,282,,416.0,-0.2286,181.25,181.02,2149.0,41
2013-02-15,2198,314,,456.4,-1.0632,182.04,180.98,2149.0,41
2013-02-16,1734,224,,505.5,-0.9179,181.91,180.99,2149.0,41
2013-02-17,1841,259,,450.9,0.1512,180.72,180.87,2149.0,41
2013-02-18,1926,191,,447.8,0.0596,180.72,180.78,2149.0,41
2013-02-19,2550,339,,393.6,-0.1501,180.87,180.72,2149.0,41
2013-02-20,1951,262,,506.1,-1.2831,182.12,180.83,2149.0,41
2013-02-21,1360,190,,480.5,-1.368,182.14,180.78,2149.0,41
2013-02-22,1465,170,,410.8,0.496,180.06,180.55,2149.0,41
2013-02-23,2406,289,,357.1,0.1043,180.25,180.36,2149.0,41
2013-02-24,1525,164,,440.1,-0.8811,181.31,180.43,2149.0,41
2013-02-25,1160,158,,368.6,0.6062,179.64,180.25,2149.0,41
2013-02-26,1315,135,,324.6,0.6472,179.32,179.97,2149.0,41
2013-02-27,1508,205,179.6,282.7,1.5407,179.6,181.14,2869.0,42
2013-02-28,1490,182,,323.9,0.3978,180.35,180.75,2869.0,42
2013-03-01,1910,244,,318.6,1.1387,179.22,180.36,2869.0,42
2013-03-02,1824,201,,378.4,-0.2301,180.31,180.08,2869.0,42
2013-03-03,1378,209,179.0,363.2,0.1483,179.0,179.15,2869.0,42
2013-03-04,1425,184,,361.0,0.3171,178.41,178.72,2869.0,42
2013-03-05,1353,180,178.2,340.5,0.9589,178.2,179.16,2869.0,42
2013-03-06,1515,192,177.4,326.1,1.1144,177.4,178.51,2086.0,43
2013-03-07,1310,161,,327.9,0.5851,177.77,178.35,2086.0,43
2013-03-08,1955,250,,304.6,1.3462,176.78,178.13,2086.0,43
2013-03-09,1677,204,,379.0,-0.6195,178.71,178.09,2086.0,43
2013-03-10,1482,163,,365.8,-0.2487,178.22,177.98,2086.0,43
2013-03-11,1589,190,,326.9,1.1627,176.64,177.8,2086.0,43
2013-03-12,1593,174,,326.4,1.1423,176.52,177.66,2086.0,43
2013-03-13,1543,206,,313.7,0.9232,176.6,177.52,2086.0,43
2013-03-14,1458,220,176.4,337.4,0.965,176.4,177.36,2281.0,44
2013-03-15,1487,189,,361.2,0.3607,176.77,177.13,2281.0,44
2013-03-16,2657,336,,344.5,0.3009,176.6,176.9,2281.0,44
2013-03-17,1796,232,,483.4,-0.661,177.67,177.01,2281.0,44
2013-03-18,1272,145,,444.8,-0.6702,177.54,176.87,2281.0,44
2013-03-19,1669,228,176.0,356.5,0.8358,176.0,176.84,2281.0,44
2013-03-20,1433,199,,377.1,0.3868,176.27,176.66,2281.0,44
2013-03-21,1995,278,,360.9,0.0391,176.38,176.42,2281.0,44
2013-03-22,1592,167,,430.3,-0.1078,176.45,176.34,2281.0,44
2013-03-23,1427,149,175.4,365.5,0.489,175.4,175.89,2071.0,45
2013-03-24,1727,223,175.0,316.0,1.1748,175.0,176.17,2071.0,45
2013-03-25,2002,316,,355.8,0.823,175.25,176.08,2071.0,45
2013-03-26,2520,366,174.8,467.3,-0.9241,174.8,173.88,2071.0,45
2013-03-27,2101,237,,546.9,-1.018,175.02,174.0,2071.0,45
2013-03-28,2004,213,174.4,483.6,-0.7691,174.4,173.63,2071.0,45
2013-03-29,1902,244,,430.3,-0.8158,174.43,173.61,2071.0,45
2013-03-30,1688,185,,424.9,0.075,173.49,173.56,2071.0,45
2013-03-31,2992,359,,376.4,0.4342,173.02,173.45,2071.0,45
2013-04-01,1577,179,,510.6,-0.6421,174.36,173.72,2071.0,45
2013-04-02,2352,264,,418.9,-0.4421,174.02,173.58,2071.0,45
2013-04-03,1992,240,,439.1,-0.1451,173.8,173.66,2071.0,45
2013-04-04,1455,220,,426.6,0.209,173.42,173.63,2071.0,45
2013-04-05,1785,228,,404.4,-0.116,173.57,173.46,2071.0,45
2013-04-06,2797,370,,398.3,-0.3333,173.71,173.38,2071.0,45
2013-04-07,1382,159,,519.3,-1.3069,174.89,173.58,2071.0,45
2013-04-08,1755,193,,408.3,0.4048,172.98,173.39,2071.0,45
2013-04-09,2451,289,,373.4,-0.0568,173.35,173.3,2071.0,45
2013-04-10,1570,197,,446.6,-0.6159,174.02,173.4,2071.0,45
2013-04-11,1526,188,,397.6,-0.2775,173.54,173.26,2071.0,45
2013-04-12,2898,334,,363.7,-0.0902,173.2,173.1,2071.0,45
2013-04-13,2767,313,,489.0,-0.8644,174.21,173.34,2071.0,45
2013-04-14,1725,194,,517.6,-1.0253,174.57,173.54,2071.0,45
2013-04-15,1600,189,,434.3,-0.3665,173.81,173.44,2071.0,45
2013-04-16,1970,229,,384.7,-0.2099,173.52,173.31,2071.0,45
2013-04-17,1825,206,,389.4,0.2409,173.04,173.28,2071.0,45
2013-04-18,1634,233,,373.1,0.4374,172.77,173.21,2071.0,45
