date,fm,surplus,sp,pressure,m_expr,pred_surplus,overload,recovery
2011-10-18,59.22,169.0,97.90342230471103,2127.588226759107,1.0,1727.5882267591069,1023.9679447038106,0.0
2011-10-19,59.27,396.0,97.86478888240632,2122.7133885323474,1.0,1722.7133885323474,1358.5882267591069,0.0
2011-10-20,59.39,-145.0,97.8263140935239,2113.997275143815,1.0,1713.997275143815,1126.7133885323474,0.0
2011-10-21,59.35,1120.0,97.78783777943038,2114.0810778686705,1.0,1714.0810778686705,1658.997275143815,0.0
2011-10-22,59.67,-75.0,97.74971994165095,2094.3845967908023,1.0,1694.3845967908023,394.0810778686705,0.0
2011-10-23,59.65,-58.0,97.7116202217093,2093.3891121940114,1.0,1693.3891121940114,1569.3845967908023,0.0
2011-10-24,59.63,-976.0,97.67353860148759,2092.3946230818174,1.0,1692.3946230818174,1551.3891121940114,0.0
2011-10-25,59.36,-604.0,97.63522506288611,2105.137378458736,1.0,1705.1373784587358,2468.3946230818174,0.0
2011-10-26,59.19,-734.0,97.59677983782322,2112.3728910802774,1.0,1712.3728910802774,2109.137378458736,0.0
2011-10-27,58.98,-850.0,97.5581630579854,2121.798968189197,1.0,1721.7989681891968,2246.3728910802774,0.0
2011-10-28,58.74,-580.0,97.51934489492741,2132.8639692210077,1.0,1732.8639692210077,2371.798968189197,0.0
2011-10-29,58.58,-475.0,97.48040555003249,2139.5223052517867,1.0,1739.5223052517867,2112.8639692210077,0.0
2011-10-30,58.44,-419.0,97.44136514448246,2145.0750829465355,1.0,1745.0750829465355,2014.5223052517867,0.0
2011-10-31,58.33,-447.0,97.40225377933798,2148.973957863589,1.0,1748.973957863589,1964.0750829465355,0.0
2011-11-01,58.2,-190.0,97.36305152555865,2153.9678339057255,1.0,1753.9678339057255,1995.973957863589,0.0
2011-11-02,58.15,-421.0,97.32383847403308,2154.5611160718195,1.0,1754.5611160718195,1743.9678339057255,0.0
2011-11-03,58.04,78.0,97.28455463555905,2158.4505049557474,1.0,1758.4505049557474,1975.5611160718195,0.0
2011-11-04,58.06,-677.0,97.2453300809235,2155.193154450792,1.0,1755.193154450792,1480.4505049557474,0.0
2011-11-05,57.87,-604.0,97.20595475084257,2163.477511296341,1.0,1763.4775112963412,2232.193154450792,0.0
2011-11-06,57.71,-707.0,97.16645879609172,2170.105233785044,1.0,1770.1052337850442,2167.477511296341,0.0
2011-11-07,57.51,-734.0,97.12680233729563,2178.92412855126,1.0,1778.9241285512599,2277.105233785044,0.0
2011-11-08,57.3,109.0,97.08697553495833,2188.283654422708,1.0,1788.283654422708,2312.92412855126,0.0
2011-11-09,57.34,-545.0,97.04722855942337,2183.8975707682853,1.0,1783.8975707682853,1479.283654422708,0.0
2011-11-10,57.19,-94.0,97.00737133086395,2189.955423197517,1.0,1789.9554231975171,2128.8975707682853,0.0
2011-11-11,57.16,-634.0,96.96752395953308,2189.41381777432,1.0,1789.4138177743198,1683.9554231975171,0.0
2011-11-12,56.99,-676.0,96.92754643557355,2196.565053956545,1.0,1796.565053956545,2223.41381777432,0.0
2011-11-13,56.8,25.0,96.88741888913798,2204.808038902589,1.0,1804.808038902589,2272.565053956545,0.0
2011-11-14,56.81,967.0,96.84734147024884,2202.053780863686,1.0,1802.053780863686,1579.808038902589,0.0
2011-11-15,57.09,-151.0,96.80758412877859,2184.467127082822,1.0,1784.4671270828221,635.0537808636859,0.0
2011-11-16,57.05,-169.0,96.76782654464981,2184.4804599557397,1.0,1784.4804599557397,1735.4671270828221,0.0
2011-11-17,57.01,-890.0,96.72806871810516,2184.493779495784,1.0,1784.493779495784,1753.4804599557397,0.0
2011-11-18,56.76,-1026.0,96.68810064938705,2196.045535716288,1.0,1796.0455357162882,2474.493779495784,0.0
2011-11-19,56.47,-1009.0,96.64788254873767,2209.783540180572,1.0,1809.783540180572,2622.045535716288,0.0
2011-11-20,56.18,-1000.0,96.60741466618893,2223.507806640391,1.0,1823.5078066403912,2618.783540180572,0.0
2011-11-21,55.89,-856.0,96.56669725152274,2237.2183488337505,1.0,1837.2183488337505,2623.507806640391,0.0
2011-11-22,55.64,-5.0,96.52577055427122,2248.717380484917,1.0,1848.7173804849172,2493.2183488337505,0.0
2011-11-23,55.64,-338.0,96.48488478371695,2246.4686631044324,1.0,1846.4686631044324,1653.7173804849172,0.0
2011-11-24,55.54,-249.0,96.44393989893324,2249.716694441328,1.0,1849.716694441328,1984.4686631044324,0.0
2011-11-25,55.46,103.0,96.4029559590343,2251.8625777468865,1.0,1851.8625777468865,1898.716694441328,0.0
2011-11-26,55.49,-856.0,96.36204300307527,2247.96236516914,1.0,1847.96236516914,1548.8625777468865,0.0
2011-11-27,55.24,-618.0,96.3209209600722,2259.450652803971,1.0,1859.450652803971,2503.96236516914,0.0
2011-11-28,55.06,-503.0,96.27966003911213,2267.081302151167,1.0,1867.0813021511672,2277.450652803971,0.0
2011-11-29,54.91,-572.0,96.23829037907302,2273.0559708490164,1.0,1873.0559708490164,2170.081302151167,0.0
2011-11-30,54.75,-889.0,96.19680208869394,2279.5741148781667,1.0,1879.5741148781667,2245.0559708490164,0.0
2011-12-01,54.49,-925.0,96.15509528660525,2291.580240763288,1.0,1891.5802407632882,2568.5741148781667,0.0
2011-12-02,54.22,-530.0,96.11316019131864,2304.123810522525,1.0,1904.1238105225252,2616.580240763288,0.0
2011-12-03,54.06,-578.0,96.07110703112733,2310.610886712003,1.0,1910.6108867120029,2234.123810522525,0.0
2011-12-04,53.89,-1018.0,96.0289259240962,2317.640925825291,1.0,1917.640925825291,2288.610886712003,0.0
2011-12-05,53.6,-1127.0,95.9864969981721,2331.2573348994656,1.0,1931.2573348994656,2735.640925825291,0.0
2011-12-06,53.27,-726.0,95.94378050117393,2347.057927564566,1.0,1947.057927564566,2858.2573348994656,0.0
2011-12-07,53.06,-849.0,95.90089672067276,2356.249319637002,1.0,1956.249319637002,2473.057927564566,0.0
2011-12-08,52.81,-711.0,95.85780582395209,2367.629320317365,1.0,1967.629320317365,2605.249319637002,0.0
2011-12-09,52.6,-206.0,95.81454801812814,2376.8001409970475,1.0,1976.8001409970475,2478.629320317365,0.0
2011-12-10,52.54,-1107.0,95.77127347011,2377.72004085605,1.0,1977.7200408560502,1982.8001409970475,0.0
2011-12-11,52.22,-754.0,95.72772219663989,2392.9247208151937,1.0,1992.9247208151937,2884.72004085605,0.0
2011-12-12,52.0,-982.0,95.68399447444325,2402.619696094379,1.0,2002.619696094379,2546.9247208151937,0.0
