date,fat_mass_lbs_filtered,fat_mass_std_filtered,tdee_filtered,tdee_std_filtered,fat_mass_lbs,fat_mass_std,tdee,tdee_std,innovation
2023-08-05,76.75,0.34,2479.0,91.0,76.91,0.2,2394.0,54.0,-1.759
2023-08-06,76.81,0.34,2455.0,90.0,76.85,0.21,2388.0,54.0,1.231
2023-08-07,77.07,0.34,2446.0,90.0,77.07,0.21,2382.0,54.0,0.484
2023-08-08,77.12,0.33,2426.0,90.0,77.01,0.21,2376.0,54.0,1.052
2023-08-09,77.34,0.35,2426.0,92.0,77.24,0.21,2369.0,54.0,
2023-08-10,77.06,0.35,2458.0,91.0,77.17,0.21,2362.0,54.0,-1.652
2023-08-11,77.12,0.35,2444.0,91.0,77.18,0.21,2355.0,54.0,0.679
2023-08-12,77.19,0.34,2420.0,91.0,77.12,0.21,2347.0,54.0,1.271
2023-08-13,77.34,0.36,2420.0,93.0,77.28,0.21,2339.0,54.0,
2023-08-14,77.39,0.38,2419.0,94.0,77.34,0.21,2331.0,54.0,
2023-08-15,77.53,0.4,2419.0,96.0,77.5,0.22,2322.0,54.0,
2023-08-16,77.34,0.39,2438.0,94.0,77.46,0.22,2313.0,54.0,-0.823
2023-08-17,77.43,0.38,2419.0,93.0,77.46,0.22,2303.0,54.0,0.828
2023-08-18,77.66,0.4,2419.0,95.0,77.71,0.22,2293.0,54.0,
2023-08-19,77.73,0.39,2383.0,93.0,77.56,0.22,2282.0,54.0,1.587
2023-08-20,77.56,0.41,2383.0,95.0,77.42,0.22,2271.0,55.0,
2023-08-21,76.98,0.39,2450.0,93.0,77.31,0.22,2259.0,55.0,-2.919
2023-08-22,76.78,0.38,2448.0,92.0,77.16,0.22,2247.0,55.0,0.066
2023-08-23,76.46,0.37,2486.0,91.0,77.15,0.22,2235.0,55.0,-1.86
2023-08-24,76.12,0.36,2501.0,91.0,76.99,0.22,2222.0,55.0,-0.816
2023-08-25,75.74,0.36,2520.0,91.0,76.84,0.22,2210.0,55.0,-1.069
2023-08-26,75.34,0.35,2542.0,90.0,76.7,0.22,2199.0,55.0,-1.228
2023-08-27,75.68,0.37,2541.0,92.0,77.15,0.22,2189.0,54.0,
2023-08-28,76.05,0.39,2539.0,94.0,77.65,0.22,2180.0,54.0,
2023-08-29,76.21,0.38,2496.0,93.0,77.64,0.22,2172.0,54.0,1.924
2023-08-30,76.23,0.4,2495.0,95.0,77.77,0.22,2165.0,54.0,
2023-08-31,76.58,0.38,2454.0,93.0,77.97,0.22,2159.0,54.0,1.764
2023-09-01,76.62,0.4,2454.0,95.0,78.11,0.22,2154.0,54.0,
2023-09-02,77.09,0.39,2391.0,93.0,78.25,0.22,2149.0,54.0,2.729
2023-09-03,77.43,0.41,2391.0,95.0,78.67,0.22,2146.0,54.0,
2023-09-04,77.23,0.43,2391.0,97.0,78.56,0.22,2144.0,55.0,
2023-09-05,77.17,0.45,2391.0,98.0,78.58,0.22,2142.0,55.0,
2023-09-06,77.56,0.43,2320.0,96.0,78.56,0.22,2141.0,55.0,2.694
2023-09-07,77.53,0.41,2311.0,94.0,78.52,0.22,2141.0,55.0,0.375
2023-09-08,77.57,0.39,2300.0,93.0,78.54,0.22,2141.0,55.0,0.556
2023-09-09,77.74,0.38,2272.0,92.0,78.56,0.22,2142.0,55.0,1.407
2023-09-10,78.21,0.4,2273.0,94.0,79.08,0.22,2144.0,55.0,
2023-09-11,78.25,0.42,2274.0,95.0,79.17,0.22,2147.0,55.0,
2023-09-12,78.45,0.4,2233.0,94.0,79.12,0.22,2151.0,55.0,1.842
2023-09-13,78.63,0.39,2210.0,93.0,79.16,0.21,2155.0,55.0,1.101
2023-09-14,78.67,0.37,2201.0,92.0,79.15,0.21,2159.0,55.0,0.544
2023-09-15,78.94,0.37,2171.0,91.0,79.21,0.21,2165.0,55.0,1.652
2023-09-16,79.05,0.38,2173.0,93.0,79.33,0.21,2170.0,55.0,
2023-09-17,79.22,0.4,2175.0,95.0,79.51,0.21,2176.0,55.0,
2023-09-18,79.2,0.39,2192.0,93.0,79.6,0.21,2183.0,55.0,-0.673
2023-09-19,79.3,0.38,2202.0,93.0,79.77,0.21,2190.0,55.0,-0.364
2023-09-20,79.4,0.37,2188.0,92.0,79.78,0.21,2197.0,56.0,0.785
2023-09-21,79.21,0.36,2205.0,91.0,79.7,0.21,2206.0,56.0,-0.783
2023-09-22,79.49,0.35,2180.0,91.0,79.81,0.21,2215.0,56.0,1.454
2023-09-23,79.84,0.35,2142.0,91.0,79.88,0.21,2224.0,56.0,2.204
2023-09-24,80.04,0.34,2133.0,91.0,79.99,0.21,2234.0,56.0,0.609
2023-09-25,80.1,0.34,2122.0,91.0,79.94,0.21,2245.0,56.0,0.767
2023-09-26,80.36,0.34,2108.0,91.0,80.05,0.21,2255.0,56.0,0.953
2023-09-27,80.54,0.36,2111.0,92.0,80.19,0.21,2266.0,56.0,
2023-09-28,80.51,0.38,2113.0,94.0,80.11,0.22,2276.0,56.0,
2023-09-29,80.67,0.37,2096.0,93.0,80.1,0.22,2287.0,56.0,0.931
2023-09-30,80.47,0.36,2119.0,92.0,79.97,0.22,2297.0,55.0,-0.97
2023-10-01,80.46,0.35,2127.0,92.0,79.94,0.22,2307.0,55.0,-0.274
2023-10-02,80.55,0.35,2126.0,91.0,79.96,0.22,2317.0,55.0,0.192
2023-10-03,80.61,0.35,2122.0,91.0,79.91,0.22,2326.0,55.0,0.387
2023-10-04,80.71,0.36,2124.0,93.0,79.94,0.22,2335.0,55.0,
2023-10-05,80.57,0.36,2153.0,92.0,79.89,0.23,2344.0,55.0,-1.262
2023-10-06,80.51,0.35,2174.0,92.0,79.89,0.23,2352.0,55.0,-0.938
2023-10-07,80.5,0.37,2176.0,93.0,79.83,0.23,2360.0,55.0,
2023-10-08,81.0,0.39,2178.0,95.0,80.27,0.23,2368.0,55.0,
2023-10-09,81.36,0.41,2180.0,97.0,80.57,0.23,2375.0,55.0,
2023-10-10,81.67,0.43,2182.0,98.0,80.82,0.24,2382.0,55.0,
2023-10-11,82.1,0.46,2184.0,100.0,81.19,0.24,2388.0,55.0,
2023-10-12,82.34,0.48,2186.0,102.0,81.36,0.24,2394.0,55.0,
2023-10-13,81.97,0.45,2228.0,98.0,81.2,0.24,2400.0,55.0,-1.332
2023-10-14,81.49,0.42,2294.0,95.0,81.12,0.24,2405.0,55.0,-2.509
2023-10-15,81.24,0.4,2317.0,93.0,81.0,0.24,2410.0,55.0,-0.935
2023-10-16,81.18,0.39,2328.0,92.0,80.98,0.24,2415.0,54.0,-0.44
2023-10-17,81.28,0.41,2329.0,94.0,81.05,0.24,2421.0,54.0,
2023-10-18,81.49,0.43,2329.0,96.0,81.24,0.24,2426.0,54.0,
2023-10-19,81.58,0.45,2330.0,97.0,81.31,0.24,2431.0,54.0,
2023-10-20,81.59,0.42,2323.0,95.0,81.23,0.24,2437.0,54.0,0.276
2023-10-21,81.79,0.44,2324.0,97.0,81.4,0.24,2442.0,54.0,
2023-10-22,82.14,0.46,2325.0,98.0,81.72,0.24,2447.0,55.0,
2023-10-23,82.2,0.49,2326.0,100.0,81.75,0.23,2453.0,55.0,
2023-10-24,82.28,0.45,2321.0,96.0,81.74,0.23,2458.0,55.0,0.201
2023-10-25,82.27,0.43,2335.0,94.0,81.79,0.23,2463.0,55.0,-0.534
2023-10-26,82.28,0.44,2335.0,96.0,81.76,0.23,2468.0,55.0,
2023-10-27,82.17,0.46,2336.0,98.0,81.61,0.23,2472.0,55.0,
2023-10-28,82.27,0.49,2336.0,99.0,81.66,0.22,2477.0,55.0,
2023-10-29,82.62,0.45,2286.0,96.0,81.58,0.22,2481.0,55.0,1.85
2023-10-30,82.74,0.47,2288.0,98.0,81.64,0.22,2485.0,55.0,
2023-10-31,82.92,0.44,2275.0,95.0,81.64,0.22,2488.0,55.0,0.542
2023-11-01,82.72,0.42,2325.0,93.0,81.75,0.21,2491.0,55.0,-2.104
2023-11-02,82.2,0.4,2383.0,92.0,81.61,0.21,2493.0,55.0,-2.692
2023-11-03,81.95,0.38,2409.0,92.0,81.52,0.21,2494.0,55.0,-1.322
2023-11-04,81.66,0.37,2446.0,91.0,81.48,0.21,2496.0,55.0,-1.957
2023-11-05,81.43,0.36,2463.0,91.0,81.36,0.2,2497.0,55.0,-0.921
2023-11-06,81.38,0.36,2488.0,91.0,81.49,0.2,2498.0,55.0,-1.428
2023-11-07,81.18,0.35,2511.0,91.0,81.46,0.2,2499.0,55.0,-1.351
2023-11-08,81.14,0.34,2510.0,91.0,81.43,0.2,2501.0,55.0,-0.021
2023-11-09,81.15,0.34,2510.0,91.0,81.45,0.2,2503.0,55.0,-0.064
2023-11-10,81.07,0.34,2495.0,91.0,81.29,0.2,2506.0,55.0,0.796
2023-11-11,81.03,0.33,2473.0,91.0,81.11,0.2,2509.0,55.0,1.255
2023-11-12,80.98,0.33,2470.0,91.0,81.05,0.2,2512.0,55.0,0.086
2023-11-13,80.97,0.33,2455.0,91.0,80.94,0.2,2516.0,55.0,0.832
2023-11-14,81.0,0.33,2440.0,91.0,80.86,0.2,2520.0,55.0,0.845
2023-11-15,80.93,0.33,2433.0,91.0,80.73,0.2,2524.0,55.0,0.36
2023-11-16,80.86,0.33,2440.0,91.0,80.68,0.2,2528.0,55.0,-0.412
2023-11-17,80.95,0.33,2420.0,91.0,80.62,0.2,2532.0,55.0,1.132
2023-11-18,81.01,0.33,2401.0,91.0,80.53,0.2,2536.0,55.0,1.027
2023-11-19,80.82,0.33,2413.0,91.0,80.37,0.21,2539.0,55.0,-0.662
2023-11-20,80.72,0.35,2413.0,93.0,80.23,0.21,2542.0,54.0,
2023-11-21,80.54,0.34,2434.0,92.0,80.13,0.21,2545.0,54.0,-1.082
2023-11-22,80.75,0.36,2433.0,94.0,80.31,0.21,2548.0,54.0,
2023-11-23,80.72,0.36,2445.0,93.0,80.31,0.21,2550.0,54.0,-0.555
2023-11-24,80.92,0.38,2444.0,95.0,80.47,0.21,2552.0,54.0,
2023-11-25,80.94,0.4,2444.0,97.0,80.46,0.21,2553.0,54.0,
2023-11-26,80.98,0.39,2435.0,95.0,80.41,0.21,2555.0,54.0,0.367
2023-11-27,81.13,0.38,2427.0,93.0,80.46,0.21,2555.0,54.0,0.343
2023-11-28,80.98,0.37,2444.0,92.0,80.38,0.21,2556.0,54.0,-0.837
2023-11-29,80.96,0.39,2444.0,94.0,80.32,0.21,2556.0,54.0,
2023-11-30,80.7,0.38,2456.0,93.0,80.1,0.21,2555.0,54.0,-0.594
2023-12-01,80.88,0.4,2456.0,95.0,80.25,0.21,2553.0,55.0,
2023-12-02,80.63,0.38,2490.0,93.0,80.19,0.21,2552.0,55.0,-1.541
2023-12-03,80.54,0.37,2496.0,92.0,80.13,0.21,2549.0,55.0,-0.304
2023-12-04,80.42,0.37,2485.0,92.0,79.92,0.21,2547.0,55.0,0.494
2023-12-05,80.44,0.36,2477.0,91.0,79.86,0.21,2543.0,55.0,0.353
2023-12-06,80.33,0.35,2489.0,91.0,79.81,0.21,2539.0,55.0,-0.658
2023-12-07,80.26,0.37,2488.0,92.0,79.7,0.21,2535.0,55.0,
2023-12-08,80.42,0.39,2487.0,94.0,79.84,0.21,2529.0,55.0,
2023-12-09,79.81,0.38,2534.0,93.0,79.52,0.21,2523.0,55.0,-2.157
2023-12-10,79.72,0.37,2544.0,92.0,79.51,0.22,2517.0,55.0,-0.55
2023-12-11,79.53,0.36,2552.0,91.0,79.39,0.22,2509.0,55.0,-0.488
2023-12-12,79.27,0.36,2573.0,91.0,79.28,0.22,2502.0,55.0,-1.148
2023-12-13,79.12,0.35,2582.0,91.0,79.22,0.22,2494.0,55.0,-0.581
2023-12-14,78.8,0.35,2615.0,90.0,79.16,0.22,2486.0,55.0,-1.907
2023-12-15,78.85,0.34,2620.0,90.0,79.29,0.22,2479.0,54.0,-0.389
2023-12-16,79.11,0.36,2618.0,92.0,79.6,0.22,2471.0,54.0,
2023-12-17,79.14,0.38,2616.0,94.0,79.67,0.22,2464.0,54.0,
2023-12-18,79.28,0.37,2606.0,93.0,79.81,0.22,2457.0,54.0,0.337
2023-12-19,79.42,0.36,2589.0,92.0,79.9,0.22,2450.0,54.0,0.743
2023-12-20,79.99,0.38,2587.0,94.0,80.52,0.23,2444.0,54.0,
2023-12-21,80.27,0.4,2585.0,96.0,80.83,0.23,2438.0,54.0,
2023-12-22,80.64,0.42,2583.0,97.0,81.25,0.23,2432.0,54.0,
2023-12-23,80.7,0.45,2582.0,99.0,81.36,0.23,2426.0,54.0,
2023-12-24,80.74,0.47,2580.0,100.0,81.45,0.23,2421.0,54.0,
2023-12-25,80.93,0.49,2578.0,102.0,81.69,0.22,2416.0,54.0,
2023-12-26,81.03,0.45,2583.0,98.0,81.89,0.22,2411.0,54.0,-0.226
2023-12-27,81.48,0.43,2555.0,95.0,82.21,0.22,2407.0,54.0,0.999
2023-12-28,81.51,0.41,2563.0,93.0,82.36,0.22,2403.0,54.0,-0.392
2023-12-29,81.49,0.43,2561.0,95.0,82.39,0.22,2399.0,54.0,
2023-12-30,81.56,0.41,2548.0,93.0,82.43,0.22,2396.0,54.0,0.474
2023-12-31,81.74,0.39,2534.0,92.0,82.57,0.21,2394.0,54.0,0.606
2024-01-01,82.0,0.41,2532.0,94.0,82.88,0.21,2393.0,54.0,
2024-01-02,81.96,0.43,2531.0,96.0,82.9,0.21,2392.0,54.0,
2024-01-03,81.81,0.41,2540.0,94.0,82.87,0.21,2392.0,54.0,-0.446
2024-01-04,81.96,0.39,2516.0,93.0,82.92,0.21,2392.0,54.0,1.033
2024-01-05,82.17,0.38,2469.0,92.0,82.85,0.2,2394.0,54.0,2.223
2024-01-06,82.28,0.37,2443.0,91.0,82.81,0.2,2397.0,54.0,1.284
2024-01-07,82.5,0.36,2417.0,91.0,82.87,0.2,2400.0,54.0,1.385
2024-01-08,82.6,0.35,2393.0,91.0,82.81,0.2,2403.0,54.0,1.268
2024-01-09,82.66,0.35,2365.0,91.0,82.68,0.2,2407.0,54.0,1.571
2024-01-10,82.59,0.34,2360.0,90.0,82.57,0.2,2411.0,54.0,0.328
2024-01-11,82.57,0.34,2359.0,90.0,82.53,0.2,2416.0,54.0,0.037
2024-01-12,82.64,0.34,2340.0,90.0,82.46,0.19,2420.0,54.0,1.151
2024-01-13,82.66,0.33,2331.0,90.0,82.38,0.19,2425.0,54.0,0.565
2024-01-14,82.7,0.33,2324.0,91.0,82.35,0.19,2429.0,54.0,0.397
2024-01-15,82.79,0.33,2321.0,91.0,82.38,0.19,2433.0,54.0,0.21
2024-01-16,82.92,0.33,2323.0,91.0,82.48,0.19,2437.0,54.0,-0.028
2024-01-17,83.0,0.33,2316.0,91.0,82.47,0.19,2440.0,54.0,0.436
2024-01-18,83.01,0.33,2312.0,91.0,82.4,0.19,2443.0,54.0,0.291
2024-01-19,82.88,0.33,2332.0,91.0,82.35,0.19,2445.0,54.0,-1.118
2024-01-20,82.82,0.33,2344.0,91.0,82.31,0.19,2446.0,54.0,-0.651
2024-01-21,82.56,0.33,2375.0,91.0,82.2,0.19,2447.0,54.0,-1.727
2024-01-22,82.52,0.33,2389.0,91.0,82.22,0.19,2448.0,54.0,-0.777
2024-01-23,82.34,0.33,2407.0,91.0,82.13,0.19,2448.0,54.0,-0.978
2024-01-24,82.16,0.33,2426.0,91.0,82.05,0.19,2448.0,54.0,-1.098
2024-01-25,82.06,0.33,2433.0,90.0,81.98,0.19,2447.0,53.0,-0.371
2024-01-26,81.9,0.33,2451.0,90.0,81.93,0.19,2447.0,53.0,-1.068
2024-01-27,81.98,0.33,2443.0,90.0,81.96,0.19,2447.0,53.0,0.409
2024-01-28,81.89,0.33,2452.0,90.0,81.93,0.19,2446.0,53.0,-0.5
2024-01-29,81.7,0.33,2467.0,90.0,81.84,0.19,2446.0,53.0,-0.874
2024-01-30,81.59,0.33,2472.0,90.0,81.77,0.19,2446.0,53.0,-0.285
2024-01-31,81.61,0.35,2471.0,92.0,81.8,0.19,2446.0,53.0,
2024-02-01,81.58,0.34,2456.0,92.0,81.69,0.19,2446.0,53.0,0.744
2024-02-02,81.65,0.34,2428.0,91.0,81.6,0.19,2447.0,53.0,1.377
2024-02-03,81.45,0.34,2434.0,91.0,81.44,0.19,2448.0,53.0,-0.3
2024-02-04,81.5,0.34,2437.0,91.0,81.5,0.19,2449.0,53.0,-0.171
2024-02-05,81.52,0.33,2443.0,90.0,81.56,0.19,2449.0,53.0,-0.381
2024-02-06,81.46,0.33,2443.0,90.0,81.5,0.19,2450.0,53.0,0.0
2024-02-07,81.43,0.35,2443.0,92.0,81.48,0.19,2451.0,53.0,
2024-02-08,81.28,0.35,2451.0,91.0,81.38,0.19,2452.0,53.0,-0.46
2024-02-09,81.1,0.35,2460.0,91.0,81.26,0.19,2454.0,53.0,-0.454
2024-02-10,81.06,0.34,2460.0,91.0,81.23,0.19,2455.0,53.0,-0.025
2024-02-11,81.1,0.34,2437.0,90.0,81.14,0.19,2457.0,53.0,1.202
2024-02-12,81.05,0.34,2444.0,90.0,81.13,0.19,2459.0,53.0,-0.402
2024-02-13,81.14,0.34,2433.0,90.0,81.15,0.19,2462.0,53.0,0.589
2024-02-14,81.07,0.33,2441.0,90.0,81.13,0.19,2464.0,53.0,-0.485
2024-02-15,81.12,0.33,2436.0,90.0,81.15,0.19,2467.0,53.0,0.251
2024-02-16,81.19,0.33,2416.0,90.0,81.09,0.19,2470.0,53.0,1.114
2024-02-17,81.21,0.33,2404.0,90.0,81.01,0.19,2472.0,53.0,0.681
2024-02-18,81.42,0.33,2389.0,90.0,81.11,0.19,2475.0,53.0,0.801
2024-02-19,81.52,0.33,2382.0,90.0,81.14,0.19,2478.0,53.0,0.438
2024-02-20,81.66,0.33,2384.0,90.0,81.25,0.19,2480.0,53.0,-0.089
2024-02-21,81.79,0.33,2391.0,90.0,81.39,0.19,2482.0,53.0,-0.395
2024-02-22,81.89,0.33,2393.0,90.0,81.47,0.19,2483.0,53.0,-0.121
2024-02-23,81.68,0.33,2404.0,90.0,81.3,0.19,2484.0,53.0,-0.597
2024-02-24,81.43,0.33,2412.0,90.0,81.06,0.19,2485.0,53.0,-0.45
2024-02-25,81.45,0.33,2409.0,90.0,81.03,0.19,2485.0,53.0,0.172
2024-02-26,81.54,0.33,2403.0,90.0,81.06,0.19,2485.0,53.0,0.311
2024-02-27,81.43,0.33,2392.0,90.0,80.85,0.19,2484.0,53.0,0.615
2024-02-28,81.21,0.33,2400.0,90.0,80.64,0.19,2482.0,53.0,-0.407
2024-02-29,81.02,0.33,2407.0,90.0,80.45,0.19,2479.0,53.0,-0.394
2024-03-01,80.82,0.33,2414.0,90.0,80.26,0.19,2476.0,53.0,-0.42
2024-03-02,80.66,0.33,2421.0,90.0,80.11,0.19,2471.0,53.0,-0.39
2024-03-03,80.33,0.33,2455.0,90.0,79.96,0.19,2466.0,53.0,-1.925
2024-03-04,80.14,0.33,2471.0,90.0,79.85,0.19,2460.0,53.0,-0.951
2024-03-05,79.88,0.33,2496.0,90.0,79.75,0.19,2453.0,53.0,-1.448
2024-03-06,79.59,0.33,2523.0,90.0,79.63,0.19,2446.0,53.0,-1.591
2024-03-07,79.22,0.33,2558.0,90.0,79.5,0.19,2439.0,53.0,-2.062
2024-03-08,78.9,0.33,2584.0,90.0,79.39,0.19,2431.0,53.0,-1.542
2024-03-09,78.64,0.33,2603.0,90.0,79.31,0.19,2425.0,53.0,-1.166
2024-03-10,78.5,0.33,2600.0,90.0,79.23,0.19,2418.0,53.0,0.031
2024-03-11,78.56,0.33,2572.0,90.0,79.19,0.19,2413.0,53.0,1.481
2024-03-12,78.7,0.33,2562.0,90.0,79.33,0.19,2408.0,53.0,0.471
2024-03-13,78.75,0.33,2549.0,90.0,79.37,0.19,2403.0,53.0,0.679
2024-03-14,78.74,0.33,2529.0,90.0,79.29,0.19,2399.0,53.0,1.036
2024-03-15,79.03,0.34,2528.0,92.0,79.63,0.19,2396.0,53.0,
2024-03-16,79.21,0.34,2499.0,91.0,79.69,0.19,2394.0,53.0,1.428
2024-03-17,79.4,0.34,2474.0,91.0,79.76,0.19,2391.0,53.0,1.27
2024-03-18,79.71,0.34,2450.0,90.0,79.95,0.19,2390.0,53.0,1.217
2024-03-19,79.84,0.34,2449.0,90.0,80.11,0.19,2388.0,53.0,0.044
2024-03-20,79.91,0.33,2438.0,90.0,80.14,0.19,2387.0,53.0,0.56
2024-03-21,79.9,0.33,2441.0,90.0,80.16,0.19,2385.0,53.0,-0.182
2024-03-22,80.1,0.33,2435.0,90.0,80.34,0.19,2385.0,54.0,0.308
2024-03-23,80.16,0.33,2416.0,90.0,80.31,0.19,2384.0,54.0,1.055
2024-03-24,80.3,0.33,2394.0,90.0,80.32,0.19,2384.0,54.0,1.229
2024-03-25,80.33,0.33,2385.0,90.0,80.3,0.19,2383.0,54.0,0.503
2024-03-26,80.35,0.33,2383.0,90.0,80.3,0.19,2383.0,54.0,0.147
2024-03-27,80.23,0.33,2376.0,90.0,80.14,0.19,2382.0,54.0,0.393
2024-03-28,80.3,0.33,2361.0,90.0,80.1,0.19,2381.0,54.0,0.877
2024-03-29,80.29,0.33,2350.0,90.0,80.01,0.19,2380.0,54.0,0.644
2024-03-30,80.53,0.33,2343.0,90.0,80.19,0.19,2379.0,54.0,0.42
2024-03-31,80.61,0.33,2354.0,90.0,80.32,0.19,2377.0,54.0,-0.62
2024-04-01,80.86,0.33,2343.0,90.0,80.48,0.19,2374.0,54.0,0.688
2024-04-02,80.72,0.33,2376.0,90.0,80.52,0.19,2371.0,54.0,-1.817
2024-04-03,80.69,0.33,2404.0,90.0,80.66,0.2,2367.0,54.0,-1.587
2024-04-04,80.63,0.33,2423.0,90.0,80.72,0.2,2363.0,55.0,-1.056
2024-04-05,80.41,0.33,2451.0,90.0,80.69,0.2,2359.0,55.0,-1.627
2024-04-06,80.12,0.33,2468.0,90.0,80.54,0.2,2356.0,55.0,-1.004
2024-04-07,79.96,0.33,2476.0,90.0,80.46,0.2,2352.0,55.0,-0.456
2024-04-08,79.95,0.33,2465.0,90.0,80.44,0.2,2349.0,55.0,0.556
2024-04-09,80.02,0.33,2448.0,90.0,80.44,0.2,2347.0,55.0,0.968
2024-04-10,80.05,0.33,2441.0,90.0,80.47,0.21,2345.0,55.0,0.341
2024-04-11,80.19,0.33,2431.0,90.0,80.59,0.21,2343.0,55.0,0.532
2024-04-12,80.13,0.33,2440.0,90.0,80.62,0.21,2342.0,55.0,-0.513
2024-04-13,80.18,0.34,2440.0,92.0,80.71,0.21,2341.0,55.0,
2024-04-14,80.64,0.36,2440.0,93.0,81.21,0.22,2341.0,55.0,
2024-04-15,80.96,0.39,2439.0,95.0,81.56,0.22,2342.0,55.0,
2024-04-16,81.03,0.41,2439.0,97.0,81.67,0.22,2343.0,55.0,
2024-04-17,81.13,0.39,2400.0,95.0,81.57,0.22,2345.0,55.0,1.553
2024-04-18,81.42,0.38,2365.0,93.0,81.65,0.22,2347.0,55.0,1.547
2024-04-19,81.67,0.37,2351.0,92.0,81.81,0.22,2350.0,55.0,0.665
2024-04-20,81.91,0.39,2352.0,94.0,82.05,0.23,2352.0,55.0,
2024-04-21,81.8,0.41,2352.0,96.0,81.95,0.23,2355.0,55.0,
2024-04-22,81.81,0.4,2337.0,94.0,81.86,0.23,2359.0,56.0,0.675
2024-04-23,81.96,0.38,2304.0,92.0,81.77,0.23,2362.0,56.0,1.488
2024-04-24,82.05,0.37,2283.0,92.0,81.7,0.23,2365.0,56.0,1.048
2024-04-25,82.0,0.36,2288.0,91.0,81.65,0.23,2368.0,56.0,-0.19
2024-04-26,82.28,0.38,2289.0,93.0,81.89,0.23,2371.0,56.0,
2024-04-27,82.29,0.4,2291.0,94.0,81.87,0.24,2373.0,56.0,
2024-04-28,82.47,0.42,2292.0,96.0,82.03,0.24,2376.0,56.0,
2024-04-29,82.62,0.41,2271.0,94.0,82.0,0.24,2378.0,56.0,0.886
2024-04-30,82.54,0.43,2273.0,96.0,81.88,0.24,2379.0,56.0,
2024-05-01,82.17,0.41,2326.0,94.0,81.84,0.24,2380.0,56.0,-2.135
2024-05-02,82.02,0.39,2345.0,93.0,81.8,0.24,2381.0,56.0,-0.849
2024-05-03,81.95,0.38,2350.0,92.0,81.75,0.25,2381.0,56.0,-0.205
2024-05-04,82.18,0.4,2351.0,93.0,81.96,0.25,2381.0,56.0,
2024-05-05,82.41,0.38,2340.0,92.0,82.1,0.25,2381.0,56.0,0.551
2024-05-06,82.75,0.4,2340.0,94.0,82.42,0.25,2381.0,55.0,
2024-05-07,82.72,0.42,2341.0,96.0,82.37,0.25,2381.0,55.0,
2024-05-08,82.56,0.41,2364.0,94.0,82.36,0.26,2380.0,55.0,-0.947
2024-05-09,82.66,0.42,2365.0,96.0,82.45,0.26,2379.0,55.0,
2024-05-10,82.71,0.45,2365.0,97.0,82.49,0.26,2378.0,55.0,
2024-05-11,82.71,0.47,2366.0,99.0,82.49,0.26,2376.0,55.0,
2024-05-12,82.91,0.49,2366.0,100.0,82.68,0.26,2374.0,55.0,
2024-05-13,82.96,0.51,2366.0,102.0,82.72,0.26,2372.0,55.0,
2024-05-14,82.97,0.53,2367.0,103.0,82.73,0.26,2370.0,55.0,
2024-05-15,82.97,0.56,2367.0,105.0,82.72,0.26,2368.0,55.0,
2024-05-16,82.93,0.58,2368.0,106.0,82.68,0.26,2365.0,55.0,
2024-05-17,82.85,0.51,2382.0,100.0,82.7,0.26,2362.0,55.0,-0.394
2024-05-18,82.91,0.54,2382.0,101.0,82.76,0.25,2359.0,55.0,
2024-05-19,82.96,0.56,2382.0,103.0,82.82,0.25,2356.0,56.0,
2024-05-20,83.02,0.58,2383.0,104.0,82.88,0.25,2352.0,56.0,
2024-05-21,83.3,0.6,2383.0,106.0,83.17,0.25,2349.0,56.0,
2024-05-22,83.21,0.62,2383.0,107.0,83.08,0.24,2345.0,56.0,
2024-05-23,82.92,0.54,2410.0,100.0,83.03,0.24,2340.0,56.0,-0.76
2024-05-24,82.74,0.49,2420.0,96.0,82.95,0.24,2336.0,56.0,-0.33
2024-05-25,82.38,0.45,2450.0,94.0,82.88,0.23,2332.0,56.0,-1.233
2024-05-26,82.27,0.42,2451.0,92.0,82.81,0.23,2328.0,56.0,-0.063
2024-05-27,82.12,0.4,2453.0,92.0,82.72,0.23,2324.0,57.0,-0.135
2024-05-28,82.02,0.42,2453.0,93.0,82.67,0.23,2321.0,57.0,
2024-05-29,82.01,0.4,2465.0,93.0,82.81,0.22,2317.0,57.0,-0.646
2024-05-30,81.95,0.38,2463.0,92.0,82.78,0.22,2315.0,56.0,0.104
2024-05-31,81.95,0.37,2449.0,92.0,82.73,0.22,2313.0,56.0,0.742
2024-06-01,81.91,0.36,2442.0,92.0,82.69,0.22,2312.0,56.0,0.346
2024-06-02,82.05,0.36,2410.0,91.0,82.65,0.22,2311.0,56.0,1.78
2024-06-03,82.29,0.35,2379.0,91.0,82.71,0.22,2312.0,56.0,1.815
2024-06-04,82.46,0.34,2366.0,92.0,82.81,0.22,2312.0,56.0,0.781
2024-06-05,82.69,0.36,2366.0,93.0,83.06,0.22,2313.0,56.0,
2024-06-06,82.67,0.38,2367.0,95.0,83.06,0.22,2315.0,56.0,
2024-06-07,82.84,0.37,2346.0,94.0,83.11,0.22,2317.0,56.0,1.014
2024-06-08,82.84,0.39,2347.0,96.0,83.12,0.22,2319.0,56.0,
2024-06-09,82.82,0.41,2347.0,97.0,83.12,0.22,2321.0,56.0,
2024-06-10,82.81,0.39,2346.0,96.0,83.11,0.22,2324.0,56.0,0.082
2024-06-11,82.91,0.38,2335.0,94.0,83.14,0.22,2327.0,56.0,0.54
2024-06-12,82.93,0.4,2335.0,96.0,83.17,0.22,2331.0,55.0,
