date,fat_mass_lbs_filtered,fat_mass_std_filtered,tdee_filtered,tdee_std_filtered,fat_mass_lbs,fat_mass_std,tdee,tdee_std,innovation
2023-09-30,83.47,0.35,2145.0,73.0,83.07,0.22,2300.0,46.0,-0.773
2023-10-01,83.48,0.34,2147.0,73.0,83.04,0.22,2306.0,46.0,-0.098
2023-10-02,83.58,0.34,2143.0,72.0,83.05,0.23,2311.0,46.0,0.356
2023-10-03,83.65,0.34,2137.0,72.0,83.01,0.23,2317.0,46.0,0.54
2023-10-04,83.73,0.35,2138.0,73.0,83.03,0.23,2322.0,46.0,
2023-10-05,83.62,0.35,2153.0,73.0,82.99,0.23,2328.0,46.0,-1.105
2023-10-06,83.58,0.34,2165.0,72.0,82.99,0.23,2333.0,46.0,-0.804
2023-10-07,83.57,0.36,2165.0,73.0,82.92,0.24,2338.0,46.0,
2023-10-08,84.06,0.38,2166.0,74.0,83.35,0.24,2343.0,46.0,
2023-10-09,84.4,0.39,2167.0,75.0,83.64,0.24,2348.0,46.0,
2023-10-10,84.7,0.41,2167.0,76.0,83.88,0.24,2353.0,46.0,
2023-10-11,85.12,0.43,2168.0,77.0,84.23,0.24,2357.0,46.0,
2023-10-12,85.35,0.45,2169.0,78.0,84.4,0.24,2362.0,46.0,
2023-10-13,85.05,0.42,2191.0,76.0,84.25,0.24,2366.0,46.0,-1.148
2023-10-14,84.64,0.4,2233.0,75.0,84.18,0.24,2370.0,46.0,-2.395
2023-10-15,84.43,0.39,2248.0,74.0,84.07,0.24,2375.0,46.0,-0.902
2023-10-16,84.4,0.37,2255.0,73.0,84.07,0.24,2379.0,46.0,-0.441
2023-10-17,84.51,0.39,2255.0,74.0,84.14,0.24,2383.0,46.0,
2023-10-18,84.73,0.41,2255.0,75.0,84.33,0.24,2387.0,46.0,
2023-10-19,84.84,0.43,2255.0,76.0,84.41,0.24,2392.0,46.0,
2023-10-20,84.85,0.41,2252.0,75.0,84.34,0.24,2396.0,46.0,0.217
2023-10-21,85.07,0.42,2252.0,76.0,84.52,0.24,2400.0,46.0,
2023-10-22,85.42,0.44,2252.0,77.0,84.83,0.24,2404.0,46.0,
2023-10-23,85.5,0.46,2252.0,78.0,84.86,0.24,2409.0,46.0,
2023-10-24,85.58,0.43,2250.0,76.0,84.87,0.24,2413.0,46.0,0.117
2023-10-25,85.58,0.41,2261.0,74.0,84.93,0.24,2417.0,46.0,-0.609
2023-10-26,85.6,0.42,2261.0,75.0,84.9,0.23,2421.0,46.0,
2023-10-27,85.53,0.44,2261.0,76.0,84.77,0.23,2425.0,46.0,
2023-10-28,85.63,0.46,2261.0,77.0,84.82,0.23,2429.0,46.0,
2023-10-29,85.94,0.43,2230.0,75.0,84.75,0.23,2432.0,46.0,1.707
2023-10-30,86.08,0.45,2230.0,76.0,84.81,0.23,2436.0,46.0,
2023-10-31,86.24,0.42,2223.0,75.0,84.81,0.22,2439.0,46.0,0.444
2023-11-01,86.07,0.4,2258.0,74.0,84.91,0.22,2442.0,46.0,-2.179
2023-11-02,85.58,0.38,2300.0,73.0,84.78,0.22,2445.0,46.0,-2.802
2023-11-03,85.35,0.37,2320.0,73.0,84.69,0.21,2447.0,46.0,-1.468
2023-11-04,85.08,0.36,2348.0,72.0,84.65,0.21,2449.0,46.0,-2.117
2023-11-05,84.86,0.35,2362.0,72.0,84.54,0.21,2451.0,46.0,-1.105
2023-11-06,84.82,0.35,2382.0,72.0,84.67,0.21,2453.0,46.0,-1.613
2023-11-07,84.64,0.34,2400.0,72.0,84.65,0.21,2456.0,46.0,-1.551
2023-11-08,84.6,0.34,2402.0,72.0,84.64,0.21,2458.0,46.0,-0.234
2023-11-09,84.61,0.33,2405.0,72.0,84.68,0.21,2460.0,46.0,-0.278
2023-11-10,84.54,0.33,2398.0,72.0,84.54,0.21,2462.0,46.0,0.571
2023-11-11,84.51,0.33,2385.0,72.0,84.38,0.21,2465.0,46.0,1.028
2023-11-12,84.46,0.32,2387.0,72.0,84.33,0.21,2468.0,46.0,-0.133
2023-11-13,84.45,0.32,2379.0,72.0,84.23,0.21,2470.0,46.0,0.612
2023-11-14,84.48,0.32,2371.0,72.0,84.17,0.21,2473.0,46.0,0.631
2023-11-15,84.41,0.32,2369.0,72.0,84.05,0.21,2475.0,46.0,0.152
2023-11-16,84.33,0.32,2376.0,72.0,84.0,0.21,2478.0,46.0,-0.613
2023-11-17,84.42,0.32,2365.0,72.0,83.96,0.21,2480.0,46.0,0.934
2023-11-18,84.47,0.32,2354.0,72.0,83.87,0.21,2482.0,46.0,0.841
2023-11-19,84.28,0.32,2364.0,72.0,83.72,0.21,2484.0,46.0,-0.838
2023-11-20,84.2,0.34,2364.0,73.0,83.59,0.21,2486.0,46.0,
2023-11-21,84.02,0.33,2380.0,73.0,83.5,0.22,2488.0,46.0,-1.272
2023-11-22,84.24,0.35,2379.0,74.0,83.67,0.22,2489.0,46.0,
2023-11-23,84.21,0.35,2389.0,73.0,83.68,0.22,2490.0,46.0,-0.744
2023-11-24,84.41,0.36,2389.0,74.0,83.84,0.22,2491.0,46.0,
2023-11-25,84.44,0.38,2388.0,75.0,83.82,0.22,2492.0,46.0,
2023-11-26,84.47,0.37,2385.0,74.0,83.78,0.22,2493.0,46.0,0.168
2023-11-27,84.6,0.36,2382.0,74.0,83.84,0.22,2493.0,46.0,0.17
2023-11-28,84.45,0.35,2396.0,73.0,83.77,0.22,2494.0,46.0,-0.994
2023-11-29,84.44,0.37,2395.0,74.0,83.7,0.22,2494.0,46.0,
2023-11-30,84.19,0.36,2406.0,73.0,83.5,0.22,2493.0,46.0,-0.769
2023-12-01,84.38,0.38,2405.0,74.0,83.65,0.22,2493.0,46.0,
2023-12-02,84.13,0.37,2431.0,74.0,83.59,0.22,2492.0,46.0,-1.714
2023-12-03,84.04,0.36,2437.0,73.0,83.53,0.22,2491.0,46.0,-0.487
2023-12-04,83.92,0.35,2432.0,73.0,83.34,0.22,2490.0,46.0,0.309
2023-12-05,83.93,0.35,2429.0,72.0,83.28,0.22,2488.0,46.0,0.185
2023-12-06,83.82,0.34,2439.0,72.0,83.23,0.22,2486.0,46.0,-0.815
2023-12-07,83.76,0.36,2438.0,73.0,83.13,0.22,2484.0,46.0,
2023-12-08,83.93,0.38,2438.0,74.0,83.26,0.22,2482.0,46.0,
2023-12-09,83.34,0.37,2472.0,73.0,82.95,0.22,2479.0,46.0,-2.342
2023-12-10,83.25,0.36,2481.0,73.0,82.94,0.22,2476.0,46.0,-0.748
2023-12-11,83.07,0.35,2490.0,72.0,82.82,0.22,2473.0,46.0,-0.686
2023-12-12,82.81,0.34,2506.0,72.0,82.72,0.22,2470.0,46.0,-1.344
2023-12-13,82.66,0.34,2515.0,72.0,82.66,0.22,2466.0,46.0,-0.782
2023-12-14,82.36,0.34,2541.0,72.0,82.61,0.22,2463.0,46.0,-2.108
2023-12-15,82.4,0.33,2547.0,72.0,82.75,0.23,2460.0,46.0,-0.593
2023-12-16,82.67,0.35,2545.0,73.0,83.05,0.23,2456.0,45.0,
2023-12-17,82.72,0.37,2544.0,74.0,83.13,0.23,2453.0,45.0,
2023-12-18,82.84,0.36,2541.0,73.0,83.27,0.23,2450.0,45.0,0.119
2023-12-19,82.96,0.35,2533.0,73.0,83.36,0.23,2447.0,45.0,0.544
2023-12-20,83.53,0.37,2531.0,74.0,83.96,0.23,2444.0,45.0,
2023-12-21,83.8,0.39,2530.0,75.0,84.26,0.23,2441.0,45.0,
2023-12-22,84.17,0.4,2529.0,76.0,84.67,0.23,2439.0,45.0,
2023-12-23,84.24,0.42,2528.0,77.0,84.77,0.23,2436.0,45.0,
2023-12-24,84.3,0.44,2527.0,78.0,84.87,0.23,2434.0,45.0,
2023-12-25,84.49,0.46,2526.0,78.0,85.09,0.23,2432.0,45.0,
2023-12-26,84.57,0.43,2532.0,76.0,85.29,0.23,2429.0,45.0,-0.404
2023-12-27,84.98,0.41,2516.0,75.0,85.6,0.23,2427.0,45.0,0.85
2023-12-28,85.01,0.39,2523.0,74.0,85.74,0.23,2426.0,45.0,-0.501
2023-12-29,85.0,0.41,2522.0,75.0,85.78,0.22,2424.0,45.0,
2023-12-30,85.05,0.39,2515.0,74.0,85.82,0.22,2423.0,45.0,0.358
2023-12-31,85.22,0.38,2507.0,73.0,85.96,0.22,2421.0,45.0,0.512
2024-01-01,85.47,0.39,2506.0,74.0,86.26,0.22,2421.0,45.0,
2024-01-02,85.45,0.41,2505.0,75.0,86.29,0.22,2420.0,45.0,
2024-01-03,85.3,0.39,2512.0,74.0,86.27,0.22,2420.0,46.0,-0.527
2024-01-04,85.43,0.38,2497.0,73.0,86.32,0.21,2420.0,46.0,0.953
2024-01-05,85.62,0.37,2465.0,73.0,86.26,0.21,2420.0,46.0,2.158
2024-01-06,85.72,0.36,2448.0,72.0,86.23,0.21,2421.0,46.0,1.247
2024-01-07,85.93,0.35,2429.0,72.0,86.3,0.21,2422.0,46.0,1.37
2024-01-08,86.01,0.34,2412.0,72.0,86.25,0.21,2423.0,46.0,1.268
2024-01-09,86.06,0.34,2392.0,72.0,86.12,0.2,2425.0,46.0,1.581
2024-01-10,86.0,0.34,2388.0,72.0,86.02,0.2,2426.0,46.0,0.352
2024-01-11,85.97,0.33,2386.0,72.0,85.98,0.2,2428.0,46.0,0.069
2024-01-12,86.04,0.33,2372.0,72.0,85.91,0.2,2429.0,46.0,1.186
2024-01-13,86.05,0.33,2364.0,72.0,85.84,0.2,2431.0,46.0,0.612
2024-01-14,86.08,0.32,2359.0,72.0,85.8,0.2,2432.0,45.0,0.452
2024-01-15,86.17,0.32,2355.0,72.0,85.83,0.2,2434.0,45.0,0.277
2024-01-16,86.3,0.32,2354.0,72.0,85.92,0.2,2435.0,45.0,0.05
2024-01-17,86.37,0.32,2348.0,72.0,85.9,0.2,2436.0,45.0,0.518
2024-01-18,86.38,0.32,2343.0,72.0,85.83,0.2,2438.0,45.0,0.376
2024-01-19,86.26,0.32,2355.0,72.0,85.77,0.2,2438.0,45.0,-1.03
2024-01-20,86.2,0.32,2362.0,72.0,85.73,0.2,2439.0,45.0,-0.569
2024-01-21,85.95,0.32,2381.0,72.0,85.61,0.2,2439.0,45.0,-1.654
2024-01-22,85.92,0.32,2389.0,72.0,85.63,0.2,2440.0,45.0,-0.715
2024-01-23,85.76,0.32,2399.0,72.0,85.53,0.2,2440.0,45.0,-0.927
2024-01-24,85.59,0.32,2411.0,72.0,85.45,0.2,2440.0,45.0,-1.06
2024-01-25,85.5,0.32,2414.0,72.0,85.39,0.2,2440.0,45.0,-0.348
2024-01-26,85.36,0.32,2426.0,72.0,85.34,0.2,2439.0,45.0,-1.054
2024-01-27,85.44,0.32,2421.0,72.0,85.38,0.2,2439.0,45.0,0.412
2024-01-28,85.36,0.32,2426.0,72.0,85.34,0.2,2439.0,45.0,-0.501
2024-01-29,85.18,0.32,2436.0,72.0,85.26,0.2,2439.0,45.0,-0.886
2024-01-30,85.09,0.32,2439.0,72.0,85.2,0.2,2439.0,45.0,-0.31
2024-01-31,85.11,0.33,2438.0,73.0,85.23,0.2,2439.0,45.0,
2024-02-01,85.08,0.33,2429.0,72.0,85.13,0.2,2440.0,45.0,0.701
2024-02-02,85.15,0.33,2411.0,72.0,85.05,0.2,2440.0,45.0,1.335
2024-02-03,84.97,0.33,2415.0,72.0,84.9,0.2,2440.0,45.0,-0.337
2024-02-04,85.02,0.33,2417.0,72.0,84.96,0.2,2440.0,45.0,-0.206
2024-02-05,85.03,0.32,2421.0,72.0,85.01,0.2,2440.0,45.0,-0.414
2024-02-06,84.98,0.32,2421.0,72.0,84.96,0.2,2441.0,45.0,-0.039
2024-02-07,84.96,0.34,2420.0,73.0,84.94,0.2,2441.0,45.0,
2024-02-08,84.82,0.34,2427.0,72.0,84.85,0.2,2441.0,45.0,-0.508
2024-02-09,84.64,0.33,2433.0,72.0,84.74,0.2,2441.0,45.0,-0.51
2024-02-10,84.61,0.33,2433.0,72.0,84.72,0.2,2442.0,45.0,-0.085
2024-02-11,84.65,0.33,2418.0,72.0,84.63,0.2,2442.0,45.0,1.138
2024-02-12,84.6,0.33,2423.0,72.0,84.63,0.2,2443.0,45.0,-0.453
2024-02-13,84.68,0.33,2416.0,72.0,84.65,0.2,2443.0,45.0,0.538
2024-02-14,84.62,0.32,2422.0,71.0,84.64,0.2,2444.0,45.0,-0.53
2024-02-15,84.66,0.32,2419.0,71.0,84.66,0.2,2445.0,45.0,0.206
2024-02-16,84.73,0.32,2405.0,71.0,84.61,0.2,2445.0,45.0,1.07
2024-02-17,84.74,0.32,2397.0,71.0,84.54,0.2,2446.0,45.0,0.645
2024-02-18,84.95,0.32,2387.0,71.0,84.64,0.2,2447.0,45.0,0.778
2024-02-19,85.04,0.32,2382.0,71.0,84.67,0.2,2447.0,45.0,0.426
2024-02-20,85.17,0.32,2383.0,71.0,84.78,0.2,2448.0,45.0,-0.088
2024-02-21,85.3,0.32,2387.0,71.0,84.91,0.2,2448.0,45.0,-0.385
2024-02-22,85.4,0.32,2388.0,71.0,84.98,0.2,2448.0,45.0,-0.109
2024-02-23,85.2,0.32,2394.0,71.0,84.82,0.2,2448.0,45.0,-0.592
2024-02-24,84.96,0.32,2399.0,71.0,84.59,0.2,2447.0,45.0,-0.459
2024-02-25,84.98,0.32,2397.0,71.0,84.56,0.2,2447.0,45.0,0.161
2024-02-26,85.08,0.32,2393.0,71.0,84.59,0.2,2446.0,45.0,0.303
2024-02-27,84.97,0.32,2385.0,71.0,84.39,0.2,2445.0,45.0,0.601
2024-02-28,84.76,0.32,2390.0,71.0,84.18,0.2,2444.0,45.0,-0.424
2024-02-29,84.58,0.32,2394.0,71.0,83.99,0.2,2442.0,45.0,-0.419
2024-03-01,84.39,0.32,2399.0,71.0,83.81,0.2,2440.0,45.0,-0.453
2024-03-02,84.23,0.32,2404.0,71.0,83.65,0.2,2437.0,45.0,-0.43
2024-03-03,83.93,0.32,2426.0,71.0,83.5,0.2,2435.0,45.0,-1.97
2024-03-04,83.74,0.32,2438.0,71.0,83.39,0.2,2431.0,45.0,-1.012
2024-03-05,83.5,0.32,2455.0,71.0,83.28,0.2,2428.0,45.0,-1.52
2024-03-06,83.22,0.32,2474.0,71.0,83.17,0.2,2425.0,45.0,-1.678
2024-03-07,82.87,0.32,2499.0,71.0,83.05,0.2,2421.0,45.0,-2.167
2024-03-08,82.58,0.32,2517.0,71.0,82.94,0.2,2417.0,45.0,-1.669
2024-03-09,82.33,0.32,2532.0,71.0,82.87,0.2,2414.0,45.0,-1.311
2024-03-10,82.2,0.32,2532.0,71.0,82.81,0.2,2410.0,45.0,-0.13
2024-03-11,82.26,0.32,2515.0,71.0,82.78,0.2,2407.0,45.0,1.316
2024-03-12,82.39,0.32,2510.0,71.0,82.93,0.2,2404.0,45.0,0.321
2024-03-13,82.44,0.32,2503.0,71.0,82.97,0.2,2402.0,45.0,0.535
2024-03-14,82.42,0.32,2492.0,71.0,82.91,0.2,2399.0,45.0,0.893
2024-03-15,82.71,0.33,2491.0,72.0,83.24,0.2,2397.0,45.0,
2024-03-16,82.88,0.33,2473.0,72.0,83.31,0.2,2395.0,45.0,1.305
2024-03-17,83.05,0.33,2457.0,72.0,83.38,0.2,2393.0,45.0,1.167
2024-03-18,83.34,0.33,2442.0,72.0,83.57,0.2,2392.0,45.0,1.139
2024-03-19,83.46,0.33,2442.0,72.0,83.72,0.2,2390.0,45.0,-0.011
2024-03-20,83.53,0.32,2435.0,71.0,83.75,0.2,2388.0,45.0,0.512
2024-03-21,83.51,0.32,2437.0,71.0,83.78,0.2,2387.0,45.0,-0.22
2024-03-22,83.7,0.32,2433.0,71.0,83.96,0.2,2386.0,45.0,0.281
2024-03-23,83.76,0.32,2420.0,71.0,83.93,0.2,2384.0,45.0,1.032
2024-03-24,83.88,0.32,2405.0,71.0,83.95,0.2,2383.0,45.0,1.218
2024-03-25,83.91,0.32,2398.0,71.0,83.93,0.2,2382.0,46.0,0.504
2024-03-26,83.92,0.32,2396.0,71.0,83.93,0.2,2381.0,46.0,0.156
2024-03-27,83.81,0.32,2391.0,71.0,83.77,0.2,2380.0,46.0,0.401
2024-03-28,83.87,0.32,2380.0,71.0,83.74,0.2,2379.0,46.0,0.891
2024-03-29,83.85,0.32,2372.0,71.0,83.65,0.2,2377.0,46.0,0.665
2024-03-30,84.08,0.32,2366.0,71.0,83.81,0.2,2376.0,46.0,0.459
2024-03-31,84.16,0.32,2372.0,71.0,83.93,0.2,2374.0,46.0,-0.568
2024-04-01,84.4,0.32,2363.0,71.0,84.08,0.2,2373.0,46.0,0.745
2024-04-02,84.27,0.32,2384.0,71.0,84.11,0.2,2371.0,46.0,-1.751
2024-04-03,84.25,0.32,2401.0,71.0,84.24,0.2,2368.0,46.0,-1.527
2024-04-04,84.19,0.32,2413.0,71.0,84.29,0.2,2366.0,46.0,-1.007
2024-04-05,83.99,0.32,2431.0,71.0,84.26,0.2,2364.0,46.0,-1.592
2024-04-06,83.72,0.32,2442.0,71.0,84.13,0.21,2362.0,46.0,-0.994
2024-04-07,83.57,0.32,2447.0,71.0,84.06,0.21,2360.0,46.0,-0.463
2024-04-08,83.58,0.32,2440.0,71.0,84.05,0.21,2358.0,46.0,0.538
2024-04-09,83.64,0.32,2428.0,71.0,84.06,0.21,2357.0,46.0,0.948
2024-04-10,83.67,0.32,2423.0,71.0,84.09,0.21,2356.0,46.0,0.324
2024-04-11,83.81,0.32,2417.0,71.0,84.21,0.22,2354.0,46.0,0.519
2024-04-12,83.75,0.32,2422.0,71.0,84.25,0.22,2354.0,46.0,-0.524
2024-04-13,83.81,0.33,2422.0,72.0,84.35,0.22,2353.0,46.0,
2024-04-14,84.25,0.35,2421.0,73.0,84.83,0.22,2352.0,46.0,
2024-04-15,84.56,0.37,2421.0,74.0,85.18,0.23,2352.0,46.0,
2024-04-16,84.63,0.39,2420.0,75.0,85.29,0.23,2352.0,46.0,
2024-04-17,84.73,0.38,2394.0,74.0,85.2,0.23,2353.0,46.0,1.559
2024-04-18,85.01,0.37,2370.0,73.0,85.29,0.23,2353.0,46.0,1.575
2024-04-19,85.24,0.36,2359.0,73.0,85.45,0.23,2354.0,46.0,0.717
2024-04-20,85.47,0.38,2359.0,74.0,85.69,0.23,2355.0,46.0,
2024-04-21,85.37,0.39,2359.0,75.0,85.6,0.23,2356.0,46.0,
2024-04-22,85.38,0.38,2347.0,74.0,85.51,0.23,2357.0,46.0,0.74
2024-04-23,85.52,0.37,2323.0,73.0,85.44,0.23,2358.0,46.0,1.553
2024-04-24,85.61,0.36,2307.0,73.0,85.37,0.23,2359.0,46.0,1.127
2024-04-25,85.57,0.35,2309.0,72.0,85.32,0.24,2360.0,46.0,-0.103
2024-04-26,85.82,0.37,2309.0,73.0,85.56,0.24,2361.0,46.0,
2024-04-27,85.83,0.39,2309.0,74.0,85.54,0.24,2362.0,46.0,
2024-04-28,85.99,0.41,2309.0,75.0,85.69,0.24,2363.0,46.0,
2024-04-29,86.15,0.39,2292.0,74.0,85.67,0.24,2364.0,46.0,1.007
2024-04-30,86.06,0.41,2292.0,75.0,85.54,0.24,2364.0,46.0,
2024-05-01,85.74,0.39,2325.0,74.0,85.51,0.24,2365.0,46.0,-2.01
2024-05-02,85.61,0.38,2337.0,73.0,85.47,0.25,2365.0,46.0,-0.772
2024-05-03,85.56,0.37,2339.0,73.0,85.43,0.25,2366.0,46.0,-0.152
2024-05-04,85.78,0.38,2339.0,74.0,85.64,0.25,2366.0,46.0,
2024-05-05,86.01,0.37,2329.0,73.0,85.77,0.25,2366.0,46.0,0.609
2024-05-06,86.34,0.39,2329.0,74.0,86.08,0.25,2367.0,46.0,
2024-05-07,86.31,0.41,2329.0,75.0,86.04,0.26,2367.0,46.0,
2024-05-08,86.17,0.39,2343.0,74.0,86.02,0.26,2367.0,46.0,-0.882
2024-05-09,86.27,0.41,2343.0,75.0,86.11,0.26,2367.0,46.0,
2024-05-10,86.33,0.42,2343.0,76.0,86.16,0.26,2367.0,46.0,
2024-05-11,86.34,0.44,2343.0,77.0,86.16,0.26,2367.0,46.0,
2024-05-12,86.54,0.46,2343.0,78.0,86.34,0.26,2367.0,46.0,
2024-05-13,86.59,0.48,2342.0,79.0,86.38,0.26,2367.0,46.0,
2024-05-14,86.61,0.5,2342.0,79.0,86.39,0.26,2367.0,46.0,
2024-05-15,86.61,0.52,2342.0,80.0,86.39,0.26,2367.0,46.0,
2024-05-16,86.59,0.53,2342.0,81.0,86.35,0.26,2367.0,46.0,
2024-05-17,86.52,0.48,2350.0,78.0,86.36,0.26,2366.0,46.0,-0.376
2024-05-18,86.59,0.5,2350.0,79.0,86.42,0.26,2366.0,46.0,
2024-05-19,86.65,0.52,2350.0,80.0,86.48,0.26,2366.0,46.0,
2024-05-20,86.71,0.54,2350.0,80.0,86.53,0.25,2366.0,46.0,
2024-05-21,86.99,0.56,2350.0,81.0,86.8,0.25,2365.0,46.0,
2024-05-22,86.91,0.57,2349.0,82.0,86.71,0.25,2365.0,46.0,
2024-05-23,86.65,0.51,2368.0,78.0,86.66,0.24,2364.0,46.0,-0.79
2024-05-24,86.48,0.46,2376.0,76.0,86.58,0.24,2364.0,46.0,-0.393
2024-05-25,86.15,0.43,2398.0,74.0,86.5,0.24,2364.0,46.0,-1.305
2024-05-26,86.04,0.41,2400.0,73.0,86.44,0.23,2363.0,46.0,-0.159
2024-05-27,85.9,0.39,2403.0,73.0,86.36,0.23,2363.0,46.0,-0.234
2024-05-28,85.82,0.41,2403.0,74.0,86.3,0.23,2363.0,46.0,
2024-05-29,85.8,0.39,2413.0,73.0,86.43,0.23,2363.0,46.0,-0.755
2024-05-30,85.74,0.37,2413.0,73.0,86.41,0.23,2364.0,46.0,-0.01
2024-05-31,85.74,0.36,2404.0,72.0,86.36,0.22,2364.0,46.0,0.628
2024-06-01,85.7,0.35,2401.0,72.0,86.32,0.22,2365.0,46.0,0.239
2024-06-02,85.83,0.35,2380.0,72.0,86.29,0.22,2366.0,46.0,1.675
2024-06-03,86.06,0.34,2359.0,72.0,86.33,0.22,2368.0,46.0,1.727
2024-06-04,86.22,0.34,2350.0,72.0,86.43,0.22,2370.0,46.0,0.712
2024-06-05,86.45,0.35,2350.0,73.0,86.66,0.23,2372.0,46.0,
2024-06-06,86.43,0.37,2350.0,74.0,86.65,0.23,2374.0,46.0,
2024-06-07,86.58,0.36,2338.0,73.0,86.68,0.23,2376.0,46.0,0.868
2024-06-08,86.58,0.38,2338.0,74.0,86.68,0.23,2378.0,46.0,
2024-06-09,86.56,0.4,2337.0,75.0,86.67,0.23,2380.0,46.0,
2024-06-10,86.54,0.38,2338.0,74.0,86.65,0.23,2383.0,46.0,-0.04
2024-06-11,86.62,0.37,2331.0,74.0,86.67,0.23,2386.0,46.0,0.437
2024-06-12,86.64,0.39,2331.0,75.0,86.69,0.22,2388.0,46.0,
2024-06-13,86.79,0.37,2316.0,74.0,86.69,0.22,2391.0,46.0,1.011
2024-06-14,86.85,0.36,2319.0,73.0,86.75,0.22,2394.0,46.0,-0.207
2024-06-15,86.79,0.36,2324.0,73.0,86.73,0.22,2397.0,46.0,-0.392
2024-06-16,86.87,0.37,2324.0,74.0,86.8,0.22,2400.0,46.0,
2024-06-17,87.09,0.36,2306.0,73.0,86.83,0.22,2403.0,46.0,1.293
2024-06-18,87.13,0.35,2300.0,73.0,86.79,0.22,2406.0,46.0,0.38
2024-06-19,87.22,0.35,2293.0,73.0,86.78,0.22,2409.0,46.0,0.584
2024-06-20,87.28,0.34,2295.0,72.0,86.82,0.23,2412.0,46.0,-0.179
2024-06-21,87.3,0.36,2295.0,73.0,86.79,0.23,2415.0,46.0,
2024-06-22,87.38,0.38,2295.0,74.0,86.83,0.23,2418.0,46.0,
2024-06-23,87.52,0.4,2295.0,75.0,86.93,0.23,2421.0,46.0,
2024-06-24,87.51,0.38,2295.0,74.0,86.88,0.23,2423.0,46.0,0.008
2024-06-25,87.55,0.4,2296.0,75.0,86.86,0.23,2426.0,46.0,
2024-06-26,87.36,0.38,2314.0,74.0,86.8,0.23,2428.0,46.0,-1.127
2024-06-27,87.35,0.37,2317.0,74.0,86.78,0.23,2430.0,46.0,-0.217
2024-06-28,87.31,0.36,2331.0,73.0,86.83,0.23,2432.0,46.0,-1.025
2024-06-29,87.39,0.38,2331.0,74.0,86.86,0.23,2434.0,46.0,
2024-06-30,87.4,0.4,2331.0,75.0,86.84,0.23,2435.0,46.0,
2024-07-01,87.14,0.38,2352.0,74.0,86.74,0.23,2437.0,46.0,-1.338
2024-07-02,87.07,0.37,2362.0,73.0,86.74,0.23,2439.0,46.0,-0.692
2024-07-03,86.91,0.36,2375.0,73.0,86.67,0.23,2440.0,46.0,-0.882
2024-07-04,86.84,0.35,2381.0,73.0,86.64,0.23,2441.0,46.0,-0.512
2024-07-05,87.0,0.37,2381.0,74.0,86.79,0.23,2443.0,46.0,
2024-07-06,86.95,0.36,2385.0,73.0,86.76,0.23,2444.0,46.0,-0.302
2024-07-07,86.88,0.38,2384.0,74.0,86.67,0.23,2445.0,46.0,
2024-07-08,87.0,0.37,2367.0,73.0,86.61,0.23,2447.0,46.0,1.141
2024-07-09,87.03,0.36,2361.0,73.0,86.55,0.23,2448.0,46.0,0.459
2024-07-10,87.02,0.35,2374.0,73.0,86.63,0.23,2449.0,46.0,-1.011
2024-07-11,87.0,0.35,2381.0,72.0,86.64,0.23,2450.0,46.0,-0.537
2024-07-12,87.05,0.36,2380.0,73.0,86.66,0.23,2451.0,46.0,
2024-07-13,87.27,0.38,2380.0,74.0,86.85,0.24,2452.0,46.0,
2024-07-14,87.56,0.4,2380.0,75.0,87.11,0.24,2452.0,46.0,
2024-07-15,87.67,0.42,2379.0,76.0,87.19,0.24,2453.0,46.0,
2024-07-16,87.72,0.43,2379.0,77.0,87.21,0.23,2453.0,46.0,
2024-07-17,87.89,0.45,2379.0,78.0,87.35,0.23,2453.0,46.0,
2024-07-18,87.82,0.47,2378.0,79.0,87.24,0.23,2453.0,46.0,
2024-07-19,87.58,0.44,2397.0,77.0,87.16,0.23,2453.0,46.0,-0.93
2024-07-20,87.56,0.46,2396.0,78.0,87.12,0.23,2453.0,46.0,
2024-07-21,87.29,0.43,2413.0,76.0,86.99,0.22,2453.0,46.0,-0.922
2024-07-22,86.96,0.41,2432.0,74.0,86.83,0.22,2453.0,46.0,-1.101
2024-07-23,86.8,0.39,2432.0,73.0,86.68,0.22,2453.0,46.0,-0.084
2024-07-24,86.63,0.38,2442.0,73.0,86.6,0.22,2452.0,46.0,-0.682
2024-07-25,86.4,0.36,2449.0,72.0,86.45,0.21,2452.0,47.0,-0.578
2024-07-26,86.11,0.36,2461.0,72.0,86.29,0.21,2452.0,47.0,-0.973
2024-07-27,86.06,0.35,2455.0,72.0,86.2,0.21,2452.0,47.0,0.397
2024-07-28,85.91,0.34,2451.0,72.0,86.02,0.21,2452.0,47.0,0.248
2024-07-29,85.76,0.34,2458.0,72.0,85.95,0.21,2452.0,47.0,-0.636
2024-07-30,85.63,0.33,2457.0,72.0,85.83,0.21,2452.0,47.0,0.038
2024-07-31,85.53,0.33,2454.0,72.0,85.72,0.21,2452.0,47.0,0.199
2024-08-01,85.44,0.33,2451.0,72.0,85.62,0.21,2452.0,47.0,0.227
2024-08-02,85.43,0.33,2435.0,72.0,85.48,0.22,2453.0,47.0,1.272
2024-08-03,85.67,0.32,2420.0,72.0,85.58,0.22,2453.0,47.0,1.281
2024-08-04,85.74,0.32,2414.0,72.0,85.6,0.22,2454.0,47.0,0.428
2024-08-05,85.89,0.32,2403.0,72.0,85.64,0.22,2455.0,47.0,0.899
2024-08-06,85.87,0.32,2399.0,72.0,85.55,0.23,2455.0,47.0,0.372
