date,start_time,year,exercise_id,exercise_type,exercise_type_code,duration_min,distance_km,latitude,longitude,temperature_c,humidity,humidity_valid,phrase,wind_speed,wind_direction,uv_index,provider
2015-12-04,2015-12-04 19:52:35.874000,2015,03293686-57bc-dad1-bb5f-82ac89acd01f,running,1002,59.23,5.012,35.961796,-83.92411,0.00,85.00,1,Sunny,7.0,NE,0.0,AccuWeather
2015-12-13,2015-12-13 17:47:10.545000,2015,8e3c9848-b2d9-1746-0739-1159077de066,walking,1001,48.60,3.420,35.945614,-83.950485,17.20,77.00,1,Clouds and sun,7.0,N,2.0,AccuWeather
2016-02-06,2016-02-06 19:18:02.224000,2016,f9e7bcc0-1eb7-ed04-2c1b-de0608d7fceb,walking,1001,29.00,2.335,35.960857,-83.88367,8.90,23.00,1,Partly sunny,7.0,N,2.0,AccuWeather
2016-02-27,2016-02-27 19:58:22.059000,2016,d7e05df8-6dfe-3270-0b6c-a742ad8e6037,running,1002,12.03,1.628,35.95721,-83.92038,10.00,40.00,1,Sunny,7.0,W,4.0,AccuWeather
2016-02-29,2016-02-29 20:27:01.274000,2016,d8b406cd-89c8-8470-87e3-84a4dec37702,running,1002,16.10,1.882,35.95657,-83.921165,17.80,29.00,1,Sunny,7.0,SSW,2.0,AccuWeather
2016-03-05,2016-03-05 22:48:19.167000,2016,7d33b8d5-c4c0-03cc-ea70-9ae8aaf2f67b,running,1002,20.15,2.588,35.96145,-83.925354,12.20,44.00,1,Cloudy,7.0,W,0.0,AccuWeather
2016-03-06,2016-03-06 20:27:40.506000,2016,08ca6724-f8e8-445b-0fd0-d4e27d2c07d9,walking,1001,40.70,2.064,35.94599,-83.95127,14.20,39.00,1,Cloudy,7.0,N,2.0,AccuWeather
2016-03-07,2016-03-07 19:39:49.335000,2016,0803868a-c3e9-1bf0-70c4-8905f90ebb2c,running,1002,24.12,2.919,35.9563,-83.92122,18.90,31.00,1,Clouds and sun,7.0,SW,3.0,AccuWeather
2016-03-10,2016-03-10 18:16:20.161000,2016,4c93df8a-826f-6e10-5f20-4a317c795d0f,walking,1001,43.12,3.391,35.923603,-83.9902,26.10,34.00,1,Mostly cloudy,7.0,S,4.0,AccuWeather
2016-03-11,2016-03-11 20:26:59.741000,2016,0956d53f-9569-69b8-1b95-64b591cefb08,running,1002,13.42,1.308,35.95605,-83.92153,23.30,61.00,1,Mostly cloudy,7.0,NNW,2.0,AccuWeather
2016-03-11,2016-03-11 20:42:10.212000,2016,cc115155-4da7-e65b-c361-c0b02e7ae7de,running,1002,12.53,1.662,35.964283,-83.90395,23.30,61.00,1,Mostly cloudy,7.0,NNW,2.0,AccuWeather
2016-03-12,2016-03-12 18:50:24.378000,2016,ac979788-2fa1-1eb5-e827-057754954f29,walking,1001,47.05,3.702,35.945698,-83.950615,25.00,53.00,1,Mostly cloudy,7.0,WSW,4.0,AccuWeather
2016-03-13,2016-03-13 20:23:02.668000,2016,a0de5b9f-b92c-d23e-a738-3099b1f5ebc4,walking,1001,37.07,3.024,35.94535,-83.949715,21.10,67.00,1,Cloudy,7.0,SW,1.0,AccuWeather
2016-03-16,2016-03-16 18:54:24.567000,2016,04ccc097-1d4a-5d0e-307c-9acee17469a8,running,1002,28.10,3.318,35.96057,-83.92414,23.30,20.00,1,Mostly sunny,7.0,WSW,4.0,AccuWeather
2016-03-18,2016-03-18 20:24:43.673000,2016,97eaa9b7-d62c-c8ef-a29b-3c2593294103,walking,1001,56.08,4.429,35.945457,-83.94987,20.60,20.00,1,Mostly sunny,7.0,N,1.0,AccuWeather
2016-03-19,2016-03-19 16:45:12.171000,2016,684ddc1e-72d9-9cd6-3488-113f40cc5b7a,walking,1001,40.82,3.406,35.92418,-83.99062,15.60,51.00,1,Cloudy,7.0,WNW,3.0,AccuWeather
2016-03-20,2016-03-20 17:43:00.134000,2016,b1f191c7-f59f-de32-60a3-28f35d12e629,walking,1001,29.25,2.456,35.94554,-83.95001,9.40,51.00,1,Cloudy,7.0,W,3.0,AccuWeather
2016-03-22,2016-03-22 00:36:22.237000,2016,f2c02095-7118-a782-7554-79c884ac2a55,walking,1001,30.23,2.734,35.964493,-83.925896,9.40,40.00,1,Clear,7.0,W,0.0,AccuWeather
2016-03-23,2016-03-23 18:46:49.835000,2016,7fa47fb5-2639-e56d-1c74-9a61094d609f,walking,1001,40.08,3.491,35.923817,-83.98976,18.70,46.00,1,Mostly sunny,7.0,SW,5.0,AccuWeather
2016-03-25,2016-03-25 23:47:26.194000,2016,e6edf423-63ba-3d1f-34e2-9307de3a24f1,running,1002,28.22,3.716,35.96013,-83.924225,15.00,55.00,1,Partly sunny,7.0,N,0.0,AccuWeather
2016-03-26,2016-03-26 20:29:06.469000,2016,31585f9b-0aa4-7078-c0df-77d6b65cb294,walking,1001,36.52,3.355,35.92374,-83.99004,20.00,52.00,1,Mostly cloudy,7.0,N,1.0,AccuWeather
2016-03-27,2016-03-27 22:00:40.792000,2016,3c455985-1674-5b0f-baf0-a274886814a3,walking,1001,60.08,4.571,35.94537,-83.9498,20.00,68.00,1,Cloudy,7.0,N,0.0,AccuWeather
2016-03-30,2016-03-30 23:48:58.118000,2016,3effda73-b20f-e76e-2bf1-4e1b67d3f020,walking,1001,40.35,3.184,35.94549,-83.94985,21.70,27.00,1,Cloudy,7.0,SSW,0.0,AccuWeather
2016-04-04,2016-04-04 21:53:25.659000,2016,96223d36-b772-13d3-ff08-e4d18bb90d7a,walking,1001,41.10,3.122,35.945297,-83.94978,23.30,29.00,1,Partly sunny,7.0,SW,1.0,AccuWeather
2016-04-06,2016-04-06 22:12:41.981000,2016,0ca84444-0ddf-c6d9-7959-28bc0661e02c,walking,1001,45.57,3.790,35.945526,-83.9501,18.90,31.00,1,Mostly cloudy,7.0,S,0.0,AccuWeather
2016-04-18,2016-04-18 21:56:33.471000,2016,2a7688f5-1a58-d1a7-8afb-ef86bd5f1355,walking,1001,37.05,3.019,35.94531,-83.949715,28.90,15.00,1,Mostly sunny,7.0,N,1.0,AccuWeather
2016-04-21,2016-04-21 17:24:09.640000,2016,4b012ae5-2be8-324c-6775-c05f931c39ae,bike,11007,74.37,10.516,36.33573,-82.26173,23.90,39.00,1,Clouds and sun,7.0,SSW,6.0,AccuWeather
2016-04-21,2016-04-21 19:44:47.036000,2016,4a7a07b4-81ac-204c-c86c-ee494d839e4d,bike,11007,47.37,10.219,36.314827,-82.35372,25.00,32.00,1,Clouds and sun,7.0,SSW,4.0,AccuWeather
2016-04-22,2016-04-22 22:06:45.290000,2016,766dc81e-ef34-1cfd-a76c-811774f56f19,walking,1001,47.47,3.706,35.944984,-83.95019,17.80,80.00,1,Light rain,7.0,N,0.0,AccuWeather
2016-05-13,2016-05-13 21:23:19.198000,2016,b1cc77df-acae-d282-ffec-8417ebbf13ad,walking,1001,62.23,4.721,35.944893,-83.95034,24.30,36.00,1,Partly sunny,7.0,N,1.0,AccuWeather
2016-05-16,2016-05-16 20:54:48.784000,2016,82bdd86d-01e1-ecf1-872d-91ac08fcdc82,running,1002,17.07,2.765,35.9561,-83.921295,20.60,38.00,1,Cloudy,7.0,N,2.0,AccuWeather
2016-05-18,2016-05-18 21:37:29.520000,2016,91baac57-469f-f812-c4bb-43fae0c0bcb7,running,1002,21.13,3.150,35.958908,-83.92321,22.80,64.00,1,Cloudy,7.0,N,1.0,AccuWeather
2016-05-21,2016-05-21 19:03:58.201000,2016,d6f3691f-40a6-0e81-02d6-fa7915264b73,walking,1001,62.60,4.788,35.945435,-83.94985,22.80,57.00,1,Mostly cloudy,7.0,W,5.0,AccuWeather
2016-05-23,2016-05-23 20:31:35.789000,2016,fa37c4ec-890c-548f-e86a-214448b1231a,running,1002,24.22,3.695,35.95704,-83.9205,24.40,31.00,1,Partly sunny,7.0,N,3.0,AccuWeather
2016-05-25,2016-05-25 21:40:23.666000,2016,3acd6efd-3dac-ff1d-14aa-d93c7da023f3,running,1002,26.55,4.030,35.95529,-83.92218,28.90,39.00,1,Clouds and sun,7.0,W,1.0,AccuWeather
2016-06-03,2016-06-03 20:56:48.208000,2016,c4073381-71cd-4a7f-a15a-aa979caff6e7,walking,1001,59.32,4.735,35.945007,-83.95027,86.00,49.00,1,Clouds and sun,0.0,N. 0.0,0.0,AccuWeather
2016-06-06,2016-06-06 01:12:59.588000,2016,b6e7e6ce-fa18-b21c-b7bd-b09babaec601,walking,1001,54.67,4.744,35.958008,-83.933784,20.60,89.00,1,Cloudy,7.0,S,0.0,AccuWeather
2016-06-17,2016-06-17 23:45:43.424000,2016,7ddcceaa-5e72-1131-1d77-d8b42d29194a,running,1002,21.07,3.277,35.956463,-83.92136,26.70,55.00,1,Partly sunny,7.0,N,0.0,AccuWeather
2016-06-20,2016-06-20 23:53:57.371000,2016,70bd79a9-bb6a-6547-7348-756b2e5ece51,running,1002,25.60,4.014,35.95626,-83.92135,30.60,31.00,1,Partly sunny,7.0,WSW,0.0,AccuWeather
2016-06-23,2016-06-23 21:55:58.619000,2016,3922bd18-158e-0bcd-20d3-9e1ffffd0f41,walking,1001,4.82,0.350,35.958393,-83.93525,34.40,38.00,1,Partly sunny,7.0,SW,2.0,AccuWeather
2016-06-23,2016-06-23 22:18:21.439000,2016,7fa3c6d6-558b-cdec-da08-b25cce7d780f,walking,1001,16.13,1.048,35.95722,-83.93869,34.40,38.00,1,Partly sunny,7.0,SW,0.0,AccuWeather
2016-06-24,2016-06-24 23:55:37.403000,2016,18fc47d7-8736-31eb-f898-6de4c4447390,running,1002,26.03,4.040,35.956097,-83.9214,30.00,58.00,1,Partly sunny,7.0,SW,0.0,AccuWeather
2016-06-29,2016-06-29 00:42:09.550000,2016,f5c5c82e-636e-4a1f-55f0-c134df5a647e,walking,1001,52.95,3.857,35.946327,-83.951996,22.20,93.00,1,Cloudy,7.0,N,0.0,AccuWeather
2016-06-29,2016-06-29 23:47:34.787000,2016,ede6414c-c2e5-6470-c8dd-17ed96c26481,running,1002,29.08,4.757,35.955345,-83.92207,28.90,39.00,1,Partly sunny,7.0,N,0.0,AccuWeather
2016-07-01,2016-07-01 01:21:59.848000,2016,62e25b92-c53d-11ca-029b-1418a6b3db82,walking,1001,27.48,1.904,35.95801,-83.93379,28.90,35.00,1,Partly cloudy,7.0,WNW,0.0,AccuWeather
2016-07-01,2016-07-01 02:10:36.926000,2016,5a5fb0aa-e7ea-7dfe-db35-f6b195ba165b,walking,1001,12.85,0.669,35.950443,-83.9394,28.90,35.00,1,Partly cloudy,7.0,WNW,0.0,AccuWeather
2016-07-01,2016-07-01 23:18:52.010000,2016,794aadfc-33af-ac23-6c01-bbd753bb327c,running,1002,30.13,4.792,35.95524,-83.9222,30.60,36.00,1,Partly sunny,7.0,N,0.0,AccuWeather
2016-07-06,2016-07-06 22:02:58.815000,2016,30d28c40-9dc9-cfff-8d04-776f97221b46,running,1002,30.47,4.728,35.955322,-83.922134,32.20,55.00,1,Partly sunny,7.0,SW,1.0,AccuWeather
2016-07-06,2016-07-06 22:42:38.652000,2016,8d8bfe42-3cf1-2e60-2cd1-f60d9fcfe091,running,1002,2.48,0.440,35.961853,-83.92446,27.80,57.00,1,Thunderstorm,7.0,SSW,0.0,AccuWeather
2016-07-10,2016-07-10 00:01:19.371000,2016,03b13814-f944-bd5c-0d5a-c28d4421b171,walking,1001,34.17,2.166,35.964165,-83.92668,25.00,70.00,1,Cloudy,7.0,SW,3.0,AccuWeather
2016-07-10,2016-07-10 19:41:12.283000,2016,0ddc8092-649d-f0a3-c4b3-a8302d731ef5,walking,1001,55.33,4.044,35.94504,-83.95015,30.00,42.00,1,Partly sunny,7.0,NNW,5.0,AccuWeather
2016-07-16,2016-07-16 14:19:05.165000,2016,f1fec9b0-1d58-7ad5-17ac-de26634d6192,bike,11007,92.12,13.908,31.422,-81.26881,30.00,78.00,1,Sunny,7.0,S,8.0,AccuWeather
2016-07-19,2016-07-19 15:54:24.106000,2016,6be88fe7-77f9-97ae-8a45-a355f33f361d,bike,11007,31.38,3.295,31.42207,-81.26901,32.20,58.00,1,Sunny,7.0,N,9.0,AccuWeather
2016-08-05,2016-08-05 01:10:51.818000,2016,383eaa8f-d321-d7f2-979a-df87e796930e,walking,1001,55.43,3.134,35.964172,-83.9264,30.00,54.00,1,Cloudy,7.0,WNW,0.0,AccuWeather
2016-08-06,2016-08-06 00:01:18.547000,2016,c9723219-db92-0b97-bdff-3364ae0b1b95,walking,1001,26.10,1.483,35.963955,-83.920044,31.70,49.00,1,Mostly cloudy,7.0,W,0.0,AccuWeather
2016-08-11,2016-08-11 00:18:12.888000,2016,66907487-b8c6-c754-5e7a-fe2fbff7cef9,walking,1001,49.98,3.797,35.944717,-83.949814,30.30,52.00,1,Partly sunny,7.0,ESE,0.0,AccuWeather
2016-08-11,2016-08-11 23:30:39.155000,2016,3f8ad436-df40-457b-4d38-1fdfb0f48c77,walking,1001,64.27,4.930,35.95398,-83.94213,32.80,46.00,1,Cloudy,7.0,WSW,0.0,AccuWeather
2016-08-21,2016-08-21 19:39:39.989000,2016,bf3ff17e-4345-0765-58cb-c7a6b2f10696,walking,1001,36.67,2.383,35.944958,-83.94996,26.70,76.00,1,Partly sunny,7.0,W,4.0,AccuWeather
2016-08-31,2016-08-31 21:47:34.276000,2016,ff5c4baa-3150-886b-18e5-96143ca53280,walking,1001,50.58,2.978,35.95802,-83.93381,33.90,35.00,1,Partly sunny,7.0,WNW,1.0,AccuWeather
2016-08-31,2016-08-31 23:36:02.583000,2016,30df65a3-be40-a5be-f1cc-c2a0818a2701,walking,1001,61.80,4.196,35.968365,-83.9202,31.70,46.00,1,Mostly cloudy,7.0,NNW,0.0,AccuWeather
2016-09-02,2016-09-02 23:38:54.673000,2016,69b6c25c-0739-e7f7-aca1-6d0b5fc79d9a,walking,1001,31.28,2.259,35.958084,-83.93369,26.70,51.00,1,Cloudy,7.0,NE,0.0,AccuWeather
2016-09-03,2016-09-03 00:32:51.745000,2016,fbdc4475-2ba0-3c1e-1900-1211b9a718ab,walking,1001,60.50,2.899,35.968433,-83.920784,25.00,59.00,1,Partly cloudy,7.0,ENE,0.0,AccuWeather
2016-09-03,2016-09-03 19:48:51.089000,2016,9a76140d-2a45-dd61-d2f3-f3fe62ca85a6,walking,1001,45.18,3.845,35.945377,-83.949745,28.90,30.00,1,Partly sunny,7.0,N,4.0,AccuWeather
2016-09-04,2016-09-04 23:22:21.158000,2016,6c42af01-d3f4-8ee3-7e20-9c39e992569d,walking,1001,67.83,4.599,35.957985,-83.9341,31.10,27.00,1,Sunny,7.0,WNW,0.0,AccuWeather
2016-09-07,2016-09-07 22:24:09.309000,2016,c9d00fa9-13c3-498b-88a3-689e592e7589,walking,1001,69.52,4.544,35.677788,-83.74501,31.50,37.00,1,Mostly sunny,7.0,W,0.0,AccuWeather
2016-09-10,2016-09-10 19:48:59.372000,2016,15bd987e-1455-0ffe-e535-cdafe330aa5e,walking,1001,11.47,0.759,36.10231,-84.14006,31.80,43.00,1,Partly sunny,7.0,SSW,3.0,AccuWeather
2016-09-11,2016-09-11 00:20:23.331000,2016,c4d435fb-ed49-958d-9bc2-61b8977151e3,walking,1001,8.63,0.626,35.957806,-83.934425,31.10,37.00,1,Cloudy,7.0,S,0.0,AccuWeather
2016-09-11,2016-09-11 23:44:19.240000,2016,8d9edadf-e53e-3912-5ac5-320c7f961fdf,walking,1001,34.23,2.433,35.945835,-83.9499,27.80,34.00,1,Mostly sunny,7.0,NNW,0.0,AccuWeather
2016-09-12,2016-09-12 19:21:11.220000,2016,db352ac1-5c93-c1bc-f15b-93efcc917286,walking,1001,28.42,2.275,35.926277,-84.046974,31.70,35.00,1,Partly sunny,7.0,WSW,3.0,AccuWeather
2016-09-13,2016-09-13 02:17:43.763000,2016,afc76ad0-1bd4-6950-ea25-6e7ede4981c7,walking,1001,53.10,3.977,35.957962,-83.93371,25.00,57.00,1,Partly cloudy,7.0,N,0.0,AccuWeather
2016-09-13,2016-09-13 23:44:50.896000,2016,bc65e55b-70bf-450f-f8a7-2155768b7796,walking,1001,32.82,2.425,35.945328,-83.949684,31.70,37.00,1,Mostly cloudy,7.0,E,0.0,AccuWeather
2016-09-14,2016-09-14 23:40:41.672000,2016,2b1d5112-08b4-7753-c15e-0ba7f623fa28,walking,1001,40.23,3.028,35.945393,-83.949875,29.40,47.00,1,Mostly cloudy,7.0,ENE,0.0,AccuWeather
2016-09-15,2016-09-15 23:29:09.028000,2016,12bc2e03-980f-f600-df47-deff104ab6c2,walking,1001,47.12,3.381,35.945404,-83.94989,32.80,27.00,1,Partly sunny,7.0,N,0.0,AccuWeather
2016-09-30,2016-09-30 19:17:28.512000,2016,6a55ffb3-5c9e-19f2-d0c5-c1b099f1ee3e,walking,1001,19.43,1.446,35.949093,-83.9183,21.10,43.00,1,Partly sunny,7.0,W,2.0,AccuWeather
2016-10-03,2016-10-03 00:35:47.344000,2016,bb8301e7-d64b-6296-a6dc-c337e41f67f2,walking,1001,15.03,1.103,35.957584,-83.93767,21.10,54.00,1,Mostly clear,7.0,NNW,0.0,AccuWeather
2016-10-09,2016-10-09 23:36:27.127000,2016,5d113f28-cc22-6c39-9fee-9a13027098ea,walking,1001,23.30,1.738,35.95803,-83.933784,20.60,31.00,1,Clear,7.0,NNE,0.0,AccuWeather
2016-10-10,2016-10-10 00:19:19.276000,2016,8723423b-1f65-c902-44a9-aca04d1257c9,walking,1001,31.75,2.202,35.95779,-83.934044,18.30,38.00,1,Clear,7.0,NNE,0.0,AccuWeather
2016-10-13,2016-10-13 21:01:58.608000,2016,1c649f65-97df-aa4d-5e41-a99a1a0dbd28,walking,1001,33.77,2.578,35.930435,-84.04575,24.40,35.00,1,Clouds and sun,7.0,N,1.0,AccuWeather
2016-10-16,2016-10-16 22:37:52.779000,2016,f8a15b1b-86f9-da5b-7b80-27ec8d92cd2e,walking,1001,40.63,3.052,35.95858,-83.93198,26.70,40.00,1,Mostly cloudy,7.0,WSW,0.0,AccuWeather
2016-10-17,2016-10-17 00:35:46.910000,2016,dc9aad4b-1282-36ac-ca50-398b588c3c77,walking,1001,42.08,2.913,35.972073,-83.922,23.90,49.00,1,Clear,7.0,S,0.0,AccuWeather
2016-10-25,2016-10-25 22:10:31.536000,2016,b6e17eb0-6ddf-e74b-86de-2fdf7118dfe2,walking,1001,71.17,5.045,35.957928,-83.93439,21.10,27.00,1,Clouds and sun,7.0,NNW,0.0,AccuWeather
2016-11-23,2016-11-23 18:38:56.139000,2016,dadad6dc-2020-ac1b-0bac-6990563f951b,walking,1001,0.11,0.000,35.987633,-83.921036,16.10,23.00,1,Cloudy,7.0,N,2.0,AccuWeather
2017-01-13,2017-01-13 18:51:29.462000,2017,419aa889-c9e2-2a9c-7d87-dcba204a453b,walking,1001,40.52,3.488,33.52517,-86.80744,23.30,61.00,1,Partly sunny,7.0,SW,3.0,AccuWeather
2017-01-14,2017-01-14 18:25:02.821000,2017,9293b8d2-0428-ca2d-2e69-b5bf0bc0dde1,walking,1001,25.62,2.160,33.514988,-86.80766,23.30,47.00,1,Clouds and sun,7.0,WSW,3.0,AccuWeather
2017-01-20,2017-01-20 00:26:47.005000,2017,aff3340a-28a4-35df-0921-3b4edc8b895b,walking,1001,23.33,2.233,35.96469,-83.92572,12.60,75.00,1,Cloudy,7.0,NE,0.0,AccuWeather
2017-01-22,2017-01-22 20:47:49.540000,2017,66cb780f-5ec9-850e-7eed-9acf5a245b7d,walking,1001,30.12,2.693,35.945484,-83.950294,17.20,79.00,1,Cloudy,7.0,WNW,0.0,AccuWeather
2017-02-12,2017-02-12 19:53:32.500000,2017,803acad8-ab3e-d7c3-f2ab-849bab632feb,walking,1001,41.17,3.561,35.92382,-83.99078,23.20,64.00,1,Cloudy,7.0,WSW,1.0,AccuWeather
2017-02-20,2017-02-20 23:29:23.258000,2017,4383ea3e-2564-9b85-1197-079705dcbd11,walking,1001,16.98,1.407,35.957783,-83.93457,18.70,50.00,1,Cloudy,7.0,N,0.0,AccuWeather
2017-02-21,2017-02-21 00:11:04.807000,2017,6efb22b1-62d0-bec9-ba52-a5e054093536,walking,1001,17.51,1.316,35.95082,-83.93901,17.10,57.00,1,Some clouds,7.0,N,0.0,AccuWeather
2017-03-09,2017-03-09 19:41:42.285000,2017,d193a444-e60e-2fd9-fd8c-2d117d51d972,walking,1001,53.33,4.461,35.94556,-83.94963,21.10,24.00,1,Sunny,7.0,N,4.0,AccuWeather
2017-03-18,2017-03-18 19:36:36.524000,2017,0fef6152-84ab-30d4-14cc-a49e9df62edc,walking,1001,45.20,3.632,35.929756,-83.97346,20.00,32.00,1,Sunny,7.0,W,3.0,AccuWeather
2017-04-01,2017-04-01 21:10:34.568000,2017,47e8923f-f046-7fb8-1e3e-35dc1e0fc181,walking,1001,22.12,1.712,35.95803,-83.93377,17.50,53.00,1,Partly sunny,7.0,N,1.0,AccuWeather
2017-04-01,2017-04-01 22:10:53.199000,2017,9f298d6c-e077-4937-fd22-df13a44f5aa3,walking,1001,20.27,1.697,35.964172,-83.91829,17.80,48.00,1,Sunny,7.0,N,0.0,AccuWeather
2017-04-02,2017-04-02 19:58:20.782000,2017,d31931c1-a0fb-68b6-45c4-89f145375bbb,walking,1001,60.53,5.048,35.945377,-83.94973,23.90,33.00,1,Sunny,7.0,N,4.0,AccuWeather
2017-04-11,2017-04-11 23:48:01.949000,2017,aadc7743-a7f7-317f-acfb-9da2862e097a,walking,1001,45.14,3.145,35.95798,-83.93387,25.00,41.00,1,Sunny,7.0,W,0.0,AccuWeather
2017-04-14,2017-04-14 23:10:50.090000,2017,23fddb2b-28bc-1e04-26ad-ff4560683085,walking,1001,51.11,3.759,35.957954,-83.93363,25.60,34.00,1,Sunny,7.0,SSW,0.0,AccuWeather
2017-04-15,2017-04-15 01:01:14.619000,2017,2f9b34c9-47d4-a497-b625-0d574fd3b55a,walking,1001,37.56,2.560,35.969124,-83.918015,26.10,32.00,1,Cloudy,7.0,S,0.0,AccuWeather
2017-04-20,2017-04-20 23:08:22.755000,2017,a90e8a4e-976e-f4a3-dc6e-11a906447dac,walking,1001,40.12,3.107,35.945457,-83.95014,25.00,53.00,1,Sunny,7.0,SW,0.0,AccuWeather
2017-04-25,2017-04-25 00:21:28.980000,2017,59a56272-7919-64d9-53d1-9d59df77d8de,walking,1001,31.33,2.408,35.94535,-83.94977,17.80,72.00,1,Mostly cloudy,7.0,E,0.0,AccuWeather
2017-04-27,2017-04-27 20:56:25.802000,2017,c3d2a7d5-8037-7fd7-3e93-242000c47b68,walking,1001,46.05,3.668,35.895145,-84.178154,25.00,63.00,1,Clouds and sun,7.0,WSW,1.0,AccuWeather
2017-04-28,2017-04-28 20:53:02.856000,2017,84b52987-c221-6eb3-5a8f-5bdf04806397,walking,1001,32.56,2.636,35.960922,-83.88355,28.90,54.00,1,Partly sunny,7.0,W,3.0,AccuWeather
2017-05-01,2017-05-01 02:56:46.913000,2017,b37dcac3-c99a-3161-1810-221a1d655fe7,running,1002,6.01,0.927,35.957817,-83.934006,21.10,77.00,1,Cloudy,7.0,W,0.0,AccuWeather
2017-05-21,2017-05-21 16:37:56.392000,2017,c59f032e-3bea-f5b8-09b5-02f16190b482,bike,11007,93.89,19.917,30.476755,-90.0944,23.40,92.00,1,Cloudy,7.0,SE,3.0,AccuWeather
2017-05-21,2017-05-21 20:23:27.440000,2017,8c420ba0-677a-525f-de31-35c881e58ca5,bike,11007,88.55,18.985,30.360788,-90.06402,24.40,87.00,1,Cloudy,7.0,S,4.0,AccuWeather
2017-05-21,2017-05-21 22:51:34.053000,2017,85e4ef39-8f3e-1336-8b9f-1f3c523537f6,bike,11007,20.66,4.498,30.481995,-90.05662,25.10,87.00,1,Cloudy,7.0,SSE,1.0,AccuWeather
2017-06-04,2017-06-04 23:36:02.702000,2017,5b96dcfc-db7a-64f6-f3cd-841140e9ff17,walking,1001,32.34,2.324,35.958054,-83.934296,23.60,87.00,1,Thunderstorm,7.0,SSW,0.0,AccuWeather
2017-08-28,2017-08-28 22:14:30.587000,2017,7bfc6905-f7e4-e7b4-abaa-e9912547e290,walking,1001,31.72,2.665,35.945145,-83.95129,25.60,62.00,1,Partly sunny,7.0,N,0.0,AccuWeather
2017-09-04,2017-09-04 22:01:48.960000,2017,f02cea3b-5898-6be1-f7cc-87a781f3069c,walking,1001,31.31,2.724,35.94475,-83.94991,27.80,45.00,1,Mostly sunny,7.0,SW,1.0,AccuWeather
2017-09-28,2017-09-28 22:48:00.887000,2017,f9c5bd4a-40d1-decc-9807-a1bcbf990c96,walking,1001,29.36,2.134,35.930454,-84.045906,27.80,47.00,1,Sunny,7.0,N,0.0,AccuWeather
2017-09-30,2017-09-30 19:50:29.550000,2017,f6c30a99-c25c-391d-90d5-04991981961a,walking,1001,30.05,2.239,35.957615,-83.93484,25.00,25.00,1,Sunny,7.0,N,3.0,AccuWeather
2017-10-01,2017-10-01 16:45:26.926000,2017,740cfa13-3aca-06e4-3655-6fe26f9f5d27,walking,1001,31.27,2.615,35.920006,-84.07784,21.10,42.00,1,Sunny,7.0,N,6.0,AccuWeather
2017-10-04,2017-10-04 23:14:05.914000,2017,5d5e5921-0db3-fad4-158c-3d3b917f8524,walking,1001,40.13,2.769,35.957848,-83.934265,22.80,60.00,1,Sunny,7.0,N,0.0,AccuWeather
2017-10-05,2017-10-05 22:42:20.524000,2017,6acd11a0-4dd2-6af9-8369-4a12e86a464a,walking,1001,47.88,3.722,35.945507,-83.94993,26.10,50.00,1,Sunny,7.0,N,0.0,AccuWeather
2017-10-07,2017-10-07 00:45:59.048000,2017,8acd25a6-a0a8-dd19-1454-196e3f435fdb,walking,1001,14.18,0.986,35.968822,-83.91833,20.00,77.00,1,Mostly cloudy,7.0,N,0.0,AccuWeather
2017-10-07,2017-10-07 01:50:36.268000,2017,f8c6b9e7-3735-afc8-f7a1-e2fb7a4ef566,walking,1001,32.79,1.916,35.963333,-83.91694,17.80,93.00,1,Some clouds,7.0,N,0.0,AccuWeather
2017-10-07,2017-10-07 18:57:10.858000,2017,7819116e-d33f-e96a-157b-6a1f8d2df268,walking,1001,30.39,2.381,35.95806,-83.93428,28.90,51.00,1,Partly sunny,7.0,N,2.0,AccuWeather
2017-10-07,2017-10-07 22:56:59.200000,2017,76876769-1125-6a11-f192-04ec49f5f920,walking,1001,29.27,2.046,36.035908,-83.9326,27.20,69.00,1,Sunny,7.0,N,0.0,AccuWeather
2017-10-09,2017-10-09 16:29:53.569000,2017,bc0f9084-5acf-74d6-75be-cec0e0cdc665,walking,1001,40.09,3.086,35.960842,-83.88371,27.20,73.00,1,Cloudy,7.0,N,2.0,AccuWeather
2017-10-12,2017-10-12 21:59:46.494000,2017,b0cb10aa-5b56-78b4-2a5e-46adf101f258,walking,1001,29.85,2.341,35.930252,-84.04578,26.10,52.00,1,Sunny,7.0,WNW,0.0,AccuWeather
2017-10-14,2017-10-14 22:42:34.771000,2017,abdb2106-8856-7204-a161-d10b57cd8e39,walking,1001,13.58,0.935,35.44102,-84.63878,23.90,68.00,1,Partly sunny,7.0,N,0.0,AccuWeather
2017-10-15,2017-10-15 18:56:43.626000,2017,07a9b3d8-4522-23fb-82ef-ee6cd92e0501,walking,1001,37.22,3.006,35.945442,-83.949875,25.00,76.00,1,Cloudy,7.0,WSW,1.0,AccuWeather
2017-10-18,2017-10-18 16:04:45.822000,2017,188973d4-15b8-9e15-12fa-87f42ec72d60,walking,1001,36.70,3.010,35.927372,-84.04574,15.00,67.00,1,Sunny,7.0,N,3.0,AccuWeather
2017-10-19,2017-10-19 20:41:13.318000,2017,a3af34d0-8394-48df-1b36-9f8f2c215ecb,walking,1001,61.18,4.432,35.961548,-83.88382,22.20,35.00,1,Sunny,7.0,N,1.0,AccuWeather
