com.samsung.shealth.tracker.pedometer_day_summary,6225039,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
869,29512dfa-d101-4a7c-9540-b5085d9f4407.binning_data.json,558614,5000,0,2019-05-16 04:00:05.436,com.sec.android.app.shealth,2019-05-16 04:00:05.436,,1.6823341,643.14,38.19,869,4V/TlqPcbG,com.sec.android.app.shealth,0,29512dfa-d101-4a7c-9540-b5085d9f4407.achievement.json,29512dfa-d101-4a7c-9540-b5085d9f4407,1557878400000,
1654,248d9a28-5b06-4970-a78e-7cb8d1cfcc38.binning_data.json,959739,5000,0,2018-09-22 01:23:27.939,com.sec.android.app.shealth,2018-09-21 18:31:15.761,,1.8055556,1071.671,70.17,1654,PEzvKidhug,com.sec.android.app.shealth,0,248d9a28-5b06-4970-a78e-7cb8d1cfcc38.achievement.json,248d9a28-5b06-4970-a78e-7cb8d1cfcc38,1537488000000,
345,6f463bea-575d-43a4-af06-96dc6466a92d.binning_data.json,201469,5000,1,2019-03-17 03:34:00.481,com.sec.android.app.shealth,2019-03-16 16:15:41.012,6f463bea-575d-43a4-af06-96dc6466a92d.source_info.json,1.1387829,229.43,17.35,344,VfS0qUERdZ,com.sec.android.app.shealth,0,6f463bea-575d-43a4-af06-96dc6466a92d.achievement.json,6f463bea-575d-43a4-af06-96dc6466a92d,1552694400000,
31,360d943b-7c9e-465b-8eea-9d25ab0a5f5f.binning_data.json,22358,5000,0,2019-03-15 04:00:07.917,com.sec.android.app.shealth,2019-03-15 04:00:07.917,,1.1406292,22.560001,1.3000002,31,4V/TlqPcbG,com.sec.android.app.shealth,0,360d943b-7c9e-465b-8eea-9d25ab0a5f5f.achievement.json,360d943b-7c9e-465b-8eea-9d25ab0a5f5f,1552521600000,
1831,c0f00365-1a4c-4287-9b6c-7e0d6839f77a.binning_data.json,1174101,5000,1,2019-04-02 20:35:57.578,com.sec.android.app.shealth,2019-04-02 15:59:30.604,c0f00365-1a4c-4287-9b6c-7e0d6839f77a.source_info.json,1.1082604,1301.21,77.579994,1830,VfS0qUERdZ,com.sec.android.app.shealth,0,c0f00365-1a4c-4287-9b6c-7e0d6839f77a.achievement.json,c0f00365-1a4c-4287-9b6c-7e0d6839f77a,1554163200000,
4889,716e5197-8bc3-4623-acff-b4cf6b9da234.binning_data.json,2856496,5000,0,2019-02-19 22:50:38.934,com.sec.android.app.shealth,2019-02-19 22:50:38.934,,1.8055556,3123.94,205.58,4889,PEzvKidhug,com.sec.android.app.shealth,0,716e5197-8bc3-4623-acff-b4cf6b9da234.achievement.json,716e5197-8bc3-4623-acff-b4cf6b9da234,1550534400000,
158,b2d83703-dbdc-46cc-82f0-81e11663c8de.binning_data.json,103480,5000,0,2019-02-15 02:27:56.689,com.sec.android.app.shealth,2019-02-14 06:26:32.100,b2d83703-dbdc-46cc-82f0-81e11663c8de.source_info.json,1.1175011,115.63999,7.59,158,VfS0qUERdZ,com.sec.android.app.shealth,0,b2d83703-dbdc-46cc-82f0-81e11663c8de.achievement.json,b2d83703-dbdc-46cc-82f0-81e11663c8de,1550102400000,
2540,56ce298e-b90d-4526-b9d0-4936e2569eea.binning_data.json,1640138,5000,0,2019-06-03 21:00:02.067,com.sec.android.app.shealth,2019-06-03 21:00:02.067,,1.5555557,1852.18,125.770004,2540,4V/TlqPcbG,com.sec.android.app.shealth,0,56ce298e-b90d-4526-b9d0-4936e2569eea.achievement.json,56ce298e-b90d-4526-b9d0-4936e2569eea,1559520000000,
1059,9e9733d0-ba85-41b0-9f4d-04a31779bc4c.binning_data.json,598891,5000,0,2018-11-27 12:37:44.845,com.sec.android.app.shealth,2018-11-26 17:16:56.935,9e9733d0-ba85-41b0-9f4d-04a31779bc4c.source_info.json,1.2249188,733.594,51.7,1059,VfS0qUERdZ,com.sec.android.app.shealth,0,9e9733d0-ba85-41b0-9f4d-04a31779bc4c.achievement.json,9e9733d0-ba85-41b0-9f4d-04a31779bc4c,1543190400000,
5071,3ef01a93-762a-4dab-908a-5dae82a9a800.binning_data.json,3351944,5000,0,2019-02-20 05:00:03.492,com.sec.android.app.shealth,2019-02-20 05:00:03.492,,1.5555557,3633.82,249.43001,5071,Mz5pMh3q+T,com.sec.android.app.shealth,0,3ef01a93-762a-4dab-908a-5dae82a9a800.achievement.json,3ef01a93-762a-4dab-908a-5dae82a9a800,1550534400000,
5912,21559513-8861-4eba-a8da-9d8c68b26cc6.binning_data.json,4151197,5000,0,2019-06-19 21:15:42.455,com.sec.android.app.shealth,2019-06-19 21:00:03.827,,1.2260001,4233.66,293.9,5912,4V/TlqPcbG,com.sec.android.app.shealth,0,21559513-8861-4eba-a8da-9d8c68b26cc6.achievement.json,21559513-8861-4eba-a8da-9d8c68b26cc6,1560902400000,
128,b76541e7-5282-4f4f-a850-bd3cbdbdfc53.binning_data.json,91479,5000,0,2019-06-02 04:00:02.370,com.sec.android.app.shealth,2019-06-02 04:00:02.370,,1.386688,94.61001,5.36,128,4V/TlqPcbG,com.sec.android.app.shealth,0,b76541e7-5282-4f4f-a850-bd3cbdbdfc53.achievement.json,b76541e7-5282-4f4f-a850-bd3cbdbdfc53,1559347200000,
2600,7efc6f62-672e-4d24-a41e-d2b5d7cb7cb2.binning_data.json,1538946,5000,0,2019-04-16 04:00:01.208,com.sec.android.app.shealth,2019-04-16 04:00:01.208,,1.5586871,1966.24,106.10999,2600,4V/TlqPcbG,com.sec.android.app.shealth,1854,7efc6f62-672e-4d24-a41e-d2b5d7cb7cb2.achievement.json,7efc6f62-672e-4d24-a41e-d2b5d7cb7cb2,1555286400000,
2350,ae7c3d68-d95c-49b0-8582-c279d4901fab.binning_data.json,1446275,5000,0,2019-03-23 06:46:04.725,com.sec.android.app.shealth,2019-03-22 05:45:58.870,ae7c3d68-d95c-49b0-8582-c279d4901fab.source_info.json,1.1086376,1603.395,100.06,2350,VfS0qUERdZ,com.sec.android.app.shealth,0,ae7c3d68-d95c-49b0-8582-c279d4901fab.achievement.json,ae7c3d68-d95c-49b0-8582-c279d4901fab,1553212800000,
1658,620ac657-8152-4060-9f58-71d694d4f233.binning_data.json,1035751,5000,0,2018-11-23 18:05:40.197,com.sec.android.app.shealth,2018-11-22 17:50:29.107,620ac657-8152-4060-9f58-71d694d4f233.source_info.json,1.0590863,1096.95,78.229996,1658,VfS0qUERdZ,com.sec.android.app.shealth,0,620ac657-8152-4060-9f58-71d694d4f233.achievement.json,620ac657-8152-4060-9f58-71d694d4f233,1542844800000,
1095,20fa51b0-1034-4b34-9fcf-d33981dc853e.binning_data.json,624895,5000,5,2019-04-01 05:40:08.541,com.sec.android.app.shealth,2019-03-31 23:38:25.316,,1.9444443,703.929,47.14,1090,PEzvKidhug,com.sec.android.app.shealth,0,20fa51b0-1034-4b34-9fcf-d33981dc853e.achievement.json,20fa51b0-1034-4b34-9fcf-d33981dc853e,1553990400000,
5177,87103dbe-fcde-4136-b4c3-09fbd7fd11da.binning_data.json,3468091,5000,7,2019-02-13 05:00:03.079,com.sec.android.app.shealth,2019-02-13 05:00:03.079,,1.7500266,3730.13,257.37,5170,Mz5pMh3q+T,com.sec.android.app.shealth,0,87103dbe-fcde-4136-b4c3-09fbd7fd11da.achievement.json,87103dbe-fcde-4136-b4c3-09fbd7fd11da,1549929600000,
6870,b06b5a7d-51d7-4dd0-8800-bcedb2a33a02.binning_data.json,4242997,5000,0,2019-05-25 05:43:19.375,com.sec.android.app.shealth,2019-05-24 19:09:58.153,b06b5a7d-51d7-4dd0-8800-bcedb2a33a02.source_info.json,1.0901312,4625.4233,291.068,6870,VfS0qUERdZ,com.sec.android.app.shealth,0,b06b5a7d-51d7-4dd0-8800-bcedb2a33a02.achievement.json,b06b5a7d-51d7-4dd0-8800-bcedb2a33a02,1558656000000,
2328,e616ad5e-d4bc-4552-b6af-a2ee3eed6426.binning_data.json,1754566,5000,0,2019-02-17 03:56:14.429,com.sec.android.app.shealth,2019-02-16 06:15:44.513,e616ad5e-d4bc-4552-b6af-a2ee3eed6426.source_info.json,0.94602865,1659.87,115.71,2328,VfS0qUERdZ,com.sec.android.app.shealth,0,e616ad5e-d4bc-4552-b6af-a2ee3eed6426.achievement.json,e616ad5e-d4bc-4552-b6af-a2ee3eed6426,1550275200000,
20,69b9ba0d-e32f-40d0-b952-5cc3561d5817.binning_data.json,13173,5000,0,2019-03-25 04:00:03.670,com.sec.android.app.shealth,2019-03-25 04:00:03.670,,1.1165953,14.709999,0.89000005,20,4V/TlqPcbG,com.sec.android.app.shealth,0,69b9ba0d-e32f-40d0-b952-5cc3561d5817.achievement.json,69b9ba0d-e32f-40d0-b952-5cc3561d5817,1553385600000,
3420,385ee47d-9276-44dd-89d0-452af963c278.binning_data.json,2314629,5000,0,2019-06-10 21:00:01.538,com.sec.android.app.shealth,2019-06-10 21:00:01.538,,1.8888888,2451.93,171.36,3420,4V/TlqPcbG,com.sec.android.app.shealth,0,385ee47d-9276-44dd-89d0-452af963c278.achievement.json,385ee47d-9276-44dd-89d0-452af963c278,1560124800000,
1287,82ab14fd-ec98-4e9b-affd-7ccec7d97140.binning_data.json,848674,5000,0,2018-09-10 04:00:02.712,com.sec.android.app.shealth,2018-09-10 04:00:02.712,,2.1111112,917.71,64.92,1287,Mz5pMh3q+T,com.sec.android.app.shealth,0,82ab14fd-ec98-4e9b-affd-7ccec7d97140.achievement.json,82ab14fd-ec98-4e9b-affd-7ccec7d97140,1536451200000,
31,a7218d8e-906c-462b-b7fc-17e4e30ba098.binning_data.json,22359,5000,0,2019-03-15 01:55:52.718,com.sec.android.app.shealth,2019-03-15 01:52:10.648,a7218d8e-906c-462b-b7fc-17e4e30ba098.source_info.json,1.0089684,22.560001,1.3000002,31,VfS0qUERdZ,com.sec.android.app.shealth,0,a7218d8e-906c-462b-b7fc-17e4e30ba098.achievement.json,a7218d8e-906c-462b-b7fc-17e4e30ba098,1552521600000,
5882,ba7f0b44-335d-4a27-adc0-ea7f7421e41a.binning_data.json,3602321,5000,22,2019-04-11 04:34:59.884,com.sec.android.app.shealth,2019-04-10 15:48:40.008,ba7f0b44-335d-4a27-adc0-ea7f7421e41a.source_info.json,1.1214656,4039.879,255.53899,5860,VfS0qUERdZ,com.sec.android.app.shealth,0,ba7f0b44-335d-4a27-adc0-ea7f7421e41a.achievement.json,ba7f0b44-335d-4a27-adc0-ea7f7421e41a,1554854400000,
4959,74d2b800-2caa-4181-9dc8-245ac7037f36.binning_data.json,2972361,5000,0,2019-04-08 04:00:01.215,com.sec.android.app.shealth,2019-04-08 04:00:01.215,,1.7531737,3705.7197,211.02998,4959,4V/TlqPcbG,com.sec.android.app.shealth,1510,74d2b800-2caa-4181-9dc8-245ac7037f36.achievement.json,74d2b800-2caa-4181-9dc8-245ac7037f36,1554595200000,
737,64a9ad13-5fe1-4d9a-bee5-ce967daa7ad0.binning_data.json,448389,5000,0,2019-04-19 04:14:27.205,com.sec.android.app.shealth,2019-04-19 04:14:27.205,,1.7222222,447.26,31.1,737,PEzvKidhug,com.sec.android.app.shealth,0,64a9ad13-5fe1-4d9a-bee5-ce967daa7ad0.achievement.json,64a9ad13-5fe1-4d9a-bee5-ce967daa7ad0,1555545600000,
5749,54fb5535-7f09-4ed2-8e19-bedf9fe436af.binning_data.json,3366585,5000,19,2019-05-22 04:42:20.841,com.sec.android.app.shealth,2019-05-22 04:42:20.841,,2.1944444,3572.014,245.319,5730,PEzvKidhug,com.sec.android.app.shealth,0,54fb5535-7f09-4ed2-8e19-bedf9fe436af.achievement.json,54fb5535-7f09-4ed2-8e19-bedf9fe436af,1558396800000,
6896,7ae59406-99ac-4fba-a985-b3fb71f9f532.binning_data.json,3954965,5000,9,2019-03-11 04:00:20.860,com.sec.android.app.shealth,2019-03-10 17:52:38.975,,1.9884487,5232.7495,282.69995,6887,4V/TlqPcbG,com.sec.android.app.shealth,4357,7ae59406-99ac-4fba-a985-b3fb71f9f532.achievement.json,7ae59406-99ac-4fba-a985-b3fb71f9f532,1552176000000,
40,69869652-1bc6-4e33-bc9f-0d4e923d9b58.binning_data.json,26216,5000,0,2019-01-25 19:07:56.249,com.sec.android.app.shealth,2019-01-21 16:47:14.683,69869652-1bc6-4e33-bc9f-0d4e923d9b58.source_info.json,1.0512528,27.56,1.72,40,VfS0qUERdZ,com.sec.android.app.shealth,0,69869652-1bc6-4e33-bc9f-0d4e923d9b58.achievement.json,69869652-1bc6-4e33-bc9f-0d4e923d9b58,1548028800000,
4120,b4805275-e48e-45c5-aa11-951ab9cbf572.binning_data.json,2759754,5000,4,2019-03-20 04:00:01.518,com.sec.android.app.shealth,2019-03-20 04:00:01.518,,1.5833335,3053.5698,169.47998,4116,4V/TlqPcbG,com.sec.android.app.shealth,0,b4805275-e48e-45c5-aa11-951ab9cbf572.achievement.json,b4805275-e48e-45c5-aa11-951ab9cbf572,1552953600000,
919,1a092ec3-e142-4275-a247-2b4c2f5fdcb6.binning_data.json,556139,5000,0,2019-05-11 16:55:34.182,com.sec.android.app.shealth,2019-05-11 16:55:34.182,,1.5555557,559.961,39.54,919,PEzvKidhug,com.sec.android.app.shealth,0,1a092ec3-e142-4275-a247-2b4c2f5fdcb6.achievement.json,1a092ec3-e142-4275-a247-2b4c2f5fdcb6,1557446400000,
4306,33c4119b-0a98-429d-b1ce-0276db1d7327.binning_data.json,2629639,5000,2,2019-03-20 19:07:25.107,com.sec.android.app.shealth,2019-03-20 19:07:25.107,,1.75,2675.1,184.23,4304,PEzvKidhug,com.sec.android.app.shealth,0,33c4119b-0a98-429d-b1ce-0276db1d7327.achievement.json,33c4119b-0a98-429d-b1ce-0276db1d7327,1552953600000,
5988,57be3807-65fa-41f2-a85a-f120314c4923.binning_data.json,3584311,5000,0,2019-06-03 01:20:26.128,com.sec.android.app.shealth,2019-06-02 15:20:46.861,,1.6666665,3797.6,251.65,5988,PEzvKidhug,com.sec.android.app.shealth,0,57be3807-65fa-41f2-a85a-f120314c4923.achievement.json,57be3807-65fa-41f2-a85a-f120314c4923,1559433600000,
2460,bd68a101-ed69-47bf-999e-c52cf1d10156.binning_data.json,1584468,5000,0,2019-05-02 04:00:35.664,com.sec.android.app.shealth,2019-05-02 04:00:35.664,,1.5277778,1828.68,102.44999,2460,4V/TlqPcbG,com.sec.android.app.shealth,0,bd68a101-ed69-47bf-999e-c52cf1d10156.achievement.json,bd68a101-ed69-47bf-999e-c52cf1d10156,1556668800000,
2310,3feb5e4f-2947-4a3d-8d63-9f3f132f2eae.binning_data.json,1583951,5000,0,2019-03-10 20:00:20.184,com.sec.android.app.shealth,2019-02-10 05:20:04.427,3feb5e4f-2947-4a3d-8d63-9f3f132f2eae.source_info.json,1.0507456,1664.3301,113.89,2310,VfS0qUERdZ,com.sec.android.app.shealth,0,3feb5e4f-2947-4a3d-8d63-9f3f132f2eae.achievement.json,3feb5e4f-2947-4a3d-8d63-9f3f132f2eae,1549756800000,
728,4cfddce5-0c87-4a04-8283-81f059621ac0.binning_data.json,532741,5000,0,2019-02-22 05:00:20.542,com.sec.android.app.shealth,2019-02-21 05:45:05.295,4cfddce5-0c87-4a04-8283-81f059621ac0.source_info.json,0.97694653,520.46,35.74,728,VfS0qUERdZ,com.sec.android.app.shealth,0,4cfddce5-0c87-4a04-8283-81f059621ac0.achievement.json,4cfddce5-0c87-4a04-8283-81f059621ac0,1550707200000,
1130,566f2f6b-dd79-441b-b037-d1f466e9dc8d.binning_data.json,688984,5000,3,2019-05-16 05:07:28.761,com.sec.android.app.shealth,2019-05-15 04:23:36.404,566f2f6b-dd79-441b-b037-d1f466e9dc8d.source_info.json,1.1524453,794.01697,49.19,1127,VfS0qUERdZ,com.sec.android.app.shealth,0,566f2f6b-dd79-441b-b037-d1f466e9dc8d.achievement.json,566f2f6b-dd79-441b-b037-d1f466e9dc8d,1557878400000,
2528,dce70bbe-8fff-43ea-b5b6-9b1d8a09625d.binning_data.json,1503166,5000,0,2019-05-14 22:28:17.710,com.sec.android.app.shealth,2019-05-13 21:43:31.508,,1.8888888,1572.946,111.301,2528,PEzvKidhug,com.sec.android.app.shealth,0,dce70bbe-8fff-43ea-b5b6-9b1d8a09625d.achievement.json,dce70bbe-8fff-43ea-b5b6-9b1d8a09625d,1557705600000,
3768,1fb28b8a-c672-49e9-b3da-b0e030543db2.binning_data.json,2239116,5000,1,2019-02-10 05:25:12.843,com.sec.android.app.shealth,2019-02-10 00:45:05.130,,1.7222222,2373.68,160.13,3767,PEzvKidhug,com.sec.android.app.shealth,0,1fb28b8a-c672-49e9-b3da-b0e030543db2.achievement.json,1fb28b8a-c672-49e9-b3da-b0e030543db2,1549670400000,
4505,09d4cb93-1e42-4202-a2d0-f6a4be3a4513.binning_data.json,2736604,5000,0,2019-06-03 21:38:30.692,com.sec.android.app.shealth,2019-06-03 13:17:44.267,09d4cb93-1e42-4202-a2d0-f6a4be3a4513.source_info.json,1.1039666,3021.12,203.27,4505,VfS0qUERdZ,com.sec.android.app.shealth,0,09d4cb93-1e42-4202-a2d0-f6a4be3a4513.achievement.json,09d4cb93-1e42-4202-a2d0-f6a4be3a4513,1559520000000,
1162,d98dc438-3651-4fa2-b506-0dbdc18c5413.binning_data.json,721286,5000,0,2018-11-06 04:10:42.002,com.sec.android.app.shealth,2018-11-05 19:22:52.129,d98dc438-3651-4fa2-b506-0dbdc18c5413.source_info.json,1.1251554,811.559,59.870003,1162,VfS0qUERdZ,com.sec.android.app.shealth,0,d98dc438-3651-4fa2-b506-0dbdc18c5413.achievement.json,d98dc438-3651-4fa2-b506-0dbdc18c5413,1541376000000,
2328,7ba745c9-4a17-403d-99e3-fcecd2e81581.binning_data.json,1754543,5000,0,2019-02-17 05:00:03.167,com.sec.android.app.shealth,2019-02-17 05:00:03.167,,2.416667,1659.87,115.71,2328,Mz5pMh3q+T,com.sec.android.app.shealth,0,7ba745c9-4a17-403d-99e3-fcecd2e81581.achievement.json,7ba745c9-4a17-403d-99e3-fcecd2e81581,1550275200000,
1683,dbb14e8b-69a4-4a49-ba0b-8e39e16d6642.binning_data.json,1233576,5000,0,2019-06-21 21:00:02.078,com.sec.android.app.shealth,2019-06-21 21:00:02.078,,1.5555557,1235.42,69.97,1683,4V/TlqPcbG,com.sec.android.app.shealth,0,dbb14e8b-69a4-4a49-ba0b-8e39e16d6642.achievement.json,dbb14e8b-69a4-4a49-ba0b-8e39e16d6642,1561075200000,
6844,6c9950ca-caf0-4ca2-88b8-eb9dcb441a8b.binning_data.json,4371450,5000,0,2019-03-12 21:42:53.667,com.sec.android.app.shealth,2019-03-12 06:55:04.648,6c9950ca-caf0-4ca2-88b8-eb9dcb441a8b.source_info.json,1.0581962,4625.852,285.66998,6844,VfS0qUERdZ,com.sec.android.app.shealth,0,6c9950ca-caf0-4ca2-88b8-eb9dcb441a8b.achievement.json,6c9950ca-caf0-4ca2-88b8-eb9dcb441a8b,1552348800000,
3962,3d2ffa93-5d67-4b3e-abe6-d3feff6c08b2.binning_data.json,2352518,5000,6,2019-03-05 21:13:23.172,com.sec.android.app.shealth,2019-03-05 21:13:23.172,,1.7222222,2473.74,168.74,3956,PEzvKidhug,com.sec.android.app.shealth,0,3d2ffa93-5d67-4b3e-abe6-d3feff6c08b2.achievement.json,3d2ffa93-5d67-4b3e-abe6-d3feff6c08b2,1551744000000,
4764,70a30b20-350e-4bad-a5cc-4524424060d1.binning_data.json,2975959,5000,8,2019-04-06 05:51:36.341,com.sec.android.app.shealth,2019-04-05 05:42:00.464,70a30b20-350e-4bad-a5cc-4524424060d1.source_info.json,1.1147465,3317.44,199.09999,4756,VfS0qUERdZ,com.sec.android.app.shealth,0,70a30b20-350e-4bad-a5cc-4524424060d1.achievement.json,70a30b20-350e-4bad-a5cc-4524424060d1,1554422400000,
5260,5f43579f-96e3-4dc4-ac50-7d0a2f7b4518.binning_data.json,3451990,5000,0,2019-05-22 04:00:01.217,com.sec.android.app.shealth,2019-05-22 04:00:01.217,,1.8588654,3908.99,215.48999,5260,4V/TlqPcbG,com.sec.android.app.shealth,0,5f43579f-96e3-4dc4-ac50-7d0a2f7b4518.achievement.json,5f43579f-96e3-4dc4-ac50-7d0a2f7b4518,1558396800000,
191,edb1468c-fc48-4cfc-9e30-64aabd588ca9.binning_data.json,129475,5000,0,2019-03-14 04:00:02.783,com.sec.android.app.shealth,2019-03-07 16:48:03.470,edb1468c-fc48-4cfc-9e30-64aabd588ca9.source_info.json,1.1031392,142.83,7.94,191,VfS0qUERdZ,com.sec.android.app.shealth,0,edb1468c-fc48-4cfc-9e30-64aabd588ca9.achievement.json,edb1468c-fc48-4cfc-9e30-64aabd588ca9,1551916800000,
1256,3f5cf760-0c5b-4619-9c0d-750c481682b3.binning_data.json,765840,5000,0,2019-04-02 20:35:56.376,com.sec.android.app.shealth,2019-04-02 20:35:56.376,,1.8055556,753.399,55.57,1256,PEzvKidhug,com.sec.android.app.shealth,0,3f5cf760-0c5b-4619-9c0d-750c481682b3.achievement.json,3f5cf760-0c5b-4619-9c0d-750c481682b3,1554163200000,
76,095a7dae-abaf-42a0-a51f-be1a69e3d54d.binning_data.json,50725,5000,0,2018-10-23 02:41:32.833,com.sec.android.app.shealth,2018-10-22 18:52:54.583,095a7dae-abaf-42a0-a51f-be1a69e3d54d.source_info.json,1.0925505,55.42,3.4700003,76,VfS0qUERdZ,com.sec.android.app.shealth,0,095a7dae-abaf-42a0-a51f-be1a69e3d54d.achievement.json,095a7dae-abaf-42a0-a51f-be1a69e3d54d,1540166400000,
1038,8b76c492-a7c4-45d0-8578-9347dd9160fe.binning_data.json,619231,5000,0,2019-04-30 01:58:04.366,com.sec.android.app.shealth,2019-04-30 01:58:04.366,,1.8055556,615.658,46.0,1038,PEzvKidhug,com.sec.android.app.shealth,0,8b76c492-a7c4-45d0-8578-9347dd9160fe.achievement.json,8b76c492-a7c4-45d0-8578-9347dd9160fe,1556496000000,
1700,6dd14230-8a85-4384-a246-31942ba06639.binning_data.json,1010380,5000,4,2019-05-19 04:58:26.577,com.sec.android.app.shealth,2019-05-18 21:37:32.367,,1.5326931,1018.04,73.501,1696,PEzvKidhug,com.sec.android.app.shealth,0,6dd14230-8a85-4384-a246-31942ba06639.achievement.json,6dd14230-8a85-4384-a246-31942ba06639,1558137600000,
8006,0bf294b6-e0f7-416a-872b-cfabe9cbb1c7.binning_data.json,5115950,5000,0,2019-06-23 20:22:32.053,com.sec.android.app.shealth,2019-06-22 21:08:28.960,0bf294b6-e0f7-416a-872b-cfabe9cbb1c7.source_info.json,1.1410451,5837.5303,397.44998,8006,VfS0qUERdZ,com.sec.android.app.shealth,0,0bf294b6-e0f7-416a-872b-cfabe9cbb1c7.achievement.json,0bf294b6-e0f7-416a-872b-cfabe9cbb1c7,1561248000000,
4415,4b54b3c2-c143-47d4-989b-1ba332e64afe.binning_data.json,2565318,5000,9,2019-04-27 13:34:06.317,com.sec.android.app.shealth,2019-04-27 13:34:06.317,,1.7222222,2748.882,192.51,4406,PEzvKidhug,com.sec.android.app.shealth,0,4b54b3c2-c143-47d4-989b-1ba332e64afe.achievement.json,4b54b3c2-c143-47d4-989b-1ba332e64afe,1556236800000,
1341,49aceb36-5936-4356-99b4-d155b24b70c7.binning_data.json,805168,5000,0,2019-04-29 13:39:56.263,com.sec.android.app.shealth,2019-04-28 04:58:27.139,,1.7777778,840.87,56.34,1341,PEzvKidhug,com.sec.android.app.shealth,0,49aceb36-5936-4356-99b4-d155b24b70c7.achievement.json,49aceb36-5936-4356-99b4-d155b24b70c7,1556409600000,
1854,37ce2ae2-e4e4-43aa-8f34-c6c7c151455e.binning_data.json,1294702,5000,11,2019-06-18 20:01:21.931,com.sec.android.app.shealth,2019-06-17 21:42:08.825,37ce2ae2-e4e4-43aa-8f34-c6c7c151455e.source_info.json,1.0299662,1333.5,92.259995,1843,VfS0qUERdZ,com.sec.android.app.shealth,0,37ce2ae2-e4e4-43aa-8f34-c6c7c151455e.achievement.json,37ce2ae2-e4e4-43aa-8f34-c6c7c151455e,1560816000000,
5419,e8cc01f0-60b4-4f89-9e08-366c9b61e955.binning_data.json,3382687,5000,21,2019-07-28 02:54:27.014,com.sec.android.app.shealth,2019-07-27 06:42:39.681,e8cc01f0-60b4-4f89-9e08-366c9b61e955.source_info.json,1.1085091,3749.74,224.83997,5398,VfS0qUERdZ,com.sec.android.app.shealth,0,e8cc01f0-60b4-4f89-9e08-366c9b61e955.achievement.json,e8cc01f0-60b4-4f89-9e08-366c9b61e955,1564185600000,
4298,7e43b30d-60ea-410b-8cc6-768ba6883e37.binning_data.json,2715743,5000,1,2019-03-19 05:27:52.707,com.sec.android.app.shealth,2019-03-19 05:27:52.707,,1.6944444,3142.47,207.94998,4297,4V/TlqPcbG,com.sec.android.app.shealth,0,7e43b30d-60ea-410b-8cc6-768ba6883e37.achievement.json,7e43b30d-60ea-410b-8cc6-768ba6883e37,1552867200000,
3697,1b93cb35-1fbb-4d3f-ad54-18b160194df3.binning_data.json,2385178,5000,0,2019-08-03 04:00:30.757,com.sec.android.app.shealth,2019-08-03 04:00:30.757,,1.5555557,2750.92,153.73999,3697,4V/TlqPcbG,com.sec.android.app.shealth,0,1b93cb35-1fbb-4d3f-ad54-18b160194df3.achievement.json,1b93cb35-1fbb-4d3f-ad54-18b160194df3,1564704000000,
1145,1ff578d0-01ff-4d2a-95f5-290f78dc43fe.binning_data.json,671655,5000,0,2019-02-18 07:16:39.280,com.sec.android.app.shealth,2019-02-18 07:16:39.280,,1.8333335,706.9,51.23,1145,PEzvKidhug,com.sec.android.app.shealth,0,1ff578d0-01ff-4d2a-95f5-290f78dc43fe.achievement.json,1ff578d0-01ff-4d2a-95f5-290f78dc43fe,1550361600000,
304,25a1f51c-72e6-4fb9-ad3d-46e0338ff15f.binning_data.json,145166,5000,8,2019-02-01 10:21:49.133,com.sec.android.app.shealth,2019-02-01 10:21:49.133,,1.8611113,191.681,14.7,296,PEzvKidhug,com.sec.android.app.shealth,0,25a1f51c-72e6-4fb9-ad3d-46e0338ff15f.achievement.json,25a1f51c-72e6-4fb9-ad3d-46e0338ff15f,1548806400000,
813,effa38b0-95b1-4291-b2a0-24a7468b0c60.binning_data.json,451117,5000,1,2019-03-02 04:13:07.923,com.sec.android.app.shealth,2019-03-02 04:13:07.923,,1.8888888,523.71,37.42,812,PEzvKidhug,com.sec.android.app.shealth,0,effa38b0-95b1-4291-b2a0-24a7468b0c60.achievement.json,effa38b0-95b1-4291-b2a0-24a7468b0c60,1551398400000,
2134,aef9cb60-cbb5-424c-a100-60176e9b6852.binning_data.json,1424744,5000,0,2019-07-21 04:00:00.994,com.sec.android.app.shealth,2019-07-21 04:00:00.994,,1.5555557,1581.02,87.92999,2134,4V/TlqPcbG,com.sec.android.app.shealth,0,aef9cb60-cbb5-424c-a100-60176e9b6852.achievement.json,aef9cb60-cbb5-424c-a100-60176e9b6852,1563580800000,
3104,81e4ffa2-103a-4c83-a709-fd5c89395186.binning_data.json,2070130,5000,0,2019-02-24 05:00:02.350,com.sec.android.app.shealth,2019-02-24 05:00:02.350,,1.5,2249.84,153.12,3104,Mz5pMh3q+T,com.sec.android.app.shealth,0,81e4ffa2-103a-4c83-a709-fd5c89395186.achievement.json,81e4ffa2-103a-4c83-a709-fd5c89395186,1550880000000,
1570,5686f223-1362-424f-8c2f-8f17efa12ea2.binning_data.json,1016071,5000,0,2019-08-13 04:00:01.621,com.sec.android.app.shealth,2019-08-13 04:00:01.621,,1.7111207,1158.4299,65.30999,1570,4V/TlqPcbG,com.sec.android.app.shealth,0,5686f223-1362-424f-8c2f-8f17efa12ea2.achievement.json,5686f223-1362-424f-8c2f-8f17efa12ea2,1565568000000,
